county,id,day_to_overload
Kings County NY,36047,19
Queens County NY,36081,0
New York County NY,36061,NA
Bronx County NY,36005,34
Richmond County NY,36085,14
Westchester County NY,36119,31
Bergen County NJ,34003,20
Hudson County NJ,34017,15
Passaic County NJ,34031,21
Putnam County NY,36079,22
Rockland County NY,36087,11
