location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Mississippi,28,04/15/20, 0, 2, 2, 3, 5, 5, 6, 7, 8, 9, 10, 12, 14, 16, 18, 21, 24, 26, 32, 41, 53, 73, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 7, 0, 0, 0, 4, 8, 12, 12, 14, 17, 20, 21, 30, 32, 35, 38, 39, 39, 40, 52, 52, 52, 54, 54
Missouri,29,04/15/20, 0, 0, 2, 3, 3, 3, 4, 4, 6, 6, 7, 7, 8, 9, 10, 10, 11, 13, 15, 19, 31, 45, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 0, 0, 3, 7, 9, 12, 14, 14, 15, 16, 24, 25, 25, 27, 29, 33, 36, 38, 42, 42, 45, 45, 46
Montana,30,04/15/20, 0, 0, 1, 1, 2, 3, 3, 4, 4, 6, 7, 8, 10, 11, 14, 15, 17, 18, 19, 24, 34, 41, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 3, 3, 5, 6, 9, 11, 11, 15, 20, 22, 28, 30, 30, 33, 35, 36, 38, 42, 45, 46, 46, 46, 51, 51, 51
Nebraska,31,04/15/20, 0, 1, 2, 4, 5, 6, 7, 7, 8, 9, 10, 11, 13, 13, 15, 16, 20, 21, 25, 27, 32, 38, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 6, 1, 1, 4, 15, 18, 26, 35, 38, 43, 49, 51, 58, 61, 63, 67, 73, 76, 80, 84, 88, 94, 98, 99
Nevada,32,04/15/20, 2, 3, 4, 7, 7, 9, 10, 10, 11, 13, 14, 15, 16, 19, 20, 22, 24, 27, 35, 39, 43, 50, 69, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 8, 3, 3, 10, 26, 35, 41, 47, 56, 66, 72, 82, 97, 103, 108, 119, 125, 137, 144, 156, 169, 186, 192, 193
New Hampshire,33,04/15/20, 1, 3, 4, 6, 8, 9, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 23, 25, 29, 33, 44, 52, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 7, 4, 7, 9, 23, 27, 36, 41, 46, 53, 56, 59, 65, 70, 82, 93, 102, 110, 112, 121, 123, 137, 140, 142
New Jersey,34,04/15/20, 54, 56, 62, 72, 78, 83, 87, 95, 101, 106, 112, 121, 127, 135, 149, 155, 168, 175, 190, 218, 236, 256, 266, 7, 8, 9, 11, 11, 12, 13, 14, 16, 17, 17, 19, 21, 22, 23, 24, 25, 27, 29, 33, 39, 41, 45, 40, 76, 145, 267, 361, 470, 560, 662, 760, 832, 910, 996, 1088, 1218, 1313, 1425, 1534, 1625, 1762, 1815, 1935, 1995, 2017
New Mexico,35,04/15/20, 2, 2, 3, 4, 6, 7, 8, 9, 10, 10, 11, 12, 14, 14, 15, 17, 19, 23, 28, 35, 44, 55, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 7, 2, 2, 5, 20, 25, 26, 31, 35, 38, 44, 48, 53, 57, 63, 65, 76, 81, 86, 94, 95, 106, 108, 110
New York,36,04/15/20, 108, 122, 125, 163, 199, 211, 222, 250, 263, 279, 303, 326, 336, 349, 361, 386, 429, 479, 580, 678, 884, 1035, 1203, 16, 25, 27, 29, 32, 35, 38, 39, 41, 44, 47, 50, 52, 57, 60, 63, 67, 76, 88, 105, 125, 147, 185, 107, 175, 358, 771, 982, 1300, 1547, 1747, 2053, 2295, 2479, 2818, 3169, 3413, 3681, 3985, 4216, 4467, 4833, 5083, 5428, 5745, 5804
North Carolina,37,04/15/20, 2, 4, 6, 8, 10, 10, 11, 13, 14, 14, 15, 17, 18, 18, 19, 22, 26, 30, 32, 37, 51, 73, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 7, 2, 4, 7, 11, 11, 13, 15, 18, 19, 20, 22, 26, 29, 32, 38, 41, 46, 47, 54, 55, 68, 76, 76
North Dakota,38,04/15/20, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 5, 6, 8, 10, 12, 21, 28, 47, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 1, 1, 2, 5, 7, 8, 9, 10, 10, 11, 12, 13, 14, 14, 14, 15, 15, 15, 17, 17, 19, 20, 20
Ohio,39,04/15/20, 3, 5, 6, 8, 10, 12, 13, 14, 15, 16, 18, 18, 19, 20, 23, 24, 27, 29, 31, 35, 44, 64, 71, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 9, 2, 5, 14, 28, 41, 54, 65, 75, 83, 93, 102, 119, 125, 135, 146, 151, 161, 167, 171, 175, 186, 195, 197
Oklahoma,40,04/15/20, 0, 0, 1, 2, 4, 4, 5, 5, 6, 7, 8, 8, 10, 11, 12, 13, 15, 18, 21, 26, 31, 36, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 5, 4, 4, 5, 8, 13, 16, 20, 25, 27, 28, 32, 37, 39, 41, 43, 44, 44, 45, 54, 57, 61, 61, 62
Oregon,41,04/15/20, 15, 19, 23, 33, 41, 43, 46, 51, 57, 60, 62, 68, 75, 80, 92, 104, 112, 124, 143, 184, 220, 268, 289, 0, 0, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 9, 10, 14, 17, 23, 27, 8, 14, 40, 99, 124, 152, 176, 194, 224, 237, 252, 276, 312, 329, 350, 374, 409, 441, 501, 516, 583, 602, 606
Pennsylvania,42,04/15/20, 10, 14, 16, 19, 21, 26, 28, 29, 34, 35, 35, 40, 43, 48, 50, 56, 60, 63, 70, 73, 94, 102, 155, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 6, 7, 8, 9, 12, 15, 22, 7, 9, 43, 81, 96, 119, 142, 157, 175, 188, 195, 234, 251, 268, 291, 311, 334, 345, 374, 388, 418, 440, 445
Rhode Island,44,04/15/20, 0, 0, 1, 1, 2, 3, 3, 3, 4, 5, 6, 7, 8, 10, 12, 14, 15, 19, 25, 32, 49, 63, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 5, 7, 8, 1, 1, 11, 21, 27, 33, 43, 46, 48, 52, 54, 58, 58, 61, 66, 72, 75, 79, 86, 88, 102, 108, 109
South Carolina,45,04/15/20, 7, 8, 11, 13, 15, 17, 19, 21, 23, 24, 27, 30, 35, 37, 40, 43, 44, 49, 58, 65, 80, 102, 105, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 7, 8, 10, 3, 5, 13, 23, 31, 48, 69, 79, 86, 93, 108, 119, 134, 150, 159, 175, 187, 199, 218, 222, 246, 264, 265
South Dakota,46,04/15/20, 3, 4, 5, 7, 9, 12, 13, 15, 16, 18, 20, 24, 28, 31, 34, 42, 43, 47, 58, 69, 90, 100, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 4, 5, 7, 9, 6, 8, 16, 27, 32, 35, 44, 58, 63, 68, 76, 79, 85, 98, 105, 118, 131, 134, 140, 142, 153, 160, 161
Tennessee,47,04/15/20, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, 18, 19, 22, 24, 27, 36, 41, 47, 48, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 7, 0, 2, 6, 11, 18, 31, 38, 51, 58, 65, 66, 72, 75, 82, 86, 91, 95, 97, 108, 117, 124, 134, 134
Texas,48,04/15/20, 3, 5, 7, 9, 11, 13, 15, 16, 17, 18, 19, 21, 22, 24, 25, 28, 32, 36, 41, 49, 61, 96, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 4, 6, 6, 11, 1, 1, 10, 18, 23, 32, 35, 36, 39, 43, 45, 58, 66, 68, 73, 78, 82, 83, 106, 109, 122, 125, 129
Utah,49,04/15/20, 0, 0, 1, 1, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 8, 10, 10, 12, 14, 17, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 6, 10, 13, 14, 16, 17, 18, 19, 20, 21, 21, 29, 30, 30, 31, 31, 31, 34, 34, 34, 36, 36
Vermont,50,04/15/20, 0, 0, 1, 2, 3, 4, 4, 5, 6, 6, 7, 9, 10, 12, 13, 14, 15, 16, 20, 23, 27, 46, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 6, 1, 1, 2, 6, 11, 13, 15, 17, 22, 23, 23, 24, 24, 32, 32, 33, 36, 37, 37, 39, 47, 51, 54
Virginia,51,04/15/20, 13, 18, 22, 26, 32, 34, 38, 41, 44, 49, 52, 57, 60, 64, 74, 77, 82, 92, 109, 119, 152, 158, 179, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 8, 9, 11, 5, 5, 22, 34, 47, 61, 69, 76, 83, 90, 108, 125, 137, 144, 155, 173, 183, 197, 212, 218, 245, 258, 260
Washington,53,04/15/20, 61, 83, 100, 119, 150, 161, 179, 192, 197, 207, 220, 233, 245, 254, 272, 295, 326, 347, 362, 428, 549, 676, 711, 8, 11, 13, 15, 18, 19, 21, 22, 24, 26, 28, 29, 31, 33, 34, 36, 39, 41, 46, 51, 62, 89, 103, 67, 116, 233, 413, 540, 713, 811, 940, 1135, 1282, 1404, 1617, 1793, 1980, 2129, 2320, 2477, 2574, 2749, 2869, 3071, 3156, 3197
West Virginia,54,04/15/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 4, 5, 8, 8, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Wisconsin,55,04/15/20, 10, 12, 16, 19, 23, 27, 30, 31, 35, 37, 39, 41, 45, 50, 58, 63, 66, 71, 83, 90, 110, 123, 160, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 7, 8, 11, 13, 5, 7, 31, 47, 60, 83, 99, 109, 123, 134, 140, 154, 176, 186, 211, 220, 230, 241, 275, 282, 298, 314, 316
Wyoming,56,04/15/20, 0, 0, 1, 1, 2, 3, 3, 4, 5, 6, 7, 8, 10, 12, 15, 18, 21, 25, 29, 36, 53, 79, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 7, 1, 1, 10, 19, 23, 24, 31, 33, 34, 38, 38, 41, 44, 49, 57, 62, 66, 70, 74, 78, 81, 86, 87
US National,US,04/15/20, 842, 983, 1071, 1323, 1432, 1562, 1667, 1756, 1884, 1981, 2053, 2204, 2382, 2531, 2601, 2709, 2848, 3017, 3220, 3820, 5021, 5409, 6349, 91, 105, 123, 141, 150, 163, 174, 190, 213, 215, 223, 237, 252, 264, 269, 288, 311, 329, 341, 401, 521, 595, 712, 475, 822, 1803, 3604, 4711, 6091, 7166, 8162, 9471, 10512, 11425, 12862, 14125, 15332, 16531, 17857, 19048, 20002, 21757, 22716, 24439, 25661, 25920
Alabama,1,04/16/20, 1, 1, 2, 3, 4, 4, 5, 7, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 20, 24, 30, 39, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 5, 1, 1, 2, 3, 8, 13, 14, 16, 17, 17, 20, 25, 25, 28, 28, 30, 31, 32, 35, 38, 43, 49, 50
Alaska,2,04/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Arizona,4,04/16/20, 3, 3, 6, 7, 8, 10, 10, 12, 13, 16, 18, 19, 20, 22, 25, 26, 28, 30, 34, 43, 55, 82, 102, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 6, 9, 2, 2, 8, 17, 25, 39, 52, 62, 73, 84, 97, 102, 109, 112, 121, 134, 148, 152, 173, 179, 185, 195, 197
Arkansas,5,04/16/20, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 8, 9, 10, 18, 23, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 0, 0, 0, 1, 2, 3, 3, 8, 8, 10, 10, 10, 11, 11, 11, 11, 11, 12, 12, 13, 16, 17, 17
California,6,04/16/20, 72, 81, 98, 110, 129, 153, 160, 170, 180, 190, 205, 216, 229, 246, 268, 277, 287, 302, 340, 382, 445, 532, 692, 4, 9, 12, 14, 16, 17, 19, 23, 24, 25, 26, 27, 31, 33, 35, 37, 40, 41, 45, 56, 59, 64, 88, 49, 83, 221, 434, 583, 718, 883, 1029, 1186, 1297, 1425, 1584, 1727, 1850, 1997, 2138, 2263, 2357, 2564, 2687, 2889, 3027, 3077
Colorado,8,04/16/20, 16, 21, 26, 29, 33, 37, 39, 42, 45, 47, 51, 56, 59, 62, 64, 71, 79, 83, 89, 98, 116, 156, 174, 0, 0, 1, 2, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 7, 8, 9, 9, 10, 12, 16, 17, 19, 6, 12, 43, 82, 107, 131, 155, 181, 215, 247, 263, 290, 321, 363, 385, 426, 468, 492, 516, 548, 602, 626, 633
Connecticut,9,04/16/20, 8, 11, 13, 18, 19, 22, 25, 26, 27, 29, 30, 32, 36, 39, 42, 46, 51, 56, 60, 76, 92, 117, 132, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 9, 10, 12, 15, 16, 21, 11, 22, 42, 89, 109, 125, 146, 174, 207, 227, 243, 267, 291, 320, 338, 370, 398, 417, 457, 481, 519, 544, 547
Delaware,10,04/16/20, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 7, 8, 10, 16, 20, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 1, 2, 4, 5, 5, 9, 12, 18, 23, 26, 29, 32, 35, 35, 40, 44, 46, 49, 53, 54, 61, 63, 63
Florida,12,04/16/20, 53, 60, 75, 89, 102, 110, 120, 127, 139, 154, 165, 168, 174, 184, 201, 212, 230, 258, 291, 327, 386, 447, 481, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 23, 24, 26, 28, 32, 38, 43, 51, 56, 50, 82, 154, 288, 370, 471, 550, 639, 713, 798, 868, 1000, 1101, 1220, 1311, 1422, 1500, 1573, 1709, 1780, 1933, 2000, 2017
Georgia,13,04/16/20, 31, 40, 45, 50, 59, 62, 69, 76, 80, 91, 98, 103, 115, 123, 134, 146, 156, 166, 186, 224, 281, 313, 390, 1, 1, 2, 3, 4, 4, 5, 6, 7, 8, 9, 10, 11, 11, 12, 13, 14, 15, 17, 18, 21, 32, 38, 15, 32, 78, 152, 186, 238, 284, 325, 368, 410, 443, 499, 549, 609, 659, 694, 748, 776, 847, 885, 984, 1042, 1047
Hawaii,15,04/16/20, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 7, 9, 13, 15, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 6, 8, 9, 14, 15, 17, 19, 22, 24, 26, 27, 29, 30, 31, 35, 39, 41, 47, 48, 51, 52
Idaho,16,04/16/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Illinois,17,04/16/20, 9, 11, 12, 17, 19, 22, 24, 29, 30, 33, 33, 35, 39, 45, 46, 49, 53, 56, 60, 71, 96, 123, 147, 0, 1, 1, 1, 2, 2, 3, 3, 4, 5, 5, 6, 6, 7, 7, 7, 8, 9, 10, 12, 15, 17, 18, 7, 11, 38, 66, 103, 150, 176, 200, 238, 263, 288, 309, 331, 346, 368, 390, 425, 440, 487, 522, 573, 590, 598
Indiana,18,04/16/20, 6, 7, 8, 9, 12, 14, 15, 16, 17, 20, 20, 22, 24, 25, 27, 29, 31, 35, 43, 52, 60, 66, 103, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 6, 8, 9, 3, 7, 16, 32, 39, 44, 50, 58, 66, 67, 69, 83, 94, 100, 106, 114, 118, 129, 140, 153, 165, 170, 171
Iowa,19,04/16/20, 1, 2, 6, 7, 8, 8, 9, 12, 14, 15, 17, 18, 20, 23, 26, 28, 32, 34, 44, 54, 63, 73, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 7, 9, 0, 2, 6, 15, 18, 28, 38, 48, 49, 53, 56, 67, 70, 78, 82, 86, 91, 97, 104, 104, 114, 126, 127
Kansas,20,04/16/20, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 4, 5, 6, 6, 7, 9, 10, 11, 12, 13, 18, 21, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 5, 1, 1, 3, 6, 7, 7, 7, 8, 8, 11, 12, 13, 15, 18, 18, 25, 28, 28, 32, 35, 40, 42, 43
Kentucky,21,04/16/20, 2, 4, 7, 8, 11, 14, 15, 17, 19, 23, 27, 29, 32, 37, 41, 44, 47, 51, 60, 75, 104, 123, 152, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 6, 8, 9, 5, 7, 19, 30, 45, 47, 57, 60, 64, 69, 73, 86, 98, 112, 116, 125, 134, 140, 154, 164, 178, 187, 190
Louisiana,22,04/16/20, 22, 26, 34, 37, 40, 47, 52, 57, 59, 66, 70, 75, 79, 84, 92, 102, 112, 122, 133, 147, 191, 206, 385, 1, 2, 3, 6, 6, 7, 8, 8, 9, 9, 11, 11, 12, 13, 14, 15, 15, 18, 21, 24, 31, 38, 57, 19, 46, 106, 200, 260, 346, 397, 460, 502, 555, 595, 667, 723, 807, 848, 904, 974, 1007, 1105, 1152, 1218, 1311, 1318
Maine,23,04/16/20, 0, 0, 1, 2, 2, 3, 4, 5, 6, 6, 7, 7, 9, 10, 12, 14, 18, 19, 22, 24, 39, 52, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 5, 2, 2, 2, 9, 14, 17, 19, 21, 27, 29, 29, 29, 29, 37, 41, 42, 42, 44, 45, 48, 52, 53, 53
Maryland,24,04/16/20, 6, 7, 9, 11, 13, 16, 17, 18, 20, 21, 23, 24, 26, 27, 30, 32, 38, 43, 46, 49, 57, 75, 96, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 7, 10, 11, 15, 5, 5, 20, 55, 68, 83, 94, 98, 123, 134, 138, 152, 165, 173, 186, 198, 208, 214, 235, 245, 264, 284, 286
Massachusetts,25,04/16/20, 4, 4, 6, 8, 10, 12, 12, 14, 15, 16, 18, 20, 21, 26, 30, 34, 40, 43, 50, 63, 71, 101, 111, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 10, 12, 15, 19, 4, 4, 27, 67, 94, 109, 120, 134, 154, 186, 197, 213, 228, 241, 250, 265, 270, 288, 314, 324, 360, 375, 376
Michigan,26,04/16/20, 8, 8, 11, 15, 17, 19, 20, 23, 25, 27, 31, 33, 35, 39, 40, 43, 44, 49, 62, 70, 104, 113, 192, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 7, 8, 10, 11, 12, 26, 10, 16, 43, 69, 79, 103, 111, 133, 150, 182, 200, 215, 229, 245, 266, 293, 308, 323, 357, 368, 394, 439, 443
Minnesota,27,04/16/20, 4, 5, 7, 9, 13, 15, 17, 19, 22, 26, 27, 30, 33, 35, 38, 40, 42, 48, 59, 70, 90, 128, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 6, 6, 7, 4, 6, 16, 30, 36, 42, 49, 58, 62, 70, 77, 85, 89, 98, 102, 115, 124, 128, 134, 137, 147, 155, 155
Mississippi,28,04/16/20, 1, 1, 3, 4, 5, 6, 8, 9, 9, 10, 11, 12, 13, 15, 18, 20, 22, 32, 38, 48, 73, 83, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 5, 1, 1, 2, 5, 8, 19, 20, 21, 26, 28, 29, 34, 34, 35, 39, 41, 43, 44, 48, 49, 51, 54, 55
Missouri,29,04/16/20, 1, 1, 1, 2, 2, 3, 5, 5, 6, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 19, 35, 60, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 4, 1, 2, 4, 6, 7, 12, 15, 17, 19, 20, 22, 23, 24, 25, 27, 30, 33, 36, 39, 39, 44, 44, 44
Montana,30,04/16/20, 1, 1, 1, 2, 3, 3, 4, 5, 5, 6, 8, 9, 11, 12, 14, 16, 18, 21, 24, 27, 43, 53, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 0, 0, 4, 11, 12, 17, 23, 27, 30, 31, 33, 36, 39, 42, 43, 44, 46, 47, 48, 48, 60, 61, 61
Nebraska,31,04/16/20, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 11, 12, 14, 15, 18, 20, 20, 25, 27, 34, 62, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 5, 6, 8, 1, 2, 3, 9, 19, 25, 28, 33, 36, 40, 41, 46, 52, 55, 61, 73, 78, 79, 86, 90, 101, 106, 107
Nevada,32,04/16/20, 4, 4, 5, 6, 8, 9, 10, 10, 11, 13, 15, 15, 17, 18, 20, 23, 24, 28, 34, 40, 47, 55, 85, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 9, 3, 4, 9, 25, 38, 49, 60, 74, 81, 88, 95, 109, 134, 141, 149, 160, 166, 177, 189, 200, 211, 217, 218
New Hampshire,33,04/16/20, 2, 2, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 21, 23, 30, 34, 38, 52, 63, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 6, 6, 8, 7, 9, 13, 31, 38, 51, 53, 60, 64, 71, 72, 85, 92, 99, 109, 114, 118, 122, 131, 135, 147, 151, 151
New Jersey,34,04/16/20, 48, 51, 54, 63, 72, 80, 88, 91, 95, 99, 106, 112, 118, 125, 130, 145, 160, 168, 188, 212, 239, 258, 266, 5, 7, 8, 9, 12, 13, 14, 15, 16, 17, 18, 19, 19, 20, 21, 23, 24, 27, 29, 33, 38, 42, 46, 33, 60, 128, 234, 315, 425, 510, 617, 713, 821, 910, 1005, 1115, 1205, 1297, 1395, 1487, 1567, 1687, 1749, 1864, 1936, 1962
New Mexico,35,04/16/20, 1, 3, 4, 5, 5, 7, 8, 8, 9, 10, 12, 13, 14, 17, 18, 22, 25, 29, 32, 36, 52, 55, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 7, 5, 6, 10, 13, 19, 24, 30, 38, 40, 42, 53, 56, 66, 74, 79, 87, 96, 96, 101, 103, 113, 118, 119
New York,36,04/16/20, 88, 106, 138, 150, 175, 193, 202, 210, 239, 261, 276, 286, 308, 323, 334, 390, 402, 450, 541, 620, 808, 915, 1104, 17, 18, 21, 26, 33, 36, 38, 40, 43, 45, 47, 50, 52, 56, 58, 62, 65, 74, 88, 101, 124, 136, 173, 128, 190, 372, 752, 970, 1243, 1464, 1693, 1993, 2239, 2397, 2721, 3075, 3322, 3607, 3879, 4091, 4324, 4685, 4939, 5309, 5619, 5677
