county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Rockland County NY,36087,04/14/20,32,60,69,79,78
Kings County NY,36047,04/15/20,525,766,806,825,857
Queens County NY,36081,04/15/20,-157,125,211,268,358
New York County NY,36061,04/15/20,2384,2678,2739,2789,2839
Bronx County NY,36005,04/15/20,727,864,879,886,899
Richmond County NY,36085,04/15/20,190,269,293,306,326
Westchester County NY,36119,04/15/20,371,595,637,660,669
Bergen County NJ,34003,04/15/20,392,467,492,516,534
Hudson County NJ,34017,04/15/20,153,195,210,221,234
Passaic County NJ,34031,04/15/20,193,215,231,234,248
Putnam County NY,36079,04/15/20,31,45,40,45,45
Rockland County NY,36087,04/15/20,27,59,68,78,78
Kings County NY,36047,04/16/20,505,759,801,822,855
Queens County NY,36081,04/16/20,-223,104,198,262,356
New York County NY,36061,04/16/20,2359,2666,2729,2784,2837
Bronx County NY,36005,04/16/20,716,861,878,885,898
Richmond County NY,36085,04/16/20,181,266,291,305,325
Westchester County NY,36119,04/16/20,352,593,637,660,669
Bergen County NJ,34003,04/16/20,379,462,489,515,533
Hudson County NJ,34017,04/16/20,145,191,208,220,234
Passaic County NJ,34031,04/16/20,184,212,230,233,248
Putnam County NY,36079,04/16/20,30,44,40,45,45
Rockland County NY,36087,04/16/20,25,57,67,77,78
Kings County NY,36047,04/17/20,473,751,796,818,853
Queens County NY,36081,04/17/20,-297,85,186,257,353
New York County NY,36061,04/17/20,2319,2654,2720,2779,2836
Bronx County NY,36005,04/17/20,707,858,877,884,898
Richmond County NY,36085,04/17/20,163,261,289,304,324
Westchester County NY,36119,04/17/20,331,588,635,660,669
Bergen County NJ,34003,04/17/20,371,458,487,514,534
Hudson County NJ,34017,04/17/20,135,189,206,219,234
Passaic County NJ,34031,04/17/20,179,209,228,232,248
Putnam County NY,36079,04/17/20,28,43,40,45,45
Rockland County NY,36087,04/17/20,21,56,66,76,78
Kings County NY,36047,04/18/20,435,743,791,814,852
Queens County NY,36081,04/18/20,-353,68,178,251,349
New York County NY,36061,04/18/20,2282,2644,2713,2774,2833
Bronx County NY,36005,04/18/20,695,854,875,883,897
Richmond County NY,36085,04/18/20,157,257,286,303,324
Westchester County NY,36119,04/18/20,319,585,633,660,670
Bergen County NJ,34003,04/18/20,360,454,485,513,533
Hudson County NJ,34017,04/18/20,124,186,204,219,234
Passaic County NJ,34031,04/18/20,175,207,227,231,248
Putnam County NY,36079,04/18/20,26,42,40,45,45
Rockland County NY,36087,04/18/20,20,54,65,75,78
Kings County NY,36047,04/19/20,421,736,787,811,850
Queens County NY,36081,04/19/20,-416,48,170,248,352
New York County NY,36061,04/19/20,2263,2637,2706,2769,2831
Bronx County NY,36005,04/19/20,682,850,872,882,896
Richmond County NY,36085,04/19/20,144,254,284,302,323
Westchester County NY,36119,04/19/20,299,582,630,658,671
Bergen County NJ,34003,04/19/20,345,450,482,511,532
Hudson County NJ,34017,04/19/20,117,183,201,218,234
Passaic County NJ,34031,04/19/20,173,205,225,231,248
Putnam County NY,36079,04/19/20,24,41,40,45,45
Rockland County NY,36087,04/19/20,15,52,64,74,78
Kings County NY,36047,04/20/20,399,731,781,809,849
Queens County NY,36081,04/20/20,-465,35,162,249,352
New York County NY,36061,04/20/20,2248,2631,2702,2766,2830
Bronx County NY,36005,04/20/20,671,846,870,880,895
Richmond County NY,36085,04/20/20,128,252,281,301,322
Westchester County NY,36119,04/20/20,275,578,628,657,671
Bergen County NJ,34003,04/20/20,333,445,481,510,533
Hudson County NJ,34017,04/20/20,106,181,199,217,234
Passaic County NJ,34031,04/20/20,170,203,224,230,248
Putnam County NY,36079,04/20/20,21,41,40,45,45
Rockland County NY,36087,04/20/20,11,52,65,73,78
Kings County NY,36047,04/21/20,379,727,776,805,849
Queens County NY,36081,04/21/20,-513,25,157,251,352
New York County NY,36061,04/21/20,2247,2625,2699,2766,2830
Bronx County NY,36005,04/21/20,662,843,868,878,895
Richmond County NY,36085,04/21/20,114,251,280,301,322
Westchester County NY,36119,04/21/20,253,574,626,656,672
Bergen County NJ,34003,04/21/20,322,442,479,510,532
Hudson County NJ,34017,04/21/20,103,179,198,216,233
Passaic County NJ,34031,04/21/20,165,202,224,229,248
Putnam County NY,36079,04/21/20,17,40,40,45,45
Rockland County NY,36087,04/21/20,10,51,64,73,78
Kings County NY,36047,04/22/20,354,725,774,804,847
Queens County NY,36081,04/22/20,-571,20,154,252,353
New York County NY,36061,04/22/20,2243,2618,2693,2762,2830
Bronx County NY,36005,04/22/20,653,842,867,877,894
Richmond County NY,36085,04/22/20,102,249,279,300,321
Westchester County NY,36119,04/22/20,241,573,625,655,671
Bergen County NJ,34003,04/22/20,316,441,479,509,531
Hudson County NJ,34017,04/22/20,90,176,196,215,233
Passaic County NJ,34031,04/22/20,163,201,223,229,248
Putnam County NY,36079,04/22/20,14,39,40,45,45
Rockland County NY,36087,04/22/20,9,51,63,72,78
Kings County NY,36047,04/23/20,341,724,775,804,848
Queens County NY,36081,04/23/20,-622,14,152,254,359
New York County NY,36061,04/23/20,2251,2617,2691,2763,2832
Bronx County NY,36005,04/23/20,639,840,865,877,893
Richmond County NY,36085,04/23/20,91,249,280,301,320
Westchester County NY,36119,04/23/20,228,574,625,656,671
Bergen County NJ,34003,04/23/20,310,440,479,509,532
Hudson County NJ,34017,04/23/20,85,174,196,215,233
Passaic County NJ,34031,04/23/20,160,200,222,228,248
Putnam County NY,36079,04/23/20,14,39,40,45,45
Rockland County NY,36087,04/23/20,4,51,63,72,78
Kings County NY,36047,04/24/20,335,723,773,805,846
Queens County NY,36081,04/24/20,-629,17,154,256,359
New York County NY,36061,04/24/20,2260,2617,2691,2765,2834
Bronx County NY,36005,04/24/20,636,839,864,877,894
Richmond County NY,36085,04/24/20,90,249,281,302,320
Westchester County NY,36119,04/24/20,215,576,625,656,672
Bergen County NJ,34003,04/24/20,310,440,478,509,533
Hudson County NJ,34017,04/24/20,78,172,194,215,232
Passaic County NJ,34031,04/24/20,157,200,222,228,248
Putnam County NY,36079,04/24/20,14,39,40,45,45
Rockland County NY,36087,04/24/20,-1,51,63,72,78
Kings County NY,36047,04/25/20,321,723,772,804,847
Queens County NY,36081,04/25/20,-649,19,160,263,365
New York County NY,36061,04/25/20,2260,2616,2690,2767,2836
Bronx County NY,36005,04/25/20,633,839,863,877,895
Richmond County NY,36085,04/25/20,84,249,282,303,321
Westchester County NY,36119,04/25/20,216,577,625,656,672
Bergen County NJ,34003,04/25/20,307,438,477,509,534
Hudson County NJ,34017,04/25/20,78,171,195,214,231
Passaic County NJ,34031,04/25/20,152,200,222,228,248
Putnam County NY,36079,04/25/20,14,39,40,45,45
Rockland County NY,36087,04/25/20,1,51,64,73,78
Kings County NY,36047,04/26/20,317,725,772,805,847
Queens County NY,36081,04/26/20,-651,16,167,270,371
New York County NY,36061,04/26/20,2268,2616,2690,2771,2839
Bronx County NY,36005,04/26/20,626,838,863,877,896
Richmond County NY,36085,04/26/20,83,249,283,303,321
Westchester County NY,36119,04/26/20,216,578,625,656,672
Bergen County NJ,34003,04/26/20,309,438,478,509,534
Hudson County NJ,34017,04/26/20,74,172,196,215,231
Passaic County NJ,34031,04/26/20,146,200,222,228,248
Putnam County NY,36079,04/26/20,16,39,40,45,45
Rockland County NY,36087,04/26/20,-2,51,64,73,78
Kings County NY,36047,04/27/20,314,724,771,806,846
Queens County NY,36081,04/27/20,-660,21,173,276,377
New York County NY,36061,04/27/20,2288,2620,2695,2775,2838
Bronx County NY,36005,04/27/20,630,837,863,877,897
Richmond County NY,36085,04/27/20,87,250,285,302,321
Westchester County NY,36119,04/27/20,217,578,625,657,673
Bergen County NJ,34003,04/27/20,314,439,478,510,535
Hudson County NJ,34017,04/27/20,73,173,196,215,231
Passaic County NJ,34031,04/27/20,148,200,222,228,248
Putnam County NY,36079,04/27/20,16,39,40,45,45
Rockland County NY,36087,04/27/20,-2,51,65,73,78
Kings County NY,36047,04/28/20,320,726,774,807,845
Queens County NY,36081,04/28/20,-673,35,184,285,383
New York County NY,36061,04/28/20,2297,2627,2703,2779,2840
Bronx County NY,36005,04/28/20,631,836,863,878,896
Richmond County NY,36085,04/28/20,84,252,286,304,322
Westchester County NY,36119,04/28/20,224,580,627,657,674
Bergen County NJ,34003,04/28/20,310,443,480,510,534
Hudson County NJ,34017,04/28/20,72,172,197,215,231
Passaic County NJ,34031,04/28/20,147,200,222,229,248
Putnam County NY,36079,04/28/20,17,39,40,45,45
Rockland County NY,36087,04/28/20,-3,51,66,73,78
Kings County NY,36047,04/29/20,331,730,777,809,846
Queens County NY,36081,04/29/20,-662,43,190,290,388
New York County NY,36061,04/29/20,2310,2635,2709,2784,2842
Bronx County NY,36005,04/29/20,634,835,863,880,897
Richmond County NY,36085,04/29/20,80,254,288,304,323
Westchester County NY,36119,04/29/20,225,580,629,658,674
Bergen County NJ,34003,04/29/20,313,445,481,511,533
Hudson County NJ,34017,04/29/20,75,173,198,216,232
Passaic County NJ,34031,04/29/20,148,201,223,229,248
Putnam County NY,36079,04/29/20,17,39,40,45,45
Rockland County NY,36087,04/29/20,-4,51,66,72,78
Kings County NY,36047,04/30/20,337,732,778,810,847
Queens County NY,36081,04/30/20,-625,57,201,299,391
New York County NY,36061,04/30/20,2336,2642,2717,2789,2846
Bronx County NY,36005,04/30/20,633,836,865,881,897
Richmond County NY,36085,04/30/20,85,257,289,305,324
Westchester County NY,36119,04/30/20,231,584,630,660,675
Bergen County NJ,34003,04/30/20,319,447,483,512,534
Hudson County NJ,34017,04/30/20,78,173,199,216,233
Passaic County NJ,34031,04/30/20,148,202,223,229,248
Putnam County NY,36079,04/30/20,16,39,40,45,45
Rockland County NY,36087,04/30/20,-1,52,67,73,78
Kings County NY,36047,05/01/20,342,736,780,812,849
Queens County NY,36081,05/01/20,-602,70,214,308,395
New York County NY,36061,05/01/20,2350,2650,2725,2796,2849
Bronx County NY,36005,05/01/20,636,838,866,882,897
Richmond County NY,36085,05/01/20,78,260,290,307,324
Westchester County NY,36119,05/01/20,226,588,633,661,676
Bergen County NJ,34003,05/01/20,332,451,486,514,535
Hudson County NJ,34017,05/01/20,82,174,200,216,234
Passaic County NJ,34031,05/01/20,149,203,224,230,248
Putnam County NY,36079,05/01/20,16,39,40,45,45
Rockland County NY,36087,05/01/20,2,53,67,73,78
Kings County NY,36047,05/02/20,361,741,785,814,850
Queens County NY,36081,05/02/20,-566,87,225,317,400
New York County NY,36061,05/02/20,2376,2659,2732,2803,2851
Bronx County NY,36005,05/02/20,640,840,868,883,898
Richmond County NY,36085,05/02/20,91,263,292,308,325
Westchester County NY,36119,05/02/20,232,594,636,662,676
Bergen County NJ,34003,05/02/20,340,454,487,516,536
Hudson County NJ,34017,05/02/20,90,176,202,216,234
Passaic County NJ,34031,05/02/20,147,205,225,231,248
Putnam County NY,36079,05/02/20,18,39,40,45,45
Rockland County NY,36087,05/02/20,4,54,68,74,78
Kings County NY,36047,05/03/20,370,746,790,817,850
Queens County NY,36081,05/03/20,-530,102,238,324,404
New York County NY,36061,05/03/20,2377,2672,2739,2808,2852
Bronx County NY,36005,05/03/20,640,842,869,884,899
Richmond County NY,36085,05/03/20,94,266,294,310,326
Westchester County NY,36119,05/03/20,254,599,638,663,676
Bergen County NJ,34003,05/03/20,349,457,489,518,537
Hudson County NJ,34017,05/03/20,83,178,203,216,234
Passaic County NJ,34031,05/03/20,146,208,226,231,248
Putnam County NY,36079,05/03/20,18,40,40,45,45
Rockland County NY,36087,05/03/20,8,55,68,75,78
Kings County NY,36047,05/04/20,381,749,795,820,851
Queens County NY,36081,05/04/20,-497,115,255,335,407
New York County NY,36061,05/04/20,2408,2681,2747,2814,2855
Bronx County NY,36005,05/04/20,645,846,871,886,899
Richmond County NY,36085,05/04/20,106,270,297,313,327
Westchester County NY,36119,05/04/20,268,604,641,665,676
Bergen County NJ,34003,05/04/20,358,462,492,519,537
Hudson County NJ,34017,05/04/20,81,181,205,217,235
Passaic County NJ,34031,05/04/20,153,209,226,231,248
Putnam County NY,36079,05/04/20,19,40,40,45,45
Rockland County NY,36087,05/04/20,7,56,68,76,78
Kings County NY,36047,05/05/20,389,753,798,822,853
Queens County NY,36081,05/05/20,-458,131,268,342,411
New York County NY,36061,05/05/20,2429,2693,2755,2820,2857
Bronx County NY,36005,05/05/20,660,847,872,886,899
Richmond County NY,36085,05/05/20,111,274,299,315,327
Westchester County NY,36119,05/05/20,289,610,644,665,676
Bergen County NJ,34003,05/05/20,363,466,495,521,537
Hudson County NJ,34017,05/05/20,85,184,207,218,235
Passaic County NJ,34031,05/05/20,152,211,226,231,248
Putnam County NY,36079,05/05/20,21,41,40,45,45
Rockland County NY,36087,05/05/20,6,57,68,76,78
Kings County NY,36047,05/06/20,394,760,803,826,854
Queens County NY,36081,05/06/20,-431,149,281,350,415
New York County NY,36061,05/06/20,2445,2704,2763,2825,2858
Bronx County NY,36005,05/06/20,673,849,873,888,899
Richmond County NY,36085,05/06/20,111,277,301,316,327
Westchester County NY,36119,05/06/20,296,613,647,666,676
Bergen County NJ,34003,05/06/20,367,470,497,522,537
Hudson County NJ,34017,05/06/20,90,184,208,219,235
Passaic County NJ,34031,05/06/20,154,213,227,232,248
Putnam County NY,36079,05/06/20,24,42,40,45,45
Rockland County NY,36087,05/06/20,8,58,68,77,78
Kings County NY,36047,05/07/20,416,765,807,829,856
Queens County NY,36081,05/07/20,-390,165,292,356,420
New York County NY,36061,05/07/20,2467,2715,2770,2831,2860
Bronx County NY,36005,05/07/20,682,852,875,890,899
Richmond County NY,36085,05/07/20,122,281,304,317,327
Westchester County NY,36119,05/07/20,307,617,650,668,677
Bergen County NJ,34003,05/07/20,372,473,499,524,537
Hudson County NJ,34017,05/07/20,92,187,210,220,235
Passaic County NJ,34031,05/07/20,159,215,228,232,248
Putnam County NY,36079,05/07/20,27,41,40,45,45
Rockland County NY,36087,05/07/20,13,60,68,77,78
Kings County NY,36047,05/08/20,431,770,813,832,857
Queens County NY,36081,05/08/20,-341,179,302,364,424
New York County NY,36061,05/08/20,2469,2724,2777,2836,2863
Bronx County NY,36005,05/08/20,692,855,877,891,899
Richmond County NY,36085,05/08/20,126,284,306,318,327
Westchester County NY,36119,05/08/20,323,622,653,669,677
Bergen County NJ,34003,05/08/20,379,475,501,525,537
Hudson County NJ,34017,05/08/20,93,191,212,221,235
Passaic County NJ,34031,05/08/20,165,216,229,233,248
Putnam County NY,36079,05/08/20,28,42,40,45,45
Rockland County NY,36087,05/08/20,15,61,68,77,78
Kings County NY,36047,05/09/20,449,777,818,834,858
Queens County NY,36081,05/09/20,-311,197,311,370,427
New York County NY,36061,05/09/20,2477,2732,2784,2840,2864
Bronx County NY,36005,05/09/20,707,858,879,892,899
Richmond County NY,36085,05/09/20,133,287,308,320,327
Westchester County NY,36119,05/09/20,340,626,655,670,677
Bergen County NJ,34003,05/09/20,389,477,503,527,537
Hudson County NJ,34017,05/09/20,102,193,213,222,235
Passaic County NJ,34031,05/09/20,165,217,230,234,248
Putnam County NY,36079,05/09/20,29,43,40,45,45
Rockland County NY,36087,05/09/20,16,62,68,77,78
Kings County NY,36047,05/10/20,462,784,822,836,859
Queens County NY,36081,05/10/20,-291,213,320,376,430
New York County NY,36061,05/10/20,2493,2742,2791,2846,2866
Bronx County NY,36005,05/10/20,713,860,881,893,899
Richmond County NY,36085,05/10/20,140,290,309,320,327
Westchester County NY,36119,05/10/20,356,629,658,671,677
Bergen County NJ,34003,05/10/20,396,481,505,528,537
Hudson County NJ,34017,05/10/20,107,195,214,223,235
Passaic County NJ,34031,05/10/20,166,219,231,235,248
Putnam County NY,36079,05/10/20,29,44,40,45,45
Rockland County NY,36087,05/10/20,19,63,69,77,78
Kings County NY,36047,05/11/20,473,790,826,839,860
Queens County NY,36081,05/11/20,-269,229,326,381,431
New York County NY,36061,05/11/20,2517,2753,2798,2850,2868
Bronx County NY,36005,05/11/20,726,863,883,894,899
Richmond County NY,36085,05/11/20,143,293,311,321,327
Westchester County NY,36119,05/11/20,378,633,660,672,677
Bergen County NJ,34003,05/11/20,404,485,507,529,537
Hudson County NJ,34017,05/11/20,117,197,216,225,235
Passaic County NJ,34031,05/11/20,165,221,232,236,248
Putnam County NY,36079,05/11/20,30,44,40,45,45
Rockland County NY,36087,05/11/20,21,64,70,77,78
Kings County NY,36047,05/12/20,492,796,830,842,861
Queens County NY,36081,05/12/20,-251,243,334,387,432
New York County NY,36061,05/12/20,2541,2760,2805,2854,2869
Bronx County NY,36005,05/12/20,726,865,884,894,899
Richmond County NY,36085,05/12/20,147,296,312,321,327
Westchester County NY,36119,05/12/20,392,637,662,674,677
Bergen County NJ,34003,05/12/20,408,488,510,530,537
Hudson County NJ,34017,05/12/20,123,200,218,226,235
Passaic County NJ,34031,05/12/20,164,223,233,237,248
Putnam County NY,36079,05/12/20,30,45,40,45,45
Rockland County NY,36087,05/12/20,20,65,71,77,78
Kings County NY,36047,05/13/20,521,800,831,843,862
Queens County NY,36081,05/13/20,-215,255,340,392,433
New York County NY,36061,05/13/20,2564,2767,2810,2858,2870
Bronx County NY,36005,05/13/20,734,866,885,894,899
Richmond County NY,36085,05/13/20,156,299,314,322,327
Westchester County NY,36119,05/13/20,411,640,663,675,677
Bergen County NJ,34003,05/13/20,414,490,512,532,537
Hudson County NJ,34017,05/13/20,133,203,220,228,235
Passaic County NJ,34031,05/13/20,167,224,234,237,248
Putnam County NY,36079,05/13/20,31,45,40,45,45
Rockland County NY,36087,05/13/20,21,66,72,77,78
Kings County NY,36047,05/14/20,536,805,835,844,862
Queens County NY,36081,05/14/20,-187,265,348,396,433
New York County NY,36061,05/14/20,2577,2775,2816,2861,2871
Bronx County NY,36005,05/14/20,742,867,886,895,899
Richmond County NY,36085,05/14/20,166,301,315,323,327
Westchester County NY,36119,05/14/20,425,643,664,676,677
Bergen County NJ,34003,05/14/20,420,492,513,534,537
Hudson County NJ,34017,05/14/20,138,205,222,229,235
Passaic County NJ,34031,05/14/20,170,225,235,237,248
Putnam County NY,36079,05/14/20,31,45,40,45,45
Rockland County NY,36087,05/14/20,24,67,73,77,78
Kings County NY,36047,05/15/20,557,809,837,846,862
Queens County NY,36081,05/15/20,-170,275,355,400,435
New York County NY,36061,05/15/20,2583,2785,2820,2863,2872
Bronx County NY,36005,05/15/20,748,869,888,896,899
Richmond County NY,36085,05/15/20,173,304,316,324,327
Westchester County NY,36119,05/15/20,440,646,666,677,677
Bergen County NJ,34003,05/15/20,426,494,513,535,537
Hudson County NJ,34017,05/15/20,141,206,223,230,235
Passaic County NJ,34031,05/15/20,173,227,236,237,248
Putnam County NY,36079,05/15/20,31,45,40,45,45
Rockland County NY,36087,05/15/20,26,68,74,77,78
Kings County NY,36047,05/16/20,575,813,840,848,862
Queens County NY,36081,05/16/20,-158,290,360,403,435
New York County NY,36061,05/16/20,2589,2792,2824,2866,2873
Bronx County NY,36005,05/16/20,755,871,890,897,899
Richmond County NY,36085,05/16/20,183,307,317,325,327
Westchester County NY,36119,05/16/20,460,649,668,678,677
Bergen County NJ,34003,05/16/20,432,497,513,535,537
Hudson County NJ,34017,05/16/20,144,208,224,231,235
Passaic County NJ,34031,05/16/20,177,229,236,237,248
Putnam County NY,36079,05/16/20,32,45,40,45,45
Rockland County NY,36087,05/16/20,28,68,74,77,78
Kings County NY,36047,05/17/20,584,817,843,850,862
Queens County NY,36081,05/17/20,-141,297,364,405,436
New York County NY,36061,05/17/20,2601,2797,2826,2867,2873
Bronx County NY,36005,05/17/20,756,873,891,898,899
Richmond County NY,36085,05/17/20,191,309,318,326,327
Westchester County NY,36119,05/17/20,469,651,668,679,677
Bergen County NJ,34003,05/17/20,436,499,515,536,537
Hudson County NJ,34017,05/17/20,149,208,224,232,235
Passaic County NJ,34031,05/17/20,180,230,237,237,248
Putnam County NY,36079,05/17/20,33,45,40,45,45
Rockland County NY,36087,05/17/20,29,69,74,77,78
Kings County NY,36047,05/18/20,591,821,845,851,862
Queens County NY,36081,05/18/20,-118,302,368,408,436
New York County NY,36061,05/18/20,2620,2803,2829,2869,2873
Bronx County NY,36005,05/18/20,758,874,892,899,899
Richmond County NY,36085,05/18/20,196,311,319,326,327
Westchester County NY,36119,05/18/20,484,654,669,680,677
Bergen County NJ,34003,05/18/20,439,501,516,537,537
Hudson County NJ,34017,05/18/20,147,209,225,233,235
Passaic County NJ,34031,05/18/20,181,231,238,237,248
Putnam County NY,36079,05/18/20,33,45,40,45,45
Rockland County NY,36087,05/18/20,32,70,74,77,78
Kings County NY,36047,05/19/20,594,825,847,853,862
Queens County NY,36081,05/19/20,-109,311,372,410,436
New York County NY,36061,05/19/20,2638,2808,2832,2871,2873
Bronx County NY,36005,05/19/20,769,875,893,900,899
Richmond County NY,36085,05/19/20,200,313,320,326,327
Westchester County NY,36119,05/19/20,500,656,670,681,677
Bergen County NJ,34003,05/19/20,444,502,517,538,537
Hudson County NJ,34017,05/19/20,148,210,226,234,235
Passaic County NJ,34031,05/19/20,180,232,239,237,248
Putnam County NY,36079,05/19/20,33,45,40,45,45
Rockland County NY,36087,05/19/20,34,71,75,77,78
Kings County NY,36047,05/20/20,600,828,848,854,862
Queens County NY,36081,05/20/20,-94,320,375,412,436
New York County NY,36061,05/20/20,2653,2812,2835,2873,2873
Bronx County NY,36005,05/20/20,773,876,894,901,899
Richmond County NY,36085,05/20/20,206,314,321,326,327
Westchester County NY,36119,05/20/20,512,658,671,682,677
Bergen County NJ,34003,05/20/20,448,504,518,539,537
Hudson County NJ,34017,05/20/20,152,211,226,234,235
Passaic County NJ,34031,05/20/20,185,232,240,237,248
Putnam County NY,36079,05/20/20,33,45,40,45,45
Rockland County NY,36087,05/20/20,36,71,75,77,78
