fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,216,12,205,8,228,12
01003,1778,92,1651,52,1812,96
01005,0,0,0,0,0,0
01007,51,1,52,1,57,2
01009,84,2,79,1,85,3
01011,0,0,0,0,0,0
01013,17,1,16,1,16,1
01015,241,9,219,4,247,13
01017,64,3,58,2,68,3
01019,37,2,35,1,38,2
01021,76,4,72,2,79,4
01023,0,0,1,0,0,0
01025,10,1,12,1,10,1
01027,25,2,21,2,26,3
01029,0,0,0,0,0,0
01031,212,7,201,5,212,7
01033,210,7,202,6,214,8
01035,18,1,18,1,18,1
01037,0,0,2,1,0,0
01039,29,1,28,1,28,1
01041,0,0,0,0,0,0
01043,238,7,228,5,242,9
01045,232,8,223,5,231,8
01047,88,4,85,4,89,5
01049,125,5,119,4,130,7
01051,413,31,342,14,423,31
01053,2,0,1,0,1,0
01055,88,4,83,2,85,3
01057,2,1,0,0,5,1
01059,18,1,20,1,17,1
01061,2,0,1,0,2,0
01063,0,0,0,0,0,0
01065,74,-2,79,-1,72,-2
01067,0,0,0,0,0,0
01069,418,16,390,9,430,16
01071,162,10,148,7,168,11
01073,4760,203,4449,123,4828,214
01075,0,0,0,0,0,0
01077,462,27,424,17,475,29
01079,29,1,27,0,28,1
01081,1397,100,1212,54,1435,112
01083,505,14,478,8,510,16
01085,0,0,0,0,0,0
01087,76,3,72,1,77,3
01089,2590,81,2520,60,2667,97
01091,17,1,17,1,17,1
01093,208,12,187,6,211,12
01095,302,16,277,9,313,19
01097,584,22,527,8,573,21
01099,50,4,41,3,48,5
01101,1601,73,1479,44,1616,77
01103,415,15,398,8,423,17
01105,0,0,0,0,0,0
01107,0,0,0,0,0,0
01109,17,1,17,1,17,1
01111,0,0,0,0,0,0
01113,390,32,323,14,391,30
01115,720,56,604,30,729,61
01117,1480,62,1376,36,1492,68
01119,22,0,23,0,25,1
01121,17,1,15,1,15,1
01123,0,0,0,0,0,0
01125,2256,144,2021,88,2302,155
01127,174,7,172,5,186,8
01129,0,0,0,0,0,0
01131,0,0,1,0,0,0
01133,24,2,23,2,24,2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2417,19,2470,21,2448,28
02050,123,-2,129,-1,124,-3
02060,0,0,0,0,0,0
02068,55,-3,63,-2,58,-3
02070,0,0,0,0,0,0
02090,939,28,925,22,944,29
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,821,-8,863,-3,829,-6
02122,398,5,402,3,404,7
02130,176,-4,189,-2,176,-4
02150,60,1,62,2,60,1
02158,11,-1,16,0,10,-1
02164,0,0,0,0,0,0
02170,527,5,516,3,535,7
02180,0,0,0,0,0,0
02185,31,0,35,0,33,0
02188,25,-2,27,-1,24,-2
02195,0,0,0,0,0,0
02198,0,0,2,0,1,0
02220,86,-4,87,-3,87,-3
02230,19,1,20,1,18,0
02240,5,1,5,1,3,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,470,28,410,13,474,30
04003,402,9,403,9,405,12
04005,792,20,777,15,817,22
04007,140,1,141,1,144,2
04009,58,-1,54,-1,57,-1
04011,0,0,0,0,2,0
04012,6,-1,5,-1,7,-1
04013,35416,1606,33104,995,36107,1785
04015,809,28,756,16,816,32
04017,413,3,419,3,414,2
04019,12342,909,10279,450,12581,966
04021,2832,125,2663,84,2879,142
04023,209,14,180,8,211,15
04025,1244,49,1157,30,1279,56
04027,175,6,161,3,178,7
05001,9,1,10,1,13,1
05003,0,0,0,0,0,0
05005,44,-1,39,-1,42,-2
05007,811,29,758,14,827,35
05009,91,5,78,3,89,6
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,44,3,42,2,48,3
05017,0,0,0,0,0,0
05019,26,-1,25,-2,26,-1
05021,4,1,4,0,4,0
05023,26,2,21,2,25,2
05025,1,0,0,0,0,0
05027,26,2,21,2,25,2
05029,14,0,17,0,16,0
05031,561,37,472,17,551,36
05033,79,3,73,1,82,3
05035,167,7,158,4,175,10
05037,43,3,38,2,45,3
05039,5,0,9,1,6,0
05041,0,0,0,0,0,0
05043,0,0,0,0,0,0
05045,575,27,534,17,589,32
05047,9,1,5,1,9,1
05049,0,0,0,0,0,0
05051,200,10,177,5,202,11
05053,11,1,11,1,12,1
05055,100,5,96,2,107,6
05057,0,0,0,0,0,0
05059,52,0,51,-1,55,1
05061,0,0,0,0,0,0
05063,32,1,28,0,33,1
05065,29,1,26,0,28,1
05067,0,0,0,0,0,0
05069,148,12,122,6,148,14
05071,33,2,33,1,36,2
05073,0,0,0,0,0,0
05075,65,3,58,2,66,3
05077,0,0,0,0,0,0
05079,0,0,0,0,0,0
05081,0,0,0,0,0,0
05083,1,1,0,0,0,0
05085,237,12,226,7,241,12
05087,17,0,19,0,17,0
05089,1,-1,1,-1,1,-1
05091,26,1,30,1,28,1
05093,51,1,49,1,52,2
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,0,0,0,0,0,0
05101,0,0,0,0,0,0
05103,29,1,30,1,26,1
05105,0,0,0,0,0,0
05107,0,0,0,0,0,0
05109,0,0,0,0,0,0
05111,0,0,0,0,0,0
05113,0,0,0,0,0,0
05115,69,5,66,4,68,5
05117,0,0,0,0,0,0
05119,2318,100,2155,58,2333,107
05121,0,0,0,0,0,0
05123,73,3,66,2,69,4
05125,368,17,342,10,374,18
05127,0,0,0,0,0,0
05129,0,0,0,0,0,0
05131,291,15,264,7,299,16
05133,24,1,21,0,24,1
05135,2,0,1,1,1,1
05137,7,1,6,1,8,1
05139,21,0,21,0,22,1
05141,20,2,17,1,22,2
05143,1058,44,975,21,1086,50
05145,258,14,240,8,272,16
05147,0,0,0,0,0,0
05149,0,0,0,0,0,0
06001,18088,48,18473,71,18349,83
06003,0,0,0,0,0,0
06005,246,5,249,5,253,5
06007,1629,69,1538,43,1658,74
06009,225,11,212,5,238,10
06011,70,5,66,4,71,5
06013,13929,106,14124,105,14048,141
06015,635,12,636,11,652,13
06017,2006,82,1896,50,2035,90
06019,8391,312,7985,195,8564,352
06021,131,5,128,3,138,6
06023,1798,27,1796,24,1813,33
06025,1368,37,1342,24,1398,38
06027,106,0,107,0,104,-1
06029,11184,607,10281,392,11331,644
06031,1391,51,1331,30,1398,54
06033,552,29,508,18,570,30
06035,50,-3,55,-3,50,-3
06037,119592,2137,120378,1974,121009,2462
06039,1229,57,1099,25,1245,59
06041,3217,14,3305,21,3257,14
06043,275,2,281,3,281,4
06045,682,11,685,8,690,14
06047,2428,91,2286,56,2475,104
06049,0,0,0,0,0,0
06051,59,1,60,1,61,1
06053,3487,84,3440,60,3535,93
06055,1416,23,1429,19,1430,26
06057,843,31,792,18,854,34
06059,26371,545,25848,324,26787,621
06061,4673,165,4403,87,4780,179
06063,144,1,144,1,146,2
06065,22532,689,21730,461,22872,756
06067,18474,464,17950,327,18798,530
06069,763,25,741,16,784,27
06071,16600,564,15915,354,16904,628
06073,39853,925,39642,749,40451,1023
06075,10973,-85,11278,-37,11048,-63
06077,7305,219,6867,111,7402,241
06079,4359,194,4118,131,4413,203
06081,10247,-27,10582,2,10327,-31
06083,4480,53,4586,61,4539,64
06085,26881,55,27595,114,27149,110
06087,1082,-43,1102,-41,1105,-39
06089,1074,45,1010,27,1099,53
06091,0,0,0,0,0,0
06093,308,25,257,13,311,28
06095,7715,223,7424,126,7822,245
06097,5201,18,5264,16,5288,33
06099,6235,328,5644,187,6400,359
06101,1390,97,1192,46,1399,99
06103,280,13,260,6,272,10
06105,0,0,0,0,0,0
06107,3588,156,3400,98,3653,165
06109,697,19,682,13,713,20
06111,8578,187,8459,138,8708,205
06113,2182,-5,2237,8,2190,4
06115,72,4,64,2,69,3
08001,3714,78,3660,65,3745,95
08003,98,5,100,5,100,5
08005,4942,64,4888,44,4999,74
08007,56,2,53,1,54,2
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,3154,-11,3235,-9,3168,-6
08014,585,5,574,2,587,6
08015,192,5,189,2,195,4
08017,0,0,0,0,0,0
08019,41,1,40,1,41,2
08021,16,1,16,1,15,1
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,33,1,33,1,35,2
08031,5581,-8,5634,-17,5597,-11
08033,0,0,0,0,0,0
08035,2747,29,2709,12,2786,34
08037,306,9,291,4,307,10
08039,97,3,95,2,99,3
08041,5953,136,5874,92,6032,144
08043,194,1,193,1,196,1
08045,170,-1,181,0,178,0
08047,0,0,0,0,0,0
08049,20,1,20,1,20,1
08051,73,3,69,2,77,4
08053,0,0,0,0,0,0
08055,0,0,0,0,0,0
08057,0,0,0,0,0,0
08059,5015,64,5001,43,5073,64
