fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,478,8,463,4,468,8
01003,2344,43,2300,29,2291,31
01005,52,-4,54,-3,52,-4
01007,93,-1,96,0,90,-1
01009,353,16,332,10,344,14
01011,35,1,38,1,38,1
01013,37,-3,39,-3,39,-4
01015,1094,73,959,38,1066,66
01017,83,-4,92,-3,82,-4
01019,73,3,69,2,72,2
01021,132,5,125,3,126,5
01023,20,0,21,0,20,0
01025,67,-5,72,-4,66,-5
01027,91,-1,95,-1,90,-2
01029,0,0,0,0,0,0
01031,399,5,404,6,396,6
01033,372,7,371,3,366,5
01035,33,-1,34,-1,31,-1
01037,75,3,67,2,72,4
01039,264,13,239,9,247,10
01041,53,0,50,0,53,-1
01043,845,33,805,22,823,28
01045,300,6,294,4,292,5
01047,173,4,170,2,170,2
01049,242,7,234,4,231,7
01051,1317,64,1222,40,1279,61
01053,214,6,215,6,209,5
01055,277,3,283,4,265,1
01057,45,1,43,0,42,0
01059,71,2,68,1,68,0
01061,167,5,154,2,158,4
01063,0,0,0,0,0,0
01065,13,-1,20,0,13,-1
01067,0,0,0,0,0,0
01069,740,13,732,5,729,10
01071,103,-3,107,-2,102,-3
01073,7627,155,7596,120,7500,127
01075,65,2,63,2,61,2
01077,829,32,789,20,803,25
01079,146,5,139,3,147,5
01081,1446,69,1316,40,1417,66
01083,665,13,657,9,652,11
01085,74,3,73,3,70,3
01087,76,-3,79,-2,73,-3
01089,2436,1,2439,-1,2404,-2
01091,62,-3,65,-2,61,-2
01093,186,3,180,1,180,1
01095,595,25,545,16,576,25
01097,3824,164,3536,102,3715,154
01099,114,4,105,1,109,5
01101,2313,57,2287,43,2256,50
01103,1220,41,1196,29,1191,35
01105,22,0,24,0,22,0
01107,132,6,128,4,131,6
01109,49,-1,46,-1,45,-1
01111,46,1,46,1,48,1
01113,334,13,301,7,316,11
01115,1394,67,1287,38,1352,56
01117,2564,81,2491,57,2514,69
01119,81,4,81,3,80,4
01121,45,3,42,2,43,1
01123,21,0,21,0,21,0
01125,2418,78,2342,62,2349,70
01127,441,20,424,13,433,18
01129,0,0,2,1,0,0
01131,19,1,19,1,19,1
01133,140,3,142,4,137,4
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2570,-10,2663,-2,2532,-22
02050,170,-2,179,0,171,-2
02060,0,0,0,0,0,0
02068,20,-2,22,-2,18,-2
02070,0,0,0,0,0,0
02090,947,11,964,11,931,8
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,300,-7,313,-6,299,-8
02122,560,0,571,-1,553,0
02130,118,-5,127,-4,119,-5
02150,90,0,92,0,86,0
02158,22,0,22,0,21,0
02164,0,0,0,0,0,0
02170,693,4,705,3,679,2
02180,18,-1,21,0,20,-1
02185,69,-2,75,-1,71,-2
02188,16,-1,18,-1,11,-1
02195,0,0,0,0,0,0
02198,29,0,36,1,29,0
02220,33,-1,39,0,36,-1
02230,22,0,24,0,21,0
02240,27,0,29,1,27,1
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,1173,59,1082,32,1140,52
04003,1120,11,1151,15,1095,7
04005,1490,20,1504,20,1464,16
04007,346,4,338,4,330,3
04009,166,5,160,3,163,4
04011,29,1,21,0,27,1
04012,105,3,103,3,100,3
04013,38433,764,37838,513,37516,620
04015,1386,29,1368,22,1355,29
04017,886,8,915,9,864,2
04019,12670,572,11595,308,12221,493
04021,2676,-31,2795,-15,2636,-33
04023,269,12,244,6,256,10
04025,1442,30,1407,19,1401,25
04027,658,28,608,19,646,29
05001,98,4,91,2,96,4
05003,89,4,85,3,85,4
05005,250,8,239,5,243,8
05007,1382,42,1334,29,1347,33
05009,202,8,190,6,202,8
05011,27,1,28,1,24,0
05013,0,0,0,0,0,0
05015,172,11,149,6,164,8
05017,0,0,0,0,0,0
05019,77,1,75,1,78,1
05021,26,1,35,1,28,1
05023,70,1,68,1,70,1
05025,20,0,21,0,20,0
05027,94,4,89,3,95,3
05029,83,3,78,2,80,3
05031,1370,76,1202,40,1311,71
05033,262,14,243,8,248,13
05035,456,15,446,10,456,13
05037,133,10,118,4,127,8
05039,0,0,0,0,0,0
05041,53,4,46,2,51,4
05043,30,1,28,1,28,1
05045,902,21,896,17,891,20
05047,34,2,28,1,29,2
05049,28,2,25,2,28,2
05051,354,16,322,9,344,14
05053,57,3,56,2,58,2
05055,435,18,394,11,423,16
05057,93,5,85,4,88,5
05059,149,7,140,4,141,6
05061,32,2,30,1,28,1
05063,167,6,160,4,163,6
05065,43,0,43,0,43,0
05067,31,1,33,1,30,0
05069,505,25,453,16,488,25
05071,72,4,65,2,68,3
05073,0,0,0,0,0,0
05075,61,2,55,1,62,2
05077,51,3,44,1,52,3
05079,13,1,14,1,14,1
05081,22,2,18,1,23,2
05083,19,2,16,1,16,1
05085,370,9,354,5,366,9
05087,86,3,80,1,84,2
05089,78,5,68,4,76,6
05091,128,7,120,3,122,5
05093,252,9,241,6,245,8
05095,0,0,4,0,0,0
05097,0,0,0,0,0,0
05099,20,1,18,1,17,1
05101,0,0,0,0,0,0
05103,111,3,113,3,108,2
05105,19,0,18,0,18,0
05107,41,0,45,0,41,0
05109,2,1,1,0,0,0
05111,8,1,5,1,4,1
05113,18,0,18,0,20,0
05115,173,9,155,5,165,9
05117,14,1,12,1,12,1
05119,3541,102,3463,75,3452,88
05121,26,0,32,1,24,0
05123,66,-3,68,-3,68,-3
05125,592,23,571,15,572,18
05127,21,0,21,0,21,0
05129,0,0,2,1,0,0
05131,609,26,570,15,603,25
05133,67,1,67,1,68,1
05135,180,6,172,4,174,6
05137,38,1,35,1,36,1
05139,153,8,143,4,149,8
05141,94,4,90,2,89,4
05143,1201,39,1142,21,1186,31
05145,652,26,625,15,629,21
05147,21,0,27,1,22,0
05149,4,1,1,0,5,1
06001,10072,-282,10459,-227,9960,-292
06003,0,0,0,0,0,0
06005,366,-1,385,1,364,-3
06007,1802,44,1758,33,1753,34
06009,282,7,267,2,268,4
06011,186,11,170,6,181,10
06013,6989,-204,7248,-158,6929,-212
06015,235,6,233,4,224,4
06017,915,7,902,1,899,0
06019,7631,53,7608,29,7454,34
06021,122,1,122,0,121,1
06023,1844,63,1818,50,1819,60
06025,1496,9,1494,10,1458,8
06027,62,0,62,1,63,0
06029,8302,134,8296,110,8121,113
06031,1023,6,1008,-2,998,2
06033,507,11,488,5,494,8
06035,90,-2,97,-1,89,-3
06037,84229,-1130,87577,-686,83066,-1295
06039,1316,26,1270,14,1282,23
06041,2037,-17,2116,-4,2006,-22
06043,161,-2,168,-2,160,-3
06045,759,8,776,7,738,2
06047,2145,52,2077,31,2082,38
06049,0,0,0,0,0,0
06051,37,0,38,0,39,0
06053,3228,22,3328,32,3161,14
06055,1329,-6,1366,-3,1307,-11
06057,606,7,582,1,588,2
06059,18789,-294,19152,-249,18584,-316
06061,2684,53,2559,21,2591,44
06063,84,0,83,0,81,0
06065,13877,2,14061,-16,13653,-38
06067,11737,-22,11833,-15,11544,-54
06069,466,-10,471,-8,452,-10
06071,15540,40,15721,53,15325,9
06073,31481,-190,32342,-79,30952,-260
06075,6280,-174,6577,-131,6216,-187
06077,5431,13,5383,-17,5354,1
06079,2809,50,2792,38,2750,43
06081,5037,-158,5295,-126,4973,-168
06083,1501,-71,1575,-58,1502,-73
06085,13274,-425,13896,-321,13141,-436
06087,2583,4,2627,7,2539,-1
06089,965,29,922,18,913,24
06091,0,0,0,0,0,0
06093,593,40,517,20,579,37
06095,3645,-35,3660,-41,3597,-48
06097,3300,-43,3422,-27,3251,-54
06099,4596,70,4567,47,4523,56
06101,570,-1,561,-3,558,-2
06103,353,9,342,5,332,7
06105,14,0,10,0,11,0
06107,3327,61,3260,43,3264,61
06109,426,6,423,3,413,3
06111,5464,-16,5578,0,5368,-26
06113,2855,-4,2993,19,2812,-5
06115,61,-2,62,-2,60,-2
08001,3656,-27,3733,-25,3615,-39
08003,275,3,279,3,264,2
08005,4836,-58,4942,-51,4751,-74
08007,75,2,68,0,73,1
08009,0,0,0,0,0,0
08011,7,0,12,1,5,0
08013,2287,-62,2383,-48,2257,-69
08014,430,-7,444,-6,420,-10
08015,154,3,152,1,146,2
08017,0,0,0,0,0,0
08019,26,-1,23,-1,24,-1
08021,44,-3,48,-3,47,-3
08023,0,0,0,0,0,0
08025,13,0,13,0,13,0
08027,0,0,0,0,0,0
08029,173,-1,170,-1,167,-1
08031,5371,-124,5530,-105,5265,-141
08033,0,0,0,0,0,0
08035,2146,-50,2195,-48,2105,-58
08037,414,5,420,4,409,4
08039,80,1,82,0,81,0
08041,5908,-8,6001,-15,5805,-31
08043,314,1,314,1,303,1
08045,297,-1,298,-1,291,-1
08047,13,-1,15,0,14,0
08049,67,1,65,1,63,0
08051,42,-3,44,-3,42,-3
08053,0,0,0,0,0,0
08055,33,1,34,1,35,1
08057,0,0,0,0,0,0
08059,3405,-81,3502,-65,3351,-89
08061,0,0,0,0,0,0
08063,18,-1,21,0,20,0
08065,73,-3,78,-2,70,-3
08067,405,-2,407,-3,399,-4
08069,2922,-57,3020,-44,2901,-59
08071,86,1,87,2,86,1
08073,0,0,0,0,0,0
08075,54,-1,54,-1,53,-1
08077,928,-5,938,-8,916,-6
08079,0,0,0,0,0,0
08081,26,0,28,1,25,0
08083,116,0,116,1,113,1
08085,231,6,206,2,226,6
08087,124,3,116,2,122,2
08089,72,-3,76,-2,70,-3
08091,0,0,0,0,0,0
08093,168,5,156,3,158,4
08095,0,0,0,0,0,0
08097,453,3,464,5,448,2
08099,36,2,34,1,35,2
08101,1970,16,1994,13,1939,11
08103,13,-1,17,0,14,-1
08105,65,1,63,2,62,1
08107,310,23,237,4,287,19
08109,0,0,0,0,0,0
08111,0,0,0,0,0,0
08113,19,0,20,0,20,0
08115,0,0,2,0,0,0
08117,208,3,208,2,200,1
08119,326,10,316,6,324,8
08121,0,0,0,0,0,0
08123,2687,8,2699,0,2649,-6
08125,8,-2,9,-2,9,-2
09001,2917,-22,3028,-7,2889,-31
09003,3015,-48,3131,-25,2962,-50
09005,603,-1,603,-2,589,-4
09007,590,-5,611,-3,588,-6
09009,2815,0,2909,15,2779,-1
09011,933,-4,956,-1,920,-6
09013,438,-1,443,0,440,-1
