fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,490,11,471,8,491,11
01003,1273,16,1275,10,1312,22
01005,120,-3,124,-2,124,-2
01007,156,0,161,1,157,1
01009,438,8,434,7,456,11
01011,25,0,24,-1,24,-1
01013,118,-1,121,-1,114,-1
01015,989,14,983,9,1009,19
01017,214,-2,225,0,214,0
01019,119,0,126,0,125,0
01021,275,10,260,7,284,11
01023,4,1,2,0,4,0
01025,198,1,207,1,202,2
01027,61,0,63,0,62,0
01029,78,2,77,2,84,3
01031,402,10,389,8,412,13
01033,459,5,453,3,468,8
01035,42,0,44,1,42,0
01037,21,0,21,0,21,0
01039,304,12,284,8,314,15
01041,83,0,89,2,85,1
01043,824,14,830,12,842,14
01045,316,6,306,4,327,7
01047,190,5,187,5,196,5
01049,418,16,399,9,428,16
01051,625,5,634,5,639,8
01053,160,-1,162,0,156,0
01055,539,7,536,6,551,10
01057,90,1,87,0,89,1
01059,230,2,233,2,235,3
01061,156,4,152,3,162,6
01063,19,0,17,0,17,0
01065,60,0,62,0,61,0
01067,105,4,107,3,112,5
01069,809,16,786,11,824,20
01071,354,-1,366,2,364,0
01073,4478,58,4422,36,4611,76
01075,34,0,38,0,36,0
01077,719,14,695,12,726,20
01079,135,3,137,3,143,3
01081,1216,26,1171,12,1256,33
01083,637,15,632,9,656,16
01085,61,-2,63,-1,62,-2
01087,102,0,105,1,105,1
01089,2332,39,2307,26,2384,43
01091,84,2,86,2,86,2
01093,206,6,199,3,215,7
01095,693,16,665,8,705,20
01097,2225,48,2147,27,2267,54
01099,176,6,170,3,187,6
01101,1832,8,1851,7,1873,14
01103,886,4,886,2,906,7
01105,20,0,21,0,21,0
01107,54,0,54,0,57,0
01109,183,3,181,2,188,3
01111,196,4,189,2,195,5
01113,410,12,386,7,417,15
01115,801,7,806,6,817,10
01117,1470,13,1479,13,1505,18
01119,31,1,27,1,31,2
01121,59,0,80,4,63,0
01123,18,1,23,2,16,1
01125,1460,31,1415,19,1468,34
01127,661,7,650,6,676,12
01129,19,1,19,2,18,1
01131,33,-1,40,-1,36,-1
01133,222,6,216,5,228,7
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,784,28,751,16,795,27
02050,74,-1,80,-1,76,-1
