fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,366,-1,382,1,358,-3
01003,1784,7,1803,6,1794,10
01005,263,-2,277,0,266,-2
01007,238,-7,256,-4,241,-5
01009,271,-7,281,-6,275,-7
01011,50,-1,55,0,49,-1
01013,147,-4,156,-3,149,-4
01015,1185,15,1203,13,1196,18
01017,164,-6,177,-4,165,-5
01019,193,-3,199,-1,191,-2
01021,332,3,326,1,332,4
01023,18,1,18,1,19,1
01025,117,0,122,0,120,-1
01027,132,-3,139,-2,133,-3
01029,191,4,193,5,187,3
01031,261,-9,270,-6,258,-8
01033,523,-18,546,-15,523,-18
01035,56,-1,62,0,59,-1
01037,229,10,216,5,226,6
01039,218,1,218,1,216,0
01041,74,-1,74,0,70,-2
01043,1168,-4,1200,2,1151,-2
01045,319,-11,327,-9,316,-11
01047,157,-5,163,-3,158,-4
01049,420,-23,429,-21,418,-23
01051,585,-6,598,-5,577,-6
01053,150,-5,157,-4,150,-4
01055,609,-5,632,0,612,-5
01057,82,0,79,0,78,0
01059,587,2,614,6,586,2
01061,136,-2,135,-2,132,-2
01063,17,0,19,1,18,0
01065,115,0,118,1,117,1
01067,95,-3,101,-2,94,-3
01069,955,-1,987,3,948,0
01071,458,-5,462,-5,457,-7
01073,6547,13,6715,26,6562,6
01075,99,-2,102,-2,95,-3
01077,776,-17,791,-15,776,-18
01079,332,-1,335,-2,329,-3
01081,1422,19,1391,7,1400,19
01083,1108,-8,1149,-5,1120,-7
01085,21,-2,24,-1,22,-1
01087,232,1,236,3,231,1
01089,2110,-62,2198,-50,2102,-58
01091,42,-1,43,0,40,-1
01093,283,0,288,1,282,-2
01095,1260,-4,1278,-1,1278,0
01097,1894,-35,1915,-32,1897,-27
01099,156,1,154,0,155,0
01101,1336,-21,1382,-12,1350,-17
01103,1541,-21,1594,-11,1525,-25
01105,59,-1,61,-1,61,-1
01107,129,-5,132,-4,130,-4
01109,177,-9,185,-8,172,-9
01111,219,-4,223,-4,220,-4
01113,313,-1,312,-2,310,-1
01115,1099,18,1093,10,1091,16
01117,2662,44,2665,34,2640,48
01119,43,0,45,0,43,0
01121,60,0,56,-1,59,0
01123,21,0,21,0,21,0
01125,2530,25,2553,22,2528,22
01127,844,-17,880,-8,843,-15
01129,26,-1,25,-1,24,-1
01131,39,-2,42,-1,38,-2
01133,231,-1,243,-1,231,-2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1514,-2,1568,5,1522,-3
02050,240,-9,252,-7,241,-8
02060,0,0,0,0,0,0
02068,24,-3,30,-2,25,-3
02070,4,-1,3,-1,3,-1
02090,522,-7,549,-2,519,-7
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,170,-3,179,-1,168,-3
02122,392,-10,417,-7,396,-11
02130,12,-1,18,0,12,-1
02150,24,0,25,0,25,0
02158,40,-2,46,-1,41,-2
02164,0,0,0,0,0,0
02170,438,-10,450,-8,432,-10
02180,86,-2,91,-1,86,-2
02185,12,-1,16,-1,12,-1
02188,0,0,0,0,0,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,19,-2,22,-1,21,-2
02230,0,0,0,0,0,0
02240,27,-1,29,-1,25,-1
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,708,-9,730,-7,713,-7
04003,380,-11,395,-8,378,-12
04005,337,-11,354,-10,337,-11
04007,253,-7,262,-5,250,-7
04009,192,-4,198,-4,192,-4
04011,1,-1,1,-1,1,-1
04012,15,-1,14,-1,12,-1
04013,10595,-225,11017,-184,10622,-242
04015,224,-17,231,-16,223,-17
04017,447,-21,479,-16,439,-21
04019,3857,-41,3977,-24,3846,-44
04021,728,-54,767,-51,734,-54
04023,347,-1,358,-2,347,-2
04025,627,-14,646,-10,623,-14
04027,658,1,675,2,664,2
05001,182,-1,186,0,189,-1
05003,102,0,101,0,104,0
05005,160,0,170,2,167,0
05007,1355,27,1344,19,1364,23
05009,168,2,168,2,170,4
05011,102,1,102,1,103,2
05013,8,0,15,0,12,0
05015,121,2,111,1,115,2
05017,74,1,75,0,76,1
05019,128,1,126,2,123,1
05021,58,-1,63,-2,61,-2
05023,174,1,172,0,171,0
05025,44,1,46,0,47,1
05027,86,-1,85,-1,82,-1
05029,164,1,164,1,164,1
05031,1360,22,1346,16,1369,30
05033,214,-1,215,1,214,-1
05035,158,-3,158,-3,154,-3
05037,94,-1,92,-1,102,0
05039,21,0,21,0,20,0
05041,47,1,44,1,48,1
05043,324,5,323,5,324,3
05045,736,-6,767,-5,745,-10
05047,107,5,103,4,108,5
05049,100,3,95,2,98,4
05051,473,6,480,6,478,7
05053,155,1,154,1,155,1
05055,534,6,529,4,526,4
05057,90,2,89,1,90,2
05059,221,-1,220,-1,215,-1
05061,81,1,81,1,81,1
05063,342,1,351,1,346,2
05065,54,-1,57,-2,58,-1
05067,141,-1,144,0,142,0
05069,434,6,440,7,429,9
05071,259,4,254,6,254,5
05073,7,-1,6,-1,6,-1
05075,201,5,194,4,201,5
05077,108,0,96,-1,104,0
05079,52,0,57,0,54,0
05081,69,1,70,0,69,1
05083,125,-1,131,0,126,-1
05085,423,1,429,1,423,2
05087,66,-1,72,0,69,-1
05089,91,0,94,0,89,0
05091,195,-4,203,-3,195,-3
05093,418,-2,439,1,421,-1
05095,4,-1,6,-1,5,-1
05097,0,0,0,0,0,0
05099,20,-1,21,0,21,0
05101,21,0,20,0,20,0
05103,87,-1,89,-1,84,-2
05105,41,-1,42,-1,44,-1
05107,35,-1,37,0,34,-1
05109,9,0,10,0,9,0
05111,21,0,21,0,21,0
05113,70,0,68,-1,69,-1
05115,465,5,463,4,464,5
05117,76,1,79,1,74,0
05119,2217,4,2262,9,2233,5
05121,92,-2,99,-1,93,-2
05123,168,-2,177,-1,172,-2
05125,439,-1,447,-1,444,0
05127,27,0,30,0,27,0
05129,4,-1,4,-1,6,-1
05131,577,3,591,4,583,3
05133,73,-4,80,-3,75,-3
05135,146,1,149,1,144,2
05137,83,1,85,1,84,1
05139,207,-1,209,-1,208,0
05141,39,-1,43,-1,41,-1
05143,1834,39,1811,30,1821,32
05145,637,6,635,6,632,4
05147,34,-1,40,-1,34,-2
05149,143,2,148,2,147,2
06001,4261,-110,4442,-80,4256,-111
06003,0,0,0,0,0,0
06005,91,-2,99,-1,92,-2
06007,1056,14,1078,18,1066,14
06009,197,2,200,2,197,2
06011,115,3,113,3,117,4
06013,5454,51,5587,60,5412,40
06015,44,-2,42,-2,40,-2
06017,569,3,585,4,572,4
06019,6052,87,6132,89,6015,97
06021,74,1,76,1,76,1
06023,541,-3,563,-1,545,-3
06025,1010,3,1056,10,1006,4
06027,44,0,45,1,43,0
06029,6499,-42,6756,-5,6480,-47
06031,794,-8,826,-4,790,-8
06033,267,0,275,1,269,0
06035,40,-3,41,-3,40,-3
06037,36633,-1127,38837,-765,36766,-1169
06039,1111,9,1154,13,1105,9
06041,643,-2,676,3,643,-3
06043,175,1,182,2,177,2
06045,416,1,435,3,419,1
06047,1943,40,1951,39,1916,39
06049,0,0,0,0,0,0
06051,0,0,0,0,0,0
06053,1474,-1,1546,9,1505,2
06055,254,-4,264,-2,251,-4
06057,505,13,487,12,501,15
06059,7243,-252,7623,-187,7238,-252
06061,1264,13,1273,8,1276,13
06063,27,-1,28,0,29,-1
06065,10032,-137,10541,-55,10006,-138
06067,5943,0,6119,27,5970,-2
06069,267,-3,274,-2,265,-3
06071,12992,-115,13425,-42,13014,-122
06073,9083,-281,9552,-198,9076,-270
06075,2377,-31,2457,-23,2342,-41
06077,2743,-24,2870,-8,2761,-24
06079,1328,24,1342,26,1333,28
06081,2064,-32,2167,-14,2067,-25
06083,1562,-31,1663,-13,1568,-33
06085,5642,-120,5943,-77,5686,-119
06087,930,-20,977,-11,918,-22
06089,502,-5,518,-1,502,-2
06091,0,0,0,0,0,0
06093,171,8,151,5,172,11
06095,2629,91,2587,72,2638,90
06097,1475,1,1515,1,1477,0
06099,2836,-53,2982,-28,2840,-51
06101,674,13,663,10,685,14
06103,218,1,220,2,223,2
06105,21,0,20,0,19,0
06107,4566,140,4617,133,4589,139
06109,245,-4,263,-2,252,-4
06111,3029,-24,3156,-4,3025,-26
06113,246,-9,258,-7,243,-10
06115,41,0,39,0,39,-1
08001,1974,27,1995,26,1983,27
08003,23,0,26,0,25,0
08005,2536,30,2571,40,2557,43
08007,0,0,0,0,0,0
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,1123,7,1155,9,1117,7
08014,113,0,114,0,114,0
08015,17,0,19,-1,16,-1
08017,0,0,0,0,0,0
08019,10,1,7,1,8,1
08021,0,0,0,0,0,0
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,0,0,0,0,0,0
08031,2055,25,2098,25,2048,23
08033,0,0,0,0,0,0
08035,1166,19,1138,17,1153,22
08037,164,8,158,5,162,6
08039,42,0,41,0,41,1
08041,2481,14,2533,21,2469,13
08043,89,0,91,1,86,0
08045,67,-1,66,-1,65,-1
08047,0,0,0,0,0,0
08049,0,0,0,0,0,0
08051,0,0,0,0,0,0
08053,0,0,0,0,0,0
08055,0,0,0,0,0,0
08057,0,0,0,0,0,0
08059,1963,57,1921,42,1954,58
08061,0,0,0,0,0,0
08063,1,0,1,1,2,0
08065,0,0,0,0,0,0
08067,74,-1,81,0,77,-1
08069,1349,6,1375,8,1354,6
08071,35,1,36,1,34,1
08073,0,0,0,0,0,0
08075,29,-1,30,-1,29,-1
08077,408,2,428,5,414,1
08079,0,0,0,0,0,0
08081,0,0,0,0,0,0
08083,144,2,148,2,147,3
08085,185,9,178,6,188,9
08087,45,1,43,0,46,1
08089,39,-1,42,0,40,-1
08091,0,0,0,0,0,0
08093,31,1,24,0,29,1
08095,0,0,0,0,0,0
08097,22,0,21,0,21,0
08099,45,2,46,2,44,2
08101,826,9,837,10,841,10
08103,0,0,0,0,0,0
08105,42,0,43,0,42,0
08107,122,11,99,5,128,12
08109,0,0,0,0,0,0
08111,0,0,0,0,0,0
08113,0,0,0,0,0,0
08115,0,0,0,0,0,0
08117,53,-1,55,-1,56,0
08119,62,1,58,1,62,2
08121,0,0,0,0,0,0
08123,1324,33,1319,29,1321,33
08125,0,0,0,0,0,0
09001,2877,-4,2936,3,2825,-9
09003,3363,8,3434,13,3355,1
09005,404,-5,422,-1,399,-4
09007,462,-5,480,-2,463,-4
09009,3361,-6,3512,5,3363,-7
09011,1077,-5,1113,-2,1075,-5
09013,313,-4,319,-3,313,-3
09015,256,-6,264,-6,253,-5
10001,788,-8,812,-4,790,-6
10003,1685,-31,1745,-20,1673,-34
10005,725,-26,759,-20,729,-24
11001,1501,-22,1558,-8,1491,-23
12001,1387,-30,1451,-21,1385,-29
12003,179,-7,187,-5,184,-5
12005,681,-17,708,-12,672,-17
12007,178,-2,183,-2,174,-2
12009,3260,-55,3380,-28,3250,-59
12011,8143,-297,8477,-237,8139,-287
12013,78,-2,82,-2,81,-2
12015,685,-34,711,-31,687,-34
12017,580,-24,596,-20,574,-23
12019,1036,-26,1059,-24,1028,-30
12021,1396,-51,1426,-46,1385,-50
12023,610,-5,631,0,620,-5
12027,154,-3,162,-4,152,-4
12029,76,-3,78,-2,79,-2
12031,4724,-137,4950,-103,4737,-127
12033,1346,-30,1392,-26,1359,-29
12035,451,-11,467,-10,449,-13
12037,33,-2,33,-2,32,-2
12039,300,-13,313,-10,300,-13
12041,74,-4,77,-3,77,-3
12043,24,1,21,0,22,0
12045,35,-1,32,-1,36,-1
12047,41,-3,41,-3,40,-3
12049,260,-3,275,0,264,-3
12051,224,-3,234,-1,222,-3
12053,1085,-21,1108,-15,1085,-16
12055,590,-18,608,-14,592,-18
12057,7555,-194,7897,-140,7549,-197
12059,66,-2,72,-1,66,-2
12061,633,-18,656,-16,632,-16
12063,311,-4,320,-2,305,-4
12065,58,-4,63,-3,63,-3
12067,58,0,58,0,60,0
12069,1920,-31,1949,-25,1931,-27
12071,3715,-114,3827,-94,3673,-114
12073,1631,-68,1717,-53,1631,-69
12075,229,-8,239,-6,228,-7
12077,28,-1,28,-1,30,-1
12079,88,-2,92,-1,89,-2
12081,1912,-69,1980,-56,1905,-70
12083,2346,-22,2406,-17,2349,-25
12085,747,-8,746,-9,739,-9
12086,15621,-608,16438,-480,15594,-639
12087,315,-4,330,-2,318,-4
12089,392,-7,401,-8,386,-9
12091,804,-20,820,-17,807,-16
12093,248,1,253,2,255,2
12095,6445,-152,6691,-120,6430,-159
12097,2154,-57,2248,-45,2156,-51
12099,6146,-872,6144,-873,6145,-872
12101,2602,-86,2698,-72,2589,-88
12103,4371,-106,4516,-84,4365,-112
12105,4761,-125,4952,-95,4746,-119
12107,327,-11,356,-7,327,-11
12109,1180,-20,1202,-19,1178,-23
12111,1570,-40,1607,-36,1565,-40
12113,615,-27,643,-22,614,-26
12115,1758,-64,1804,-54,1748,-62
12117,2030,-42,2108,-32,2022,-40
12119,412,-20,443,-16,414,-19
12121,469,-8,494,-4,463,-7
12123,137,0,142,1,142,1
12125,135,-2,140,-1,139,-1
12127,2324,-62,2383,-47,2314,-59
12129,196,-2,200,-2,193,-3
12131,374,-2,378,0,376,-3
12133,95,-3,104,-2,97,-3
13001,46,-3,47,-3,44,-3
13003,13,-1,11,-1,12,-1
13005,21,-2,20,-2,18,-2
13007,0,0,0,0,0,0
13009,296,0,298,-1,303,0
13011,102,0,99,0,101,0
13013,493,-8,504,-8,491,-10
13015,1755,42,1743,32,1758,41
13017,48,-1,47,-1,48,-1
13019,89,-3,94,-2,93,-3
13021,1031,14,1001,7,1029,17
13023,50,-1,50,-1,51,-1
13025,51,-3,51,-2,51,-2
13027,69,0,68,-1,70,-1
13029,121,-6,124,-5,127,-5
13031,265,-12,267,-13,264,-13
13033,125,-2,124,-2,122,-2
13035,82,-4,87,-4,83,-4
13037,21,0,21,0,21,0
13039,322,-2,325,-1,321,0
13043,65,0,66,0,66,1
13045,649,2,653,4,651,3
13047,379,-1,387,1,379,0
13049,14,0,13,-1,14,0
13051,1193,-35,1225,-24,1196,-33
13053,8,-1,8,-1,8,-1
13055,126,0,127,0,124,0
13057,1007,-26,1049,-22,1014,-26
13059,882,10,896,9,885,11
13061,0,0,0,0,0,0
13063,1441,-10,1469,-6,1447,-9
13065,13,-2,13,-2,14,-2
13067,3090,-39,3161,-25,3067,-43
13069,231,0,226,-1,234,0
13071,164,-9,175,-8,168,-9
13073,1493,42,1455,31,1481,45
13075,52,-4,56,-3,52,-4
13077,817,-9,842,-5,808,-4
13079,67,-1,70,-1,67,-2
13081,52,-4,53,-4,48,-4
13083,63,-1,65,0,58,-1
13085,160,-6,168,-4,162,-5
13087,60,-2,60,-1,61,-2
13089,3599,4,3653,17,3612,5
13091,118,-3,124,-1,121,-2
13093,34,-4,34,-4,34,-3
13095,578,4,599,6,581,7
