fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,441,19,406,10,448,17
01003,1048,34,961,13,1077,40
01005,21,0,23,1,22,0
01007,25,0,27,0,28,1
01009,396,19,365,12,402,20
01011,0,0,0,0,0,0
01013,65,0,67,1,68,1
01015,600,17,577,9,621,22
01017,201,4,204,5,208,7
01019,198,-1,198,-1,202,0
01021,116,6,104,2,117,5
01023,0,0,0,0,0,0
01025,109,3,104,2,108,3
01027,65,1,62,0,67,1
01029,1,0,1,0,1,0
01031,153,6,148,3,159,6
01033,429,11,418,9,438,14
01035,5,1,10,1,5,0
01037,149,5,138,2,149,5
01039,154,1,147,0,155,2
01041,40,1,40,1,39,2
01043,640,32,591,21,659,35
01045,240,9,229,6,250,11
01047,267,15,242,10,274,15
01049,295,12,266,6,313,13
01051,649,31,605,18,671,32
01053,126,0,135,1,126,0
01055,451,15,430,11,463,17
01057,46,2,48,2,48,2
01059,121,1,122,0,128,1
01061,64,3,58,1,64,3
01063,9,0,11,1,8,0
01065,64,2,63,2,65,2
01067,0,0,2,1,0,0
01069,424,18,391,10,425,18
01071,356,11,349,8,360,11
01073,4460,195,4098,111,4622,238
01075,19,1,19,1,19,1
01077,591,22,553,13,606,25
01079,105,4,95,2,106,4
01081,1275,87,1093,39,1320,96
01083,600,22,563,11,620,26
01085,21,0,21,0,21,0
01087,102,3,106,3,110,4
01089,2239,83,2106,50,2294,95
01091,20,0,21,0,20,0
01093,318,20,283,11,334,22
01095,669,48,581,23,694,50
01097,2948,191,2591,99,3061,206
01099,180,7,169,5,192,11
01101,2074,75,1983,51,2142,82
01103,826,31,793,17,848,35
01105,18,1,19,1,18,1
01107,47,2,48,2,45,2
01109,44,2,41,1,46,2
01111,76,2,75,1,82,3
01113,325,18,292,10,352,23
01115,897,50,807,27,927,57
01117,1263,56,1170,30,1306,62
01119,4,1,1,0,3,1
01121,31,1,28,0,32,1
01123,8,1,5,1,9,1
01125,2050,104,1883,67,2124,120
01127,443,23,397,14,446,25
01129,0,0,0,0,0,0
01131,20,0,21,0,17,0
01133,191,8,182,6,196,9
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,751,29,698,14,764,33
02050,44,-3,50,-2,43,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,97,1,102,1,100,3
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,36,0,38,0,36,-1
02122,92,0,92,0,94,1
02130,0,0,0,0,0,0
02150,0,0,0,0,0,0
02158,14,0,19,1,15,1
02164,0,0,0,0,0,0
02170,156,0,152,0,157,2
02180,1,0,1,0,1,0
02185,0,0,0,0,0,0
02188,34,-1,37,-1,36,-1
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,1004,-1,1025,1,1027,1
04003,697,-3,702,-2,697,-3
04005,990,11,982,10,1016,16
04007,424,-5,430,-4,430,-2
04009,360,5,346,2,372,7
04011,117,2,114,1,118,2
04012,0,0,0,0,0,0
04013,28689,520,27938,283,29580,725
04015,1162,15,1164,10,1184,17
04017,813,-22,863,-15,822,-21
04019,7535,96,7317,36,7705,139
04021,2216,-40,2294,-28,2247,-42
04023,424,9,410,5,432,9
04025,1609,16,1599,8,1658,21
04027,1566,59,1487,36,1596,63
05001,58,2,55,1,61,2
05003,29,2,28,2,31,3
05005,59,2,59,1,63,1
05007,1273,52,1185,32,1316,62
05009,232,10,220,5,235,11
05011,21,0,21,0,21,0
05013,0,0,0,0,0,0
05015,107,5,99,3,108,6
05017,6,1,4,1,6,1
05019,22,0,21,0,23,0
05021,37,1,36,1,37,1
05023,198,10,179,6,201,11
05025,15,1,17,1,15,1
05027,56,2,53,1,57,2
05029,92,3,91,2,94,4
05031,873,50,791,28,913,52
05033,214,8,199,4,217,10
05035,267,13,242,8,277,16
05037,103,9,88,4,106,8
05039,0,0,0,0,0,0
05041,30,1,29,0,30,1
05043,106,5,94,3,105,5
05045,506,19,477,10,523,20
05047,138,8,129,5,146,7
05049,11,1,11,1,12,1
05051,337,15,304,8,342,18
05053,37,2,36,1,37,2
05055,385,19,352,10,406,22
05057,59,4,53,2,58,4
05059,220,8,206,5,222,10
05061,56,3,52,3,58,3
05063,248,6,240,4,247,7
05065,28,1,26,1,26,1
05067,84,3,81,3,85,4
05069,302,19,272,10,315,21
05071,185,8,171,6,194,11
05073,0,0,0,0,0,0
05075,127,8,110,4,130,10
05077,0,0,0,0,1,1
05079,24,0,24,0,28,1
05081,1,0,1,0,2,1
05083,63,2,59,2,66,3
05085,355,10,352,6,364,11
05087,53,1,55,1,51,1
05089,22,0,22,0,22,0
05091,148,1,151,-1,151,1
05093,126,2,121,1,125,3
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,3,0,3,0,2,0
05101,0,0,0,0,2,1
05103,83,2,85,2,86,3
05105,57,3,53,2,57,3
05107,32,-1,34,0,31,-1
05109,18,2,14,1,18,2
05111,0,0,0,0,0,0
05113,20,1,20,1,23,2
05115,285,16,264,8,298,16
05117,17,1,17,1,22,2
05119,2128,94,1989,58,2214,112
05121,20,0,21,0,21,0
05123,48,1,53,1,55,1
05125,443,12,429,7,460,18
05127,7,1,10,1,4,1
05129,0,0,4,1,1,1
05131,710,35,664,21,748,38
05133,22,1,21,0,24,1
05135,49,0,52,1,52,1
05137,48,1,45,1,51,1
05139,63,2,63,2,66,2
05141,101,3,101,2,112,4
05143,1190,40,1128,22,1203,45
05145,750,34,714,22,772,38
05147,12,1,17,1,15,0
05149,47,3,44,2,51,3
06001,11562,323,11219,216,11802,341
06003,0,0,0,0,0,0
06005,125,2,124,1,125,1
06007,1082,35,1050,28,1118,43
06009,182,6,166,4,195,8
06011,69,2,67,1,66,1
06013,9418,301,9042,201,9723,363
06015,117,3,117,1,124,2
06017,810,21,773,12,820,26
06019,7261,215,7087,142,7447,235
06021,61,0,64,1,65,1
06023,451,7,441,6,463,11
06025,2461,30,2495,30,2507,36
06027,81,0,85,0,85,0
06029,7827,245,7451,144,8028,284
06031,1094,19,1099,16,1122,21
06033,245,8,229,3,251,7
06035,27,-1,27,-1,24,-1
06037,83113,886,82677,639,85058,1224
06039,989,23,961,16,1020,27
06041,1687,55,1620,39,1756,72
06043,84,0,87,0,87,0
06045,154,3,152,2,160,3
06047,1576,38,1517,23,1615,46
06049,0,0,0,0,0,0
06051,0,0,0,0,0,0
06053,1376,53,1305,31,1406,55
06055,742,18,729,16,772,27
06057,684,24,643,15,696,28
06059,22816,955,21418,603,23351,1045
06061,2046,84,1914,44,2113,92
06063,25,0,25,0,24,1
06065,19884,667,18914,420,20373,729
06067,11243,403,10620,258,11569,488
06069,1136,31,1090,22,1148,37
06071,20736,651,20000,444,21252,724
06073,29113,914,28160,627,29929,1051
06075,7340,233,6999,159,7503,264
06077,6505,212,6264,132,6664,238
06079,1300,59,1185,35,1337,70
06081,6509,227,6277,156,6680,247
06083,2206,39,2192,34,2228,47
06085,36208,1670,34341,1142,37072,1777
06087,2562,83,2474,57,2611,87
06089,592,21,570,13,608,21
06091,0,0,0,0,0,0
06093,55,1,46,-1,54,0
06095,2867,85,2760,53,2932,94
06097,2622,89,2535,61,2722,106
06099,3327,130,3199,89,3394,129
06101,462,12,445,8,475,16
06103,448,13,429,7,460,16
06105,0,0,0,0,0,0
06107,2825,98,2722,61,2921,108
06109,356,5,368,7,367,6
06111,5125,150,4927,110,5285,182
06113,1029,33,997,25,1060,37
06115,42,0,40,-1,40,0
08001,1397,-17,1418,-17,1420,-12
08003,47,-1,47,-1,47,-2
08005,1921,-10,1960,-7,1941,-2
08007,1,-1,1,-1,1,-1
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,1093,-8,1105,-9,1127,-6
08014,178,-2,180,-2,188,0
08015,21,0,21,0,21,0
08017,0,0,0,0,0,0
08019,0,0,0,0,0,0
08021,0,0,0,0,0,0
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,50,-1,58,-1,53,-1
08031,2493,-2,2486,-5,2533,-1
08033,0,0,0,0,0,0
08035,1015,-4,1010,-7,1035,-1
08037,155,3,152,2,161,5
08039,43,-1,44,-1,46,0
08041,2193,-35,2252,-34,2239,-29
08043,226,-3,233,-2,234,-2
08045,178,1,182,0,179,1
08047,0,0,0,0,0,0
08049,21,0,19,-1,20,0
08051,1,-1,1,-1,1,-1
08053,0,0,0,0,0,0
08055,0,0,1,0,0,0
08057,0,0,0,0,0,0
08059,1317,-15,1335,-15,1337,-9
08061,0,0,0,0,0,0
08063,0,0,0,0,0,0
08065,0,0,0,0,0,0
08067,121,-1,125,-1,124,-1
08069,1668,1,1674,1,1691,4
08071,0,0,0,0,0,0
08073,0,0,0,0,0,0
08075,72,-2,76,-2,74,-1
08077,629,-5,640,-5,642,-3
08079,0,0,0,0,0,0
08081,20,-1,22,-1,23,-1
08083,91,0,93,-1,93,0
08085,91,1,83,0,93,2
08087,111,-1,114,-1,112,0
08089,30,-2,30,-2,30,-2
08091,0,0,0,0,0,0
08093,35,1,34,1,37,1
08095,0,0,0,0,0,0
08097,16,-1,12,-1,16,-1
08099,23,-1,23,-1,25,-1
08101,817,-9,837,-10,826,-10
08103,0,0,0,0,0,0
08105,1,1,0,0,2,1
08107,112,8,79,2,111,8
08109,0,0,0,0,0,0
08111,0,0,0,0,0,0
08113,0,0,0,0,0,0
08115,10,0,11,0,7,0
08117,71,-1,76,-1,78,0
08119,22,0,23,0,21,0
08121,0,0,0,0,0,0
08123,1473,-3,1512,0,1520,4
08125,0,0,0,0,0,0
09001,6293,195,6016,113,6455,219
09003,4767,180,4493,100,4911,202
09005,904,38,843,23,936,43
09007,755,19,731,12,779,25
09009,5326,162,5125,99,5472,177
09011,1156,29,1136,22,1183,33
09013,614,27,576,16,634,28
09015,405,17,380,10,422,20
10001,799,14,777,6,807,16
10003,1620,1,1619,-7,1670,6
10005,1258,21,1224,14,1282,28
11001,2388,102,2233,69,2452,119
12001,642,23,622,14,672,27
12003,5,-1,4,-1,4,-1
12005,270,7,267,4,281,10
12007,11,0,9,-1,13,0
12009,1406,49,1309,30,1449,64
12011,8156,338,7537,179,8429,369
12013,1,1,2,0,1,1
12015,321,5,311,0,329,5
12017,349,11,333,5,354,12
12019,470,21,424,10,487,22
12021,1005,41,925,20,1034,47
12023,148,7,134,4,156,9
12027,44,1,43,0,44,1
12029,0,0,0,0,0,0
12031,2647,104,2491,68,2730,121
12033,811,39,741,19,843,47
12035,227,8,210,3,230,9
12037,0,0,0,0,0,0
12039,102,2,90,1,98,3
12041,0,0,0,0,0,0
12043,0,0,0,0,0,0
12045,5,1,4,1,7,1
12047,1,0,0,0,0,0
12049,17,-1,20,0,18,0
12051,323,22,278,10,327,21
12053,404,16,373,8,421,19
12055,280,9,268,4,288,11
12057,4037,138,3775,78,4179,157
12059,0,0,0,0,0,0
12061,342,11,324,6,351,12
12063,69,1,67,1,71,2
12065,0,0,1,0,0,0
12067,0,0,0,0,0,0
12069,1127,52,1052,29,1174,62
12071,2462,82,2308,40,2553,104
12073,1161,51,1076,34,1203,65
12075,58,2,62,2,61,2
12077,0,0,0,0,0,0
12079,10,1,11,1,12,1
12081,1108,44,1041,20,1144,48
12083,1038,36,972,22,1081,48
12085,474,20,441,9,497,22
12086,20228,823,19268,518,20622,871
12087,143,6,133,4,140,7
12089,285,13,253,6,285,13
12091,367,13,341,8,371,14
12093,43,1,42,1,42,0
12095,4164,190,3793,96,4243,202
12097,1605,81,1449,37,1638,86
12099,5677,218,5326,138,5892,269
12101,1408,41,1329,22,1447,51
12103,2767,89,2627,45,2853,99
12105,2572,96,2424,58,2658,101
12107,42,-1,45,-1,42,-1
12109,853,34,782,17,881,40
12111,752,29,696,14,766,33
12113,414,12,398,8,428,13
12115,1077,21,1031,11,1094,31
12117,1176,48,1095,28,1214,52
12119,187,-3,197,-2,190,-3
12121,55,1,52,1,55,2
12123,14,1,16,1,15,1
12125,1,0,1,0,3,1
12127,1553,66,1458,35,1629,75
12129,89,6,81,2,96,7
12131,48,1,44,0,49,2
12133,0,0,0,0,0,0
13001,14,1,17,1,17,1
13003,0,0,0,0,0,0
13005,11,1,9,1,11,1
13007,0,0,0,0,0,0
13009,247,27,189,10,261,27
13011,32,2,28,0,30,2
13013,491,20,468,12,509,23
13015,665,33,596,17,700,38
13017,18,2,17,1,21,2
13019,21,0,21,0,21,0
13021,1538,141,1240,64,1632,156
13023,23,1,21,0,22,1
13025,0,0,0,0,0,0
13027,19,0,19,0,16,0
13029,134,6,126,3,143,7
13031,184,14,152,6,187,14
13033,56,2,52,1,64,3
13035,99,7,85,4,101,8
13037,0,0,0,0,0,0
13039,64,4,61,2,71,4
13043,0,0,0,0,0,0
13045,670,46,579,23,704,53
13047,95,5,85,2,94,6
13049,11,1,12,1,11,1
13051,1213,83,1048,36,1245,88
13053,0,0,0,0,0,0
13055,16,0,16,0,17,0
13057,1020,47,948,27,1044,49
13059,499,28,446,14,524,33
13061,0,0,0,0,0,0
13063,1547,84,1379,48,1619,109
13065,0,0,0,0,0,0
13067,3622,152,3302,75,3749,176
13069,30,2,22,0,32,3
13071,31,1,32,1,31,1
13073,895,58,765,26,899,57
13075,27,0,24,0,29,0
13077,786,32,721,15,804,35
13079,24,0,23,0,22,1
13081,27,1,25,0,29,1
13083,0,0,0,0,0,0
13085,55,1,52,1,52,1
13087,25,1,24,0,27,1
13089,6491,403,5714,226,6668,461
13091,22,0,22,0,24,1
13093,19,2,18,1,25,2
13095,165,10,152,6,176,13
13097,940,43,865,25,968,48
13099,2,1,2,1,5,1
13101,0,0,0,0,0,0
13103,100,7,86,3,107,8
13105,17,1,17,1,17,1
13107,18,0,15,-1,20,0
13109,0,0,0,0,0,0
13111,11,1,7,1,9,1
13113,697,28,665,17,709,34
13115,451,19,424,13,469,24
13117,1150,60,1042,27,1199,63
13119,73,2,68,1,80,3
13121,6589,370,5889,199,6884,434
13123,61,3,54,1,67,3
13125,0,0,0,0,0,0
13127,155,3,140,-1,160,4
13129,1,1,0,0,3,1
13131,1,-1,1,-1,1,-1
13133,18,1,18,1,19,1
13135,12490,828,10854,451,12883,887
13137,85,0,87,0,86,1
13139,1277,61,1177,32,1304,66
13141,0,0,0,0,0,0
