fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,157,-1,154,-1,163,1
01003,461,3,458,1,480,7
01005,62,-2,66,-2,62,-2
01007,54,-2,54,-2,54,-2
01009,153,-5,156,-4,159,-4
01011,7,0,12,0,8,0
01013,36,-2,41,-1,41,-1
01015,242,-8,249,-5,243,-7
01017,65,-1,67,-1,66,-1
01019,31,0,29,1,32,1
01021,64,-1,65,-1,65,-1
01023,1,0,1,1,2,1
01025,27,-1,28,-1,28,-1
01027,19,0,21,0,20,0
01029,7,0,3,-1,6,0
01031,212,1,202,-1,208,1
01033,223,-2,223,-3,230,-2
01035,17,0,17,0,16,0
01037,9,0,12,0,11,0
01039,117,-1,118,-1,125,0
01041,21,0,21,0,21,0
01043,260,-2,263,-2,265,-1
01045,179,0,183,0,190,0
01047,136,4,133,3,138,3
01049,177,1,177,0,187,3
01051,190,-3,195,-3,195,-2
01053,58,0,59,0,57,0
01055,254,0,266,-1,261,1
01057,21,0,21,0,21,0
01059,61,0,63,0,62,0
01061,85,1,83,0,87,1
01063,0,0,0,0,0,0
01065,25,-1,24,-1,25,-1
01067,52,1,51,0,53,1
01069,399,1,398,1,404,2
01071,115,-2,118,-1,115,-2
01073,1347,-145,1346,-149,1356,-145
01075,21,0,21,0,21,0
01077,325,6,319,3,335,7
01079,39,0,37,0,38,1
01081,481,4,473,1,490,3
01083,348,0,354,0,360,3
01085,21,0,21,0,22,0
01087,49,0,51,0,51,0
01089,1247,4,1247,-3,1268,10
01091,22,0,23,0,22,0
01093,144,3,133,1,150,4
01095,400,11,385,5,410,11
01097,847,9,832,4,864,9
01099,71,0,65,-1,68,0
01101,996,-10,1007,-10,1007,-10
01103,438,0,441,-1,449,2
01105,0,0,0,0,0,0
01107,45,-1,47,-1,47,-1
01109,83,0,83,1,83,1
01111,76,1,71,1,80,2
01113,165,4,159,2,172,6
01115,318,-14,323,-11,320,-13
01117,488,-53,496,-52,490,-53
01119,47,1,45,1,46,1
01121,266,-5,271,-4,277,-4
01123,87,-1,88,-1,88,-1
01125,575,-7,569,-9,585,-5
01127,232,-1,230,-2,237,0
01129,2,0,5,1,2,0
01131,19,0,20,0,20,0
01133,60,0,59,0,60,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1227,29,1202,19,1255,35
02050,74,-4,78,-4,77,-3
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,293,6,288,5,300,8
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,105,1,106,0,109,1
02122,147,2,143,1,149,3
02130,0,0,0,0,0,0
02150,40,-1,42,0,41,0
02158,43,0,42,0,42,0
02164,0,0,0,0,0,0
02170,221,4,217,2,227,4
02180,24,-3,29,-2,23,-3
02185,112,-1,119,1,113,0
02188,0,0,0,0,0,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,133,-1,137,0,135,-1
04003,107,0,106,-1,110,0
04005,280,4,279,5,280,7
04007,81,3,75,3,85,4
04009,0,0,0,0,0,0
04011,0,0,0,0,0,0
04012,0,0,0,0,0,0
04013,101768,9424,81949,4889,105713,10061
04015,339,11,333,7,352,12
04017,303,4,310,3,311,3
04019,2170,41,2193,35,2228,38
04021,3563,299,3039,161,3705,328
04023,25,-1,24,-1,24,-1
04025,436,15,423,12,445,18
04027,199,0,194,0,200,1
05001,26,0,24,1,26,1
05003,50,-1,46,-1,49,0
05005,181,10,168,4,188,9
05007,368,9,363,5,377,10
05009,27,1,22,1,26,1
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,6,1,1,0,7,1
05017,5,1,6,1,5,1
05019,25,2,22,2,27,2
05021,32,0,34,0,33,0
05023,22,1,21,0,23,1
05025,0,0,0,0,0,0
05027,30,1,26,0,34,2
05029,106,3,109,3,109,4
05031,363,-1,360,-1,365,-1
05033,45,2,43,1,46,2
05035,76,3,76,1,81,3
05037,32,2,24,1,30,2
05039,0,0,0,0,0,0
05041,18,2,14,1,18,2
05043,59,1,51,0,59,1
05045,409,17,379,11,409,16
05047,1,0,0,0,2,1
05049,0,0,0,0,1,1
05051,162,7,148,4,167,7
