fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,716,-4,743,-2,706,-5
01003,2290,-8,2366,-1,2278,-13
01005,312,1,317,2,311,1
01007,124,-2,134,-1,125,-2
01009,800,18,784,12,785,17
01011,96,-1,103,0,95,-2
01013,164,-1,171,-1,165,-2
01015,1325,33,1261,21,1267,24
01017,355,-2,369,1,349,-3
01019,99,-3,109,-2,100,-3
01021,495,15,480,10,483,13
01023,21,0,20,0,16,0
01025,167,-1,180,0,168,0
01027,104,0,108,1,102,1
01029,31,1,31,1,33,1
01031,525,-2,537,1,510,-3
01033,670,-1,681,1,647,-3
01035,117,-3,122,-2,115,-4
01037,250,10,239,4,249,8
01039,487,4,490,3,486,4
01041,55,-1,56,-1,51,-1
01043,1053,3,1072,5,1048,3
01045,621,3,639,5,611,3
01047,780,4,809,7,775,6
01049,659,21,623,11,631,15
01051,1338,8,1366,3,1313,2
01053,338,1,342,2,336,1
01055,940,12,944,10,918,8
01057,143,3,134,2,140,3
01059,68,-3,72,-3,69,-3
01061,245,3,239,1,239,1
01063,18,-2,22,-2,17,-2
01065,169,-1,179,1,167,-1
01067,18,1,19,2,17,1
01069,1322,13,1335,14,1294,9
01071,542,10,555,10,536,7
01073,7500,0,7714,26,7386,-11
01075,85,-3,94,-1,84,-3
01077,801,6,793,5,780,5
01079,310,7,306,6,298,5
01081,2254,62,2197,42,2193,52
01083,1036,6,1051,4,1013,5
01085,59,-4,62,-4,59,-4
01087,297,4,307,5,296,5
01089,3531,2,3631,14,3470,-3
01091,149,-2,155,-1,145,-3
01093,235,2,237,0,231,2
01095,761,11,766,12,748,11
01097,5592,97,5655,85,5490,76
01099,475,15,457,12,458,13
01101,3659,-5,3750,9,3602,-16
01103,1755,19,1758,16,1719,12
01105,60,0,62,0,59,-1
01107,46,-2,51,-1,46,-1
01109,216,-1,222,1,209,-1
01111,293,7,285,5,280,7
01113,835,22,830,18,825,18
01115,1538,56,1428,32,1486,47
01117,2875,61,2828,47,2801,51
01119,84,2,84,2,84,2
01121,64,0,66,0,67,1
01123,23,0,23,0,25,1
01125,2259,49,2247,44,2207,44
01127,810,7,822,7,799,7
01129,113,2,113,1,106,2
01131,67,-5,73,-4,64,-5
01133,168,2,164,1,163,2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2611,-46,2730,-27,2570,-50
02050,123,-3,135,-1,123,-3
02060,0,0,0,0,0,0
02068,135,-6,148,-4,136,-6
02070,21,0,21,0,21,0
02090,1009,-9,1056,-6,994,-14
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,278,-9,292,-6,276,-9
02122,664,-9,700,-4,660,-9
02130,78,-4,85,-3,80,-4
02150,118,0,120,0,112,-1
02158,58,-4,63,-3,58,-3
02164,26,-3,31,-2,26,-3
02170,1023,1,1054,8,1007,0
02180,4,-1,6,-1,4,-1
02185,94,-3,100,-2,92,-3
02188,87,-1,95,1,90,-1
02195,0,0,0,0,0,0
02198,3,-1,5,-1,3,-1
02220,57,-1,60,-1,55,-1
02230,9,-1,11,-1,10,-1
02240,24,0,25,0,24,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,6723,-66,7116,-16,6671,-70
04003,708,-20,751,-14,706,-20
04005,1585,8,1642,10,1572,2
04007,340,-1,345,-2,330,-2
04009,227,7,219,4,226,6
04011,79,4,75,2,77,4
04012,26,-1,28,-1,24,-2
04013,28694,29,29007,19,28159,-47
04015,1613,-4,1663,2,1595,-7
04017,1316,-21,1403,-5,1298,-21
04019,7134,102,7021,49,6952,62
04021,1922,-73,2067,-48,1910,-71
04023,448,12,434,6,440,10
04025,1696,8,1707,6,1652,5
04027,1528,49,1466,34,1492,47
05001,195,1,189,2,185,1
05003,213,2,213,2,207,1
05005,376,2,383,2,370,1
05007,1914,33,1892,22,1879,25
05009,320,8,311,6,304,8
05011,62,0,64,0,60,0
05013,0,0,0,0,0,0
05015,317,12,304,9,312,12
05017,71,4,65,3,68,2
05019,165,0,165,0,160,-1
05021,90,0,97,1,88,0
05023,404,14,395,9,398,11
05025,58,2,59,1,60,1
05027,275,8,271,6,272,8
05029,182,5,178,5,171,4
05031,1928,70,1815,43,1877,67
05033,685,19,666,12,681,16
05035,376,3,380,3,370,0
05037,209,9,189,4,197,6
05039,21,0,21,0,22,0
05041,182,4,179,4,177,4
05043,200,8,189,5,191,8
05045,1077,4,1096,2,1055,1
05047,205,10,189,8,195,10
05049,76,2,72,1,73,2
05051,749,18,735,12,732,17
05053,127,3,121,2,124,2
05055,530,16,511,12,520,15
05057,308,8,304,6,300,7
05059,286,6,282,3,282,6
05061,282,11,265,7,275,11
05063,394,11,389,7,391,11
05065,131,2,132,1,129,1
05067,190,2,187,2,186,2
05069,891,10,908,13,882,9
05071,373,13,352,11,358,14
05073,1,0,2,0,2,0
05075,249,10,233,6,242,10
05077,115,7,99,3,109,6
05079,71,1,70,1,66,0
05081,176,10,163,6,166,8
05083,192,4,184,3,186,4
05085,757,3,774,5,739,1
05087,127,1,126,1,123,1
05089,67,-3,70,-2,65,-3
05091,388,6,402,8,381,6
05093,442,8,433,8,429,8
05095,35,0,37,1,33,0
05097,2,0,9,1,9,0
05099,51,-3,59,-2,53,-3
05101,51,2,39,1,46,2
05103,253,4,258,4,247,3
05105,101,3,93,2,96,3
05107,46,-3,52,-2,47,-3
05109,21,0,21,0,22,1
05111,21,0,21,0,21,0
05113,84,2,84,1,84,2
05115,726,30,683,16,703,26
05117,36,1,33,0,34,0
05119,4760,41,4876,52,4676,31
05121,127,0,132,1,124,-1
05123,168,-4,174,-2,166,-4
05125,1322,26,1315,16,1302,23
05127,173,6,169,4,172,5
05129,21,0,25,0,22,0
05131,1663,25,1659,19,1615,22
05133,172,3,181,3,174,2
05135,154,2,147,1,147,2
05137,144,1,144,0,143,-1
05139,390,9,380,9,377,10
05141,117,4,108,2,113,5
05143,2185,32,2172,26,2149,28
05145,825,18,809,12,793,11
05147,47,0,52,1,51,0
05149,161,7,148,5,156,6
06001,12960,-232,13676,-113,12810,-243
06003,0,0,0,0,0,0
06005,181,-5,188,-4,181,-5
06007,2180,79,2192,71,2149,65
06009,174,2,168,0,172,2
06011,238,12,218,8,228,11
06013,11305,39,11771,99,11091,9
06015,477,-3,494,0,475,-4
06017,1274,15,1289,14,1252,10
06019,12563,200,12834,212,12329,166
06021,190,6,189,5,192,5
06023,2180,85,2164,75,2145,83
06025,4145,52,4279,69,4081,46
06027,167,1,170,2,162,0
06029,11680,74,11906,100,11433,44
06031,1300,-12,1333,-11,1276,-16
06033,335,5,331,2,328,4
06035,88,-2,92,-1,88,-2
06037,152913,945,159940,1884,151145,687
06039,2092,44,2108,43,2050,39
06041,1373,-23,1431,-10,1352,-25
06043,131,-3,133,-3,127,-3
06045,660,6,683,8,643,2
06047,3125,61,3162,67,3052,57
06049,0,0,0,0,0,0
06051,37,-2,40,-1,38,-2
06053,4323,68,4449,79,4252,62
06055,532,-19,550,-16,520,-19
06057,890,21,888,17,871,17
06059,29602,-8,30792,126,29091,-105
06061,3138,62,3121,54,3059,51
