fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,50,-4,51,-4,48,-4
01003,219,-10,232,-8,220,-11
01005,5,-1,5,-1,5,-1
01007,4,-1,4,-1,4,-1
01009,99,-4,105,-4,100,-4
01011,0,0,0,0,0,0
01013,2,-1,2,-1,2,-1
01015,739,6,769,9,743,8
01017,5,-1,6,-1,6,-1
01019,30,-1,30,-1,29,-1
01021,170,-6,181,-4,170,-6
01023,39,-2,44,-1,40,-2
01025,19,-1,21,0,21,0
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,8,-1,8,-1,7,-1
01033,64,-3,71,-3,68,-3
01035,0,0,0,0,0,0
01037,14,0,19,0,16,-1
01039,5,-1,5,-1,5,-1
01041,0,0,0,0,0,0
01043,185,-5,200,-2,189,-6
01045,10,-2,10,-2,10,-2
01047,28,-2,31,-2,30,-2
01049,48,-4,47,-4,48,-4
01051,29,-1,29,-1,29,-1
01053,7,-1,9,-1,9,-1
01055,35,-6,35,-6,35,-6
01057,177,-14,182,-14,180,-14
01059,14,-2,13,-2,12,-2
01061,31,-1,28,-1,29,-1
01063,6,-1,6,-1,6,-1
01065,16,-3,16,-3,16,-3
01067,0,0,0,0,0,0
01069,76,-6,79,-6,73,-7
01071,47,-2,53,-1,51,-2
01073,806,-9,850,-2,810,-9
01075,64,-3,68,-2,64,-3
01077,83,-8,87,-7,84,-7
01079,74,-3,79,-2,76,-3
01081,50,-4,49,-4,50,-4
01083,130,-6,135,-5,131,-7
01085,0,0,0,0,0,0
01087,0,0,0,0,0,0
01089,427,-32,446,-28,427,-32
01091,37,-6,37,-6,37,-6
01093,62,-2,66,-1,63,-1
01095,17,-2,17,-2,17,-2
01097,1981,19,1967,14,1996,26
01099,0,0,0,0,0,0
01101,263,-7,276,-4,265,-6
01103,103,-10,102,-9,101,-10
01105,4,-1,4,-1,4,-1
01107,50,-4,53,-4,51,-4
01109,8,-1,9,-1,8,-1
01111,0,0,0,0,0,0
01113,16,-2,14,-2,15,-2
01115,114,-4,123,-3,119,-4
01117,292,-10,312,-7,294,-11
01119,25,-3,25,-3,24,-3
01121,27,-1,28,-1,28,-1
01123,1,-1,1,-1,1,-1
01125,1233,-8,1264,-4,1246,1
01127,49,-3,50,-3,49,-3
01129,53,-1,55,-1,54,-1
01131,0,0,0,0,0,0
01133,20,-2,24,-2,22,-2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1112,-30,1169,-20,1121,-28
02050,78,-1,76,-2,78,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,6,-1,5,-1,6,-1
02090,638,15,659,16,651,16
02100,36,-2,38,-2,37,-3
02105,0,0,0,0,0,0
02110,242,-4,254,-2,244,-3
02122,446,-13,468,-8,447,-13
02130,45,-1,48,-1,47,-2
02150,113,-1,115,-1,112,-1
02158,89,-2,99,-1,88,-2
02164,0,0,0,0,0,0
02170,524,-5,539,-4,523,-6
02180,230,-15,247,-12,230,-14
02185,30,-4,30,-4,30,-4
02188,155,-8,168,-7,153,-8
02195,0,0,0,0,0,0
02198,21,-3,22,-3,20,-3
02220,32,-1,36,-1,36,-1
02230,0,0,0,0,0,0
02240,9,-2,9,-2,9,-2
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,7,-1,8,-1,8,-1
04001,200,-4,190,-4,198,-3
04003,108,-13,109,-13,108,-13
04005,89,-11,89,-11,89,-11
04007,24,-4,24,-4,23,-4
04009,21,-3,21,-3,21,-3
04011,1,-1,1,-1,1,-1
04012,10,-2,10,-2,10,-2
04013,3926,-372,4034,-350,3924,-371
04015,117,-15,119,-15,119,-15
04017,88,-11,91,-11,88,-11
04019,673,-97,675,-97,673,-97
04021,189,-25,191,-24,189,-25
04023,10,-2,10,-2,10,-2
04025,75,-13,74,-13,76,-13
04027,122,-14,127,-13,123,-14
05001,18,-2,21,-1,21,-2
05003,20,-3,18,-3,21,-3
05005,234,2,238,1,235,2
05007,486,-20,514,-16,493,-18
05009,76,-2,73,-2,75,-2
05011,1,0,0,0,1,0
05013,7,-1,6,-1,8,-1
05015,135,6,118,3,140,7
05017,0,0,0,0,0,0
05019,48,-3,50,-1,51,-2
05021,3,-1,3,-1,3,-1
05023,27,-2,28,-2,26,-2
05025,0,0,0,0,0,0
05027,148,-3,149,-1,150,0
05029,13,-2,13,-2,14,-2
05031,748,-6,766,-4,759,-3
05033,65,-4,68,-4,69,-4
05035,131,-1,135,0,132,-1
05037,113,0,113,0,113,0
05039,2,-1,2,-1,2,-1
05041,1,0,1,0,1,0
05043,22,-3,22,-3,22,-3
05045,176,-7,182,-5,173,-7
