fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,279,-2,278,-4,279,-1
01003,857,-4,866,-5,871,-1
01005,134,-2,148,-1,138,-1
01007,105,-2,108,-1,105,-2
01009,291,0,289,0,294,1
01011,21,0,22,1,21,0
01013,75,-2,81,-1,82,-1
01015,634,-12,660,-8,656,-8
01017,169,-3,175,-2,172,-4
01019,124,0,127,0,128,1
01021,184,3,173,1,187,4
01023,1,1,3,1,0,0
01025,156,-2,161,-2,162,-1
01027,67,-1,68,0,68,0
01029,85,2,80,1,84,2
01031,353,6,343,3,359,6
01033,336,-1,342,-1,347,0
01035,29,-1,32,0,30,-1
01037,18,0,20,0,16,-1
01039,281,7,270,3,285,6
01041,71,-1,76,0,71,-1
01043,504,-3,508,-3,505,-2
01045,268,4,263,2,265,3
01047,230,6,230,5,240,6
01049,383,7,369,6,397,11
01051,396,-4,398,-3,402,-3
01053,167,-1,169,-1,166,-1
01055,364,-1,371,-1,373,1
01057,37,-1,35,-1,39,-1
01059,170,-1,174,-1,176,0
01061,106,2,101,1,112,2
01063,11,1,12,1,9,1
01065,43,0,42,0,43,0
01067,105,2,108,1,113,2
01069,550,-2,546,-3,557,0
01071,261,-6,273,-3,265,-4
01073,2951,-17,2959,-22,3014,-6
01075,23,-1,24,-1,23,-1
01077,631,8,616,2,635,9
01079,101,0,105,0,102,0
01081,591,1,584,-5,611,0
01083,540,5,539,3,546,6
01085,33,-1,40,0,35,-1
01087,106,-2,109,-1,109,-1
01089,1512,-9,1520,-9,1527,-7
01091,81,0,83,0,79,0
01093,151,5,146,1,154,4
01095,627,13,607,6,647,12
01097,1437,3,1447,-4,1484,9
01099,132,4,127,1,136,3
01101,1253,-18,1283,-15,1271,-14
01103,582,-9,603,-8,594,-9
01105,21,0,21,0,21,0
01107,49,-1,51,0,54,0
01109,122,-1,125,0,124,0
01111,128,1,125,0,129,1
01113,216,1,211,1,234,3
01115,470,-6,485,-7,473,-7
01117,908,-15,920,-13,925,-9
01119,93,5,90,3,96,5
01121,73,0,85,3,72,0
01123,21,0,24,0,21,0
01125,1123,10,1121,6,1153,15
01127,352,-3,357,-4,356,-4
01129,21,0,21,0,21,0
01131,18,0,17,0,16,0
01133,266,3,267,2,276,3
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,869,24,845,15,897,29
02050,88,-1,93,0,92,-1
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,129,4,127,3,132,5
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,48,1,48,1,51,2
02122,64,0,63,0,65,0
02130,0,0,0,0,0,0
02150,0,0,0,0,0,0
02158,23,0,25,0,24,0
02164,0,0,0,0,0,0
02170,186,6,183,4,178,5
02180,77,-6,82,-5,77,-6
02185,2,0,7,1,5,0
02188,0,0,0,0,0,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,8,-1,11,0,8,-1
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,285,-4,302,-2,293,-4
04003,314,-5,329,-1,317,-4
04005,172,-3,178,-3,175,-3
04007,165,-3,178,-2,169,-3
04009,102,-1,105,0,107,0
04011,3,-1,3,-1,3,-1
04012,0,0,0,0,0,0
04013,7361,-153,7547,-130,7498,-134
04015,331,-7,341,-6,336,-5
04017,341,-4,352,-1,344,-2
04019,2587,-15,2657,-11,2641,-9
04021,745,-12,750,-12,751,-9
04023,89,-2,89,0,88,-1
04025,433,-12,447,-9,431,-12
04027,477,-3,486,-4,480,-4
05001,99,2,100,1,100,1
05003,90,0,89,-1,91,1
05005,20,0,20,-1,21,0
05007,825,8,813,4,834,13
05009,122,2,111,1,122,2
05011,0,0,0,0,0,0
