fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,174,8,166,5,182,9
01003,1549,102,1369,56,1611,113
01005,16,0,20,0,18,0
01007,20,0,21,0,19,0
01009,197,7,181,3,201,9
01011,0,0,0,0,0,0
01013,18,1,18,1,18,1
01015,499,15,475,11,512,19
01017,84,2,85,2,90,3
01019,231,7,227,6,239,8
01021,86,6,78,3,90,6
01023,0,0,0,0,0,0
01025,20,0,20,0,20,0
01027,42,2,44,2,45,2
01029,0,0,0,0,0,0
01031,114,4,102,2,111,4
01033,208,7,196,6,211,10
01035,0,0,0,0,0,0
01037,33,3,28,2,34,3
01039,167,12,156,8,171,12
01041,0,0,0,0,0,0
01043,156,3,150,3,162,4
01045,107,3,103,2,109,4
01047,39,2,33,1,37,2
01049,158,9,142,4,167,11
01051,392,22,347,11,400,22
01053,51,2,54,2,47,2
01055,206,5,201,3,212,6
01057,0,0,0,0,0,0
01059,73,2,73,2,73,3
01061,0,0,0,0,0,0
01063,0,0,0,0,0,0
01065,16,1,13,1,16,1
01067,0,0,0,0,0,0
01069,234,9,224,7,247,12
01071,87,1,89,1,89,0
01073,3002,164,2722,95,3075,179
01075,3,-1,3,-1,3,-1
01077,240,11,227,5,247,12
01079,54,2,51,1,57,2
01081,670,47,586,21,707,51
01083,341,14,317,10,351,15
01085,0,0,0,0,0,0
01087,28,1,24,0,25,1
01089,1030,22,1024,21,1055,27
01091,0,0,0,0,0,0
01093,59,3,49,2,57,4
01095,168,7,152,4,172,8
01097,1030,67,907,34,1086,81
01099,58,2,53,1,57,3
01101,1199,50,1118,32,1229,59
01103,294,5,287,5,309,7
01105,0,0,0,0,0,0
01107,0,0,0,0,0,0
01109,21,0,21,0,21,0
01111,28,-1,24,-1,29,0
01113,163,10,143,6,176,14
01115,442,27,404,13,466,26
01117,685,24,655,11,715,25
01119,0,0,0,0,0,0
01121,16,1,16,1,16,1
01123,0,0,0,0,0,0
01125,592,22,546,13,606,26
01127,220,10,201,6,228,14
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,23,1,21,0,23,1
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,788,39,720,22,819,42
02050,79,-1,86,-1,84,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,105,1,104,1,110,2
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,58,1,58,1,60,1
02122,69,0,68,0,71,1
02130,0,0,0,0,0,0
02150,0,0,0,0,0,0
02158,0,0,0,0,0,0
02164,0,0,0,0,0,0
02170,194,5,188,3,191,4
02180,19,0,21,0,20,0
02185,0,0,0,0,0,0
02188,22,0,24,0,23,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,756,-22,770,-22,759,-22
04003,782,1,804,0,786,2
04005,580,-8,585,-6,585,-5
04007,597,5,602,6,611,8
04009,173,2,172,2,177,3
04011,106,4,105,4,112,5
04012,0,0,0,0,0,0
04013,32387,843,31299,532,33153,975
04015,817,2,806,-1,829,5
04017,932,-27,983,-20,942,-26
04019,10171,268,9848,168,10344,266
04021,2539,-1,2606,6,2573,-6
04023,462,13,442,9,478,15
04025,1706,25,1683,17,1741,35
04027,1081,40,998,23,1102,48
05001,0,0,0,0,0,0
05003,0,0,0,0,0,0
05005,44,1,43,0,43,1
05007,618,17,584,8,630,20
05009,116,3,114,3,115,4
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,22,1,21,0,25,1
05017,0,0,0,0,0,0
05019,0,0,0,0,3,1
05021,0,0,2,0,0,0
05023,22,2,21,1,23,2
05025,0,0,0,0,0,0
05027,21,0,21,0,22,1
05029,55,2,54,1,59,2
05031,434,16,401,6,452,19
05033,227,9,209,6,230,10
05035,110,6,101,3,115,6
05037,12,-1,9,-1,13,-1
05039,0,0,0,0,0,0
05041,15,1,14,1,15,2
05043,19,2,17,1,22,2
05045,291,7,287,6,300,7
05047,20,1,18,0,21,1
05049,23,1,21,0,23,1
05051,138,3,135,1,142,4
05053,0,0,0,0,1,1
05055,189,9,171,4,187,8
05057,20,0,18,0,19,0
05059,104,5,101,2,108,5
05061,0,0,0,0,0,0
05063,118,3,113,2,121,5
05065,20,0,20,0,19,0
05067,21,0,21,0,21,0
05069,76,2,69,1,77,2
05071,19,0,17,0,18,0
05073,0,0,0,0,0,0
05075,26,1,20,0,24,1
05077,6,1,4,1,5,1
05079,11,0,7,-1,9,0
05081,1,-1,1,-1,1,-1
05083,0,0,0,0,0,0
05085,196,6,195,4,201,6
05087,15,-1,14,-1,17,0
05089,3,1,4,1,4,1
05091,119,2,120,2,120,3
05093,129,1,130,1,133,3
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,0,0,7,1,0,0
05101,0,0,0,0,0,0
05103,22,0,22,0,23,0
05105,0,0,0,0,0,0
05107,86,-4,90,-3,85,-3
05109,0,0,0,0,0,0
05111,0,0,0,0,0,0
05113,0,0,0,0,0,0
05115,69,1,62,0,72,2
05117,0,0,0,0,0,0
05119,925,27,888,16,949,32
05121,29,-2,32,-2,30,-2
05123,21,0,21,0,21,0
05125,286,3,283,2,294,6
05127,0,0,0,0,0,0
05129,0,0,0,0,0,0
05131,355,11,334,7,352,12
05133,21,0,21,0,21,0
05135,22,0,21,0,21,0
05137,0,0,0,0,1,0
05139,19,-2,18,-2,20,-2
05141,63,2,59,2,65,2
05143,765,25,727,14,790,27
05145,272,11,261,7,279,12
05147,0,0,0,0,0,0
05149,2,-1,2,-1,2,-1
06001,4510,3,4526,-9,4645,17
06003,0,0,0,0,0,0
06005,40,-1,40,-1,36,-1
06007,528,9,535,10,549,14
06009,132,5,124,2,134,5
06011,39,2,40,2,38,1
06013,4048,47,3970,34,4111,68
06015,23,-1,22,-1,24,-1
06017,518,4,510,0,534,7
06019,4284,111,4134,59,4372,139
06021,84,2,85,1,86,3
06023,305,4,305,4,311,6
06025,1171,12,1193,12,1198,14
06027,46,0,52,0,51,0
06029,4910,306,4430,188,5066,339
06031,868,7,872,6,871,10
06033,180,3,180,1,189,4
06035,68,0,71,1,72,0
06037,73685,1727,72935,1407,75518,2160
06039,584,16,563,8,600,19
06041,706,11,693,7,725,13
06043,112,3,106,1,111,2
06045,134,0,131,1,133,0
06047,1194,38,1158,24,1233,46
06049,0,0,0,0,0,0
06051,0,0,0,0,0,0
06053,741,6,733,3,757,8
06055,604,19,579,13,630,25
06057,417,14,402,9,428,16
06059,9105,267,8740,148,9248,293
06061,1091,17,1037,3,1139,24
06063,0,0,0,0,0,0
06065,7601,193,7279,94,7865,230
06067,4739,67,4578,29,4830,82
06069,297,5,294,4,304,7
06071,8583,237,8379,139,8904,291
06073,14758,476,14494,375,15105,518
06075,2725,21,2721,23,2792,38
06077,3025,68,2941,38,3142,83
06079,653,23,632,12,683,25
06081,2217,18,2209,14,2270,37
06083,1127,11,1148,11,1159,16
06085,6832,58,6868,53,6946,81
06087,862,10,855,2,881,13
06089,271,2,273,1,279,3
06091,0,0,0,0,0,0
06093,70,1,69,1,74,3
06095,1868,21,1847,11,1918,32
06097,1204,20,1178,14,1223,24
06099,1732,41,1666,27,1761,44
06101,211,-3,214,-2,214,-2
06103,212,2,210,2,217,5
06105,0,0,0,0,0,0
06107,2011,71,1937,52,2085,87
06109,220,1,225,1,230,3
06111,3123,91,2993,59,3178,106
06113,282,-7,296,-4,286,-6
06115,21,0,20,0,21,0
08001,2345,13,2334,8,2393,25
08003,83,-1,86,-1,87,-1
08005,2987,22,2967,5,3046,27
08007,22,0,23,0,24,0
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,1589,6,1608,8,1629,14
08014,354,0,363,0,370,3
08015,24,1,26,1,26,1
08017,0,0,0,0,0,0
08019,8,0,9,-1,13,0
08021,0,0,0,0,0,0
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,71,-2,76,-1,73,-2
08031,3155,5,3195,7,3187,5
08033,0,0,0,0,0,0
08035,1574,24,1536,10,1589,20
08037,171,2,165,0,175,3
08039,53,0,56,0,53,-1
08041,4435,40,4453,27,4529,49
08043,394,-2,397,-1,400,0
08045,232,2,246,2,244,3
08047,0,0,0,0,0,0
08049,35,-1,38,0,36,-1
08051,1,0,0,0,2,0
08053,0,0,0,0,0,0
08055,4,0,9,0,7,0
08057,0,0,0,0,0,0
08059,2213,12,2239,13,2285,26
08061,0,0,0,0,0,0
08063,0,0,0,0,0,0
08065,0,0,0,0,0,0
08067,218,-1,231,-1,232,1
08069,2159,13,2152,5,2173,24
08071,6,-1,5,-1,5,-1
08073,0,0,0,0,0,0
08075,163,-1,163,-1,169,1
08077,1004,-3,1028,-2,1024,-2
08079,0,0,0,0,0,0
08081,28,-1,29,-1,30,-1
08083,117,-3,117,-2,117,-2
08085,142,3,137,3,141,5
08087,203,3,209,3,210,5
08089,84,-2,85,-1,85,-1
08091,0,0,0,0,0,0
08093,22,1,22,0,22,0
08095,0,0,0,0,0,0
08097,67,1,66,1,68,1
08099,64,0,65,-1,61,0
08101,1237,-6,1266,-4,1264,-4
08103,0,0,0,0,0,0
08105,10,-1,11,-1,12,-1
08107,143,15,110,6,148,16
08109,0,0,0,0,0,0
08111,0,0,0,0,0,0
08113,0,0,0,0,0,0
08115,1,0,2,0,1,0
08117,166,2,162,1,170,3
08119,44,0,44,0,46,0
08121,0,0,0,0,0,0
08123,1750,6,1726,0,1773,11
08125,0,0,0,0,0,0
09001,6274,314,5794,190,6528,353
09003,3941,146,3693,75,4034,150
09005,449,6,434,3,461,8
09007,679,21,663,17,701,22
09009,4513,171,4375,112,4672,193
09011,1002,25,983,16,1024,23
09013,344,12,332,7,352,12
09015,177,0,177,1,182,3
10001,559,3,563,2,577,6
10003,1688,28,1654,17,1729,33
10005,588,-1,576,-3,593,0
11001,2167,97,1992,51,2200,102
12001,443,11,430,7,458,13
12003,71,-2,77,-1,74,-1
12005,279,7,281,5,286,5
12007,16,0,16,0,14,0
12009,894,16,868,6,909,18
12011,5087,153,4859,81,5234,168
12013,19,0,19,0,19,0
12015,385,2,383,2,388,4
12017,320,10,306,7,324,11
12019,387,17,349,7,398,17
12021,722,18,703,8,752,20
12023,62,0,63,0,66,0
12027,75,2,65,1,76,3
12029,0,0,0,0,0,0
12031,1559,36,1504,21,1590,40
12033,488,21,462,10,510,23
12035,263,9,239,4,264,10
12037,0,0,0,0,0,0
12039,56,-1,53,-2,60,-1
12041,0,0,1,1,2,0
12043,0,0,0,0,0,0
12045,1,0,1,0,1,1
12047,0,0,0,0,0,0
12049,18,0,18,0,16,0
12051,38,2,33,2,38,3
12053,277,7,255,2,281,8
12055,227,8,221,4,233,9
12057,2950,66,2844,36,3024,84
12059,0,0,0,0,0,0
12061,224,3,220,0,232,2
12063,21,0,21,0,21,0
