fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,165,3,159,1,171,4
01003,1507,39,1451,24,1560,51
01005,157,16,126,7,159,15
01007,68,2,72,2,72,2
01009,67,0,65,-1,68,0
01011,0,0,0,0,0,0
01013,25,1,22,0,24,1
01015,185,6,175,4,193,10
01017,76,2,69,0,80,3
01019,33,1,32,1,34,2
01021,42,1,42,0,45,0
01023,0,0,0,0,0,0
01025,24,1,21,0,24,1
01027,16,1,17,1,17,2
01029,0,0,0,0,0,0
01031,215,6,210,3,218,6
01033,154,1,152,1,155,3
01035,0,0,0,0,0,0
01037,0,0,2,1,0,0
01039,85,5,78,2,82,4
01041,28,1,26,1,30,1
01043,209,5,201,2,212,6
01045,253,5,246,4,256,7
01047,117,4,113,2,125,5
01049,65,0,64,0,67,0
01051,585,37,505,21,587,40
01053,18,-1,20,0,18,-1
01055,106,5,97,2,107,5
01057,18,1,17,1,18,1
01059,67,3,62,1,65,3
01061,87,5,76,3,90,6
01063,9,0,11,1,12,1
01065,30,-4,34,-4,30,-4
01067,0,0,0,0,0,0
01069,509,14,484,7,520,16
01071,64,-4,65,-3,62,-4
01073,3822,93,3711,55,3884,104
01075,37,1,35,1,39,2
01077,379,12,360,9,388,15
01079,14,-1,15,0,14,-1
01081,438,7,395,-4,447,8
01083,458,10,444,3,465,10
01085,16,1,16,1,19,2
01087,31,0,25,-1,32,0
01089,2307,42,2273,27,2338,49
01091,23,0,22,0,21,0
01093,99,1,92,-1,98,1
01095,253,11,237,6,264,12
01097,1724,105,1547,62,1758,112
01099,84,6,77,4,94,7
01101,1139,22,1117,12,1176,29
01103,380,10,358,5,379,14
01105,0,0,1,0,0,0
01107,27,2,23,2,27,2
01109,32,1,33,1,31,1
01111,0,0,0,0,0,0
01113,119,3,106,0,118,2
01115,508,29,456,13,523,32
01117,1305,40,1250,22,1335,42
01119,1,0,1,0,1,0
01121,16,0,14,0,17,0
01123,0,0,0,0,0,0
01125,1380,39,1304,13,1384,37
01127,150,3,144,1,156,5
01129,0,0,0,0,0,0
01131,1,1,2,1,0,0
01133,43,2,46,2,45,2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2659,14,2689,19,2659,18
02050,122,-2,129,-2,124,-2
02060,0,0,0,0,0,0
02068,39,-4,40,-4,40,-4
02070,0,0,0,0,0,0
02090,915,15,911,15,934,17
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
