fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,229,4,228,4,229,5
01003,594,0,598,1,612,3
01005,79,-3,83,-3,82,-3
01007,73,-1,75,-1,71,-1
01009,353,3,347,3,353,6
01011,21,0,22,0,22,0
01013,132,1,133,0,134,1
01015,631,4,642,3,645,5
01017,105,-2,111,-2,107,-2
01019,71,0,71,-1,74,0
01021,144,4,139,3,145,4
01023,0,0,0,0,0,0
01025,32,-1,34,-1,31,-2
01027,50,-1,51,-1,53,-1
01029,67,1,63,0,68,1
01031,285,1,282,1,294,3
01033,340,-1,348,1,352,1
01035,69,-1,76,1,70,0
01037,19,0,20,0,19,0
01039,199,2,195,1,207,2
01041,40,-1,43,-1,42,-1
01043,361,2,370,3,370,3
01045,190,0,191,1,191,1
01047,464,3,474,3,478,4
01049,318,5,315,5,327,7
01051,396,0,407,0,403,1
01053,168,-4,175,-3,170,-2
01055,271,2,273,3,281,4
01057,33,1,32,1,32,1
01059,110,0,111,1,107,0
01061,139,3,139,3,140,4
01063,10,0,13,0,11,0
01065,29,-1,35,0,31,-1
01067,111,1,110,0,111,1
01069,497,2,513,6,513,6
01071,183,-4,192,-2,188,-3
01073,3982,55,3957,37,4061,64
01075,29,1,37,1,31,1
01077,399,1,397,1,404,3
01079,111,1,115,1,114,1
01081,956,23,939,17,977,24
01083,511,1,511,-1,526,4
01085,38,0,41,0,40,0
01087,76,-3,82,-1,78,-2
01089,1313,11,1336,9,1336,14
01091,24,-1,24,-1,23,0
01093,127,3,125,2,134,4
01095,447,5,438,0,462,6
01097,1354,20,1330,13,1373,21
01099,184,5,183,2,195,5
01101,1190,-7,1230,0,1226,1
01103,596,0,607,0,601,3
01105,21,0,21,0,20,0
01107,39,0,38,0,32,0
01109,84,1,83,0,85,1
01111,106,1,105,0,108,1
01113,217,6,214,4,224,7
01115,500,2,513,3,509,2
01117,1240,15,1273,16,1263,17
01119,58,0,50,-1,56,0
01121,229,4,240,6,229,5
01123,90,1,95,2,92,1
01125,1106,15,1100,13,1135,19
01127,408,3,415,3,415,4
01129,21,0,22,0,21,0
01131,18,-1,20,0,20,0
01133,82,-2,86,-2,86,-2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,738,7,735,7,774,14
02050,132,-2,142,-1,140,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,288,7,282,5,299,10
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,48,0,48,0,49,0
02122,95,1,92,0,96,2
02130,0,0,0,0,0,0
02150,0,0,4,0,0,0
02158,13,-1,12,0,9,-1
02164,0,0,0,0,0,0
02170,125,1,126,1,132,2
02180,84,-6,91,-5,82,-6
02185,22,0,28,0,25,0
02188,0,0,0,0,0,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,130,-5,139,-3,133,-4
04003,123,-3,132,-2,123,-3
04005,87,-3,88,-2,87,-2
04007,39,-2,45,-1,42,-2
04009,31,-2,33,-2,32,-2
04011,0,0,0,0,0,0
04012,0,0,0,0,0,0
04013,4913,-17,5055,1,4980,-3
04015,121,-3,122,-2,123,-3
04017,128,-3,134,-3,134,-2
04019,1369,-17,1406,-13,1381,-17
04021,577,3,577,5,584,7
04023,48,-1,49,-1,48,-1
04025,162,-6,167,-4,165,-5
04027,186,-2,192,-2,188,-2
05001,44,-1,43,-2,44,-1
05003,46,0,46,-1,48,0
05005,58,2,61,2,63,3
05007,461,-1,471,-1,472,1
05009,50,0,47,-1,47,0
05011,20,0,20,0,19,0
05013,0,0,0,0,0,0
05015,28,0,26,-1,25,-1
05017,5,1,8,1,7,1
05019,25,-1,23,-1,26,0
05021,73,0,76,0,70,0
05023,38,-1,35,-2,38,-1
05025,5,1,5,1,6,1
05027,48,-1,49,-1,50,-1
05029,21,0,20,0,21,0
05031,609,1,615,0,619,0
05033,84,0,77,0,82,2
05035,59,0,58,0,63,2
05037,9,1,7,1,9,1
05039,0,0,0,0,0,0
05041,4,1,3,1,6,1
05043,89,5,85,4,94,5
05045,175,-3,177,-5,181,-3
05047,11,0,13,0,11,0
05049,0,0,0,0,0,0
05051,132,1,125,0,129,1
05053,21,0,21,0,21,0
05055,313,5,307,3,316,6
05057,19,0,18,0,19,0
05059,43,0,42,0,42,0
05061,22,0,21,0,22,0
05063,27,-1,25,-1,24,-1
05065,21,0,21,0,21,0
05067,19,0,21,0,21,0
05069,147,3,146,2,156,4
05071,28,-2,29,-2,30,-2
05073,0,0,0,0,0,0
05075,44,1,42,0,45,0
05077,0,0,0,0,0,0
05079,43,0,43,0,42,0
05081,10,0,10,0,9,0
05083,49,-1,50,-1,54,-1
05085,68,-2,67,-2,69,-2
05087,21,0,21,0,22,0
05089,1,1,1,0,1,0
05091,45,0,45,0,45,0
05093,148,0,144,-1,150,1
05095,0,0,0,0,0,0
05097,0,0,0,0,0,0
05099,0,0,0,0,0,0
05101,0,0,0,0,0,0
05103,50,0,51,0,52,0
05105,0,0,0,0,0,0
05107,0,0,0,0,0,0
05109,0,0,0,0,0,0
05111,10,0,14,0,7,0
05113,0,0,0,0,0,0
05115,34,-2,32,-1,36,-1
05117,0,0,0,0,0,0
05119,644,-9,654,-9,648,-11
05121,35,0,35,0,35,0
05123,25,-1,27,-1,27,-1
05125,186,-1,187,-1,193,0
05127,2,-1,2,-1,2,-1
05129,0,0,0,0,0,0
05131,166,-1,164,-2,170,-1
05133,56,2,49,0,56,2
05135,22,-1,22,-1,22,-1
05137,45,0,51,0,46,0
05139,95,1,91,1,96,2
05141,4,-1,3,-1,3,-1
05143,550,-1,557,-1,556,1
05145,156,1,150,-2,156,2
05147,0,0,0,0,0,0
05149,1,-1,1,-1,1,-1
06001,1991,-19,2067,-13,2040,-9
06003,0,0,0,0,0,0
06005,66,-1,66,-1,68,-1
06007,116,-1,119,0,121,0
06009,29,0,29,0,29,0
06011,21,0,21,0,21,0
06013,1688,-4,1729,1,1720,4
06015,47,1,44,0,48,1
06017,106,-1,111,0,104,0
06019,3329,-18,3435,-3,3381,-10
06021,0,0,0,0,0,0
06023,45,-2,48,-1,49,-1
06025,329,-5,341,-2,332,-5
06027,6,-1,3,-1,5,0
06029,1025,-143,1010,-146,1020,-144
06031,292,-6,306,-5,296,-6
06033,82,0,83,0,83,0
06035,9,-1,12,0,10,0
06037,18594,-141,19433,-22,18883,-77
06039,129,-1,137,0,129,-1
06041,304,-1,317,0,309,-2
06043,6,-1,6,0,9,0
06045,63,0,61,0,64,0
06047,424,-4,432,-2,428,-2
06049,0,0,0,0,0,0
06051,0,0,0,0,0,0
06053,445,3,444,2,459,5
06055,168,-2,177,-1,172,-2
06057,60,-1,58,-1,65,0
06059,3774,-133,3956,-105,3832,-128
06061,438,1,457,2,451,1
06063,0,0,0,0,0,0
06065,2548,-39,2672,-19,2598,-33
06067,1967,5,2033,12,2006,13
06069,64,0,65,0,63,0
06071,2697,-26,2849,2,2739,-18
06073,4915,-115,5112,-86,4961,-110
06075,1265,-12,1322,-2,1275,-10
06077,794,-9,829,-3,816,-6
06079,368,-1,380,0,377,0
06081,1321,10,1349,12,1358,14
06083,532,-6,560,-2,543,-4
06085,3233,37,3329,34,3297,40
06087,339,-4,354,-2,345,-2
06089,143,0,146,0,148,1
06091,0,0,0,0,0,0
06093,1,0,1,0,1,0
06095,678,-1,699,1,689,2
06097,434,-3,451,-1,445,-3
06099,615,-26,640,-23,624,-26
06101,65,-1,71,-1,67,-2
06103,22,0,22,0,23,0
06105,0,0,0,0,0,0
06107,779,2,809,4,798,5
06109,73,-3,78,-2,72,-3
06111,1012,-4,1069,4,1050,1
06113,217,0,225,1,222,1
06115,22,0,27,1,22,0
08001,779,1,795,2,798,4
08003,59,1,58,0,58,1
08005,797,-5,810,-5,806,-6
08007,0,0,0,0,0,0
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,382,-6,393,-4,388,-6
08014,62,0,66,1,62,0
08015,23,1,21,0,23,0
08017,0,0,0,0,0,0
08019,0,0,0,0,0,0
08021,0,0,0,0,0,0
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,1,0,1,0,0,0
08031,963,-18,995,-13,986,-14
08033,0,0,0,0,0,0
08035,423,-2,436,-1,434,-1
08037,89,1,83,-1,89,0
08039,1,1,6,1,4,1
08041,940,-13,973,-9,952,-12
08043,75,-1,84,0,78,0
08045,63,0,64,1,65,1
08047,0,0,0,0,0,0
08049,0,0,0,0,0,0
08051,0,0,0,0,0,0
08053,0,0,0,0,0,0
08055,0,0,0,0,0,0
08057,0,0,0,0,0,0
08059,817,-2,833,1,838,1
08061,0,0,0,0,0,0
08063,0,0,0,0,0,0
08065,0,0,0,0,0,0
08067,24,-1,24,-1,27,-1
08069,645,-9,669,-3,664,-5
08071,0,0,0,0,0,0
08073,0,0,0,0,0,0
08075,21,0,28,1,23,0
08077,514,7,513,7,518,6
08079,0,0,0,0,0,0
08081,20,0,20,0,20,0
08083,46,0,48,0,50,0
08085,69,0,65,-1,73,1
08087,35,1,34,1,37,1
08089,15,-1,21,0,15,0
08091,0,0,0,0,0,0
08093,0,0,1,0,1,1
08095,0,0,0,0,0,0
08097,10,0,11,0,11,0
08099,0,0,0,0,0,0
08101,239,-3,245,-2,242,0
08103,0,0,0,0,0,0
08105,11,1,14,1,15,1
08107,40,1,35,0,45,1
08109,0,0,0,0,0,0
08111,0,0,0,0,0,0
08113,42,0,41,0,42,0
08115,0,0,0,0,0,0
08117,13,0,16,0,17,0
08119,3,1,1,0,4,1
08121,0,0,0,0,0,0
08123,555,-4,570,-4,569,-1
08125,0,0,0,0,0,0
09001,2319,6,2361,2,2366,11
09003,1937,-2,1943,-5,1967,3
09005,395,-1,401,0,395,-1
09007,268,-1,272,0,267,-1
09009,2156,-26,2241,-18,2186,-24
09011,663,-1,673,2,672,3
09013,238,2,245,5,242,5
09015,225,2,228,1,233,3
10001,330,-8,349,-5,336,-8
10003,956,-12,1011,-3,969,-9
10005,733,-16,774,-10,741,-13
11001,1251,2,1302,5,1273,0
12001,1273,5,1283,4,1294,9
12003,51,-2,51,-2,54,-1
12005,413,6,421,4,427,7
12007,61,-1,66,-1,62,-1
12009,1622,5,1635,0,1663,10
12011,4466,-118,4614,-99,4528,-111
12013,31,0,31,-1,32,0
12015,468,-34,473,-33,479,-33
12017,358,-1,360,-3,360,0
12019,765,7,758,3,778,10
12021,1124,-1,1142,-2,1148,3
12023,284,2,280,3,286,3
12027,73,1,69,1,74,2
12029,48,1,44,1,48,1
12031,3095,-23,3118,-16,3134,-7
12033,557,-3,556,-5,561,-3
12035,337,1,339,1,343,1
12037,0,0,1,0,1,0
12039,270,6,268,4,287,7
12041,42,0,42,0,41,0
12043,0,0,0,0,0,0
12045,23,0,24,0,23,0
12047,26,0,30,0,28,0
12049,24,-1,27,0,27,-1
12051,93,3,84,1,95,4
12053,444,1,453,2,457,5
12055,244,1,245,0,246,2
12057,3999,16,4049,13,4074,25
12059,26,-1,26,-1,26,-1
12061,348,-3,349,-4,358,-2
12063,190,-1,198,-1,200,0
