fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,615,-10,633,-7,611,-9
01003,2252,-8,2303,-8,2225,-17
01005,342,0,352,1,341,0
01007,123,-4,127,-3,121,-4
01009,476,0,472,0,463,-2
01011,81,-2,86,-1,78,-3
01013,183,-2,195,0,182,-1
01015,1022,7,1029,4,995,6
01017,428,-2,450,1,427,-4
01019,232,2,235,2,226,2
01021,414,6,410,3,399,4
01023,2,0,5,1,3,0
01025,440,6,455,8,430,5
01027,194,0,200,0,187,-1
01029,96,2,97,2,95,3
01031,522,-5,540,-4,515,-6
01033,832,-1,858,2,809,-3
01035,90,-4,96,-2,92,-3
01037,161,4,152,1,153,2
01039,424,2,430,2,413,1
01041,61,-2,63,-2,58,-2
01043,913,-3,940,-2,898,-6
01045,714,-2,756,1,708,-4
01047,615,-9,641,-4,606,-10
01049,950,22,920,16,934,21
01051,1374,3,1410,4,1358,3
01053,594,7,609,6,579,2
01055,745,-2,758,1,731,-4
01057,165,4,164,2,164,3
01059,113,-2,116,-1,110,-2
01061,252,5,254,3,245,3
01063,19,-2,22,-1,20,-2
01065,131,-3,133,-2,129,-3
01067,274,17,238,11,252,13
01069,999,-9,1029,-6,997,-10
01071,440,0,448,-1,427,-3
01073,7569,-27,7831,-1,7445,-46
01075,74,-3,77,-2,72,-3
01077,995,13,1002,12,976,10
01079,315,3,312,3,313,2
01081,2314,51,2283,40,2269,46
01083,1071,-1,1083,2,1044,-2
01085,33,-4,37,-3,32,-4
01087,284,-2,290,-1,284,-1
01089,3389,-8,3460,2,3307,-17
01091,116,-3,124,-1,118,-3
01093,359,6,353,4,347,4
01095,950,15,947,12,936,12
01097,4416,-5,4511,0,4334,-7
01099,311,5,306,2,305,5
01101,2563,-45,2655,-41,2510,-58
01103,1660,-5,1696,3,1628,-6
01105,73,-1,77,-1,69,-2
01107,65,-2,70,-1,67,-2
01109,179,-5,187,-3,179,-4
01111,243,1,255,1,241,0
01113,574,5,572,2,563,4
01115,1632,47,1562,29,1579,40
01117,2652,32,2623,22,2600,30
01119,130,4,131,4,120,2
01121,64,0,64,0,62,-1
01123,29,-1,30,-1,30,-1
01125,1845,7,1880,5,1839,4
01127,868,2,887,3,858,-1
01129,87,-2,92,-1,85,-1
01131,51,-4,53,-4,51,-4
01133,261,4,253,3,251,3
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2344,-46,2469,-29,2331,-52
02050,162,-2,171,-1,157,-2
02060,0,0,0,0,0,0
02068,105,-7,114,-6,106,-7
02070,21,0,21,0,20,0
02090,672,-17,690,-14,659,-19
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,356,-5,378,-2,349,-7
02122,724,-9,751,-5,710,-8
02130,47,-3,50,-3,48,-3
02150,132,-3,143,-1,137,-3
02158,35,-2,35,-2,35,-2
02164,19,-2,24,-2,20,-2
02170,940,-7,974,-2,937,-7
02180,21,0,21,0,20,0
02185,148,-3,162,-1,147,-3
02188,121,-1,129,0,119,-1
02195,0,0,0,0,0,0
02198,21,0,21,0,21,0
02220,70,-2,81,0,73,-2
02230,1,0,1,0,1,0
02240,41,0,42,0,41,-1
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,17,-2,16,-2,16,-2
02290,0,0,0,0,0,0
04001,1133,-152,1138,-152,1136,-152
04003,818,-14,870,-3,806,-14
04005,1298,-16,1344,-11,1279,-17
04007,527,5,554,8,515,1
04009,442,15,420,10,439,14
04011,134,5,133,4,132,5
04012,45,-2,48,-1,42,-2
04013,27812,-78,28487,9,27374,-139
04015,1699,-6,1753,0,1682,-12
04017,1164,-35,1228,-24,1156,-36
04019,6917,66,6895,44,6830,49
04021,2194,-65,2328,-44,2165,-69
04023,690,16,690,14,669,13
04025,1809,6,1862,11,1788,2
04027,4231,188,4116,136,4147,168
05001,240,2,249,2,237,2
05003,165,2,169,0,163,0
05005,311,-2,315,-1,307,-2
05007,1729,12,1720,11,1693,6
05009,354,9,341,5,348,8
05011,98,1,99,1,100,1
05013,0,0,2,1,0,0
05015,348,12,333,8,333,9
05017,106,4,97,3,100,4
05019,118,-2,118,-2,113,-3
05021,131,0,133,1,126,0
05023,522,12,516,10,509,12
05025,72,1,72,1,68,0
05027,238,5,227,4,231,4
05029,166,3,162,1,162,1
05031,2171,66,2077,44,2104,61
05033,637,13,624,6,625,8
05035,379,2,382,0,366,1
05037,217,8,201,4,204,6
05039,12,-1,14,-1,12,-1
05041,124,0,125,1,127,1
05043,168,5,162,3,172,5
05045,1280,6,1285,10,1234,4
05047,267,12,245,8,258,11
05049,70,2,67,0,71,2
05051,806,18,779,12,786,16
05053,165,6,159,4,160,5
05055,611,17,600,12,605,16
05057,293,5,293,2,292,3
05059,314,6,310,6,307,6
05061,303,7,306,5,297,5
05063,532,13,526,11,523,12
05065,127,2,130,1,128,2
05067,170,1,168,0,170,0
05069,833,4,846,4,823,1
05071,435,14,428,7,417,9
05073,11,-1,19,0,12,-1
05075,319,11,306,7,307,10
05077,78,3,73,1,75,2
05079,83,1,79,1,82,1
05081,135,4,125,2,129,3
05083,164,3,159,2,159,2
05085,767,-2,790,2,763,-3
05087,141,3,135,3,141,4
05089,51,-3,54,-2,50,-2
05091,459,4,464,5,445,3
05093,469,4,473,5,462,3
05095,48,0,46,0,46,0
05097,21,0,22,0,21,0
05099,47,-3,49,-3,47,-3
05101,42,0,40,0,40,0
05103,300,2,303,3,293,2
05105,87,0,84,0,91,1
05107,54,-3,58,-2,54,-3
05109,47,1,45,1,42,1
05111,21,0,21,0,21,0
05113,102,1,105,1,103,2
05115,887,28,853,19,853,23
05117,48,1,49,1,48,1
05119,4577,4,4704,15,4540,-4
05121,144,-1,153,0,146,-1
05123,149,-2,157,-2,147,-2
05125,1275,9,1276,9,1247,9
05127,256,4,254,4,248,2
05129,34,-1,38,0,34,-1
05131,1551,13,1569,13,1522,7
05133,186,2,182,0,176,1
05135,175,1,176,1,173,0
05137,111,-1,113,0,112,0
05139,560,12,558,12,554,10
05141,212,9,199,6,209,7
05143,2088,15,2108,19,2063,16
05145,1016,17,1015,12,995,15
05147,61,1,68,2,60,1
05149,223,9,216,7,216,9
06001,11234,-277,11806,-198,11092,-294
06003,0,0,0,0,0,0
06005,215,-4,231,-2,207,-5
06007,1638,23,1653,25,1601,19
06009,278,3,271,1,277,2
06011,156,7,147,2,151,5
06013,8940,-142,9427,-82,8853,-159
06015,753,-10,802,-4,748,-11
06017,1016,2,1035,-1,1004,-2
06019,11427,-19,11891,34,11326,-41
06021,142,2,137,1,138,2
06023,2362,64,2375,57,2315,59
06025,4883,10,5167,48,4844,6
06027,100,-1,106,-2,102,-2
06029,7261,-151,7502,-116,7133,-167
06031,2255,-4,2327,0,2224,-10
06033,465,6,458,5,446,5
06035,150,-1,156,0,152,-1
06037,123656,-1547,129863,-562,122159,-1737
06039,2332,35,2359,37,2272,21
06041,1335,-19,1394,-12,1324,-22
06043,113,-2,117,-1,110,-2
06045,681,0,708,3,664,0
06047,2776,20,2843,27,2749,14
06049,29,-1,30,-1,30,-2
06051,28,0,31,-1,25,-1
06053,4118,19,4313,42,4053,13
06055,846,-9,891,-3,842,-12
06057,557,2,552,-2,544,-2
06059,23156,-440,24306,-283,22886,-457
06061,2396,13,2384,5,2322,4
06063,180,-1,185,1,171,-1
06065,24791,-280,25737,-147,24428,-332
06067,9899,-102,10252,-62,9733,-125
06069,491,-7,504,-6,479,-8
06071,22241,-252,23247,-108,21857,-286
06073,38566,-342,40400,-63,38113,-445
06075,5909,-133,6234,-81,5829,-146
06077,6196,-43,6440,-3,6102,-55
06079,1894,4,1923,3,1861,1
06081,5663,-116,5967,-75,5604,-126
06083,3261,-55,3461,-27,3240,-65
06085,14126,-336,14838,-215,13991,-359
06087,2562,-20,2651,-1,2544,-25
06089,1495,31,1482,26,1445,25
06091,0,0,0,0,0,0
06093,392,24,353,15,388,26
06095,2861,-33,2956,-24,2804,-44
06097,3213,-18,3325,1,3153,-24
06099,4463,-14,4645,15,4408,-16
06101,652,-8,683,-4,647,-7
06103,458,6,463,4,460,3
