fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,280,2,278,3,282,4
01003,462,0,460,0,475,2
01005,87,-1,91,-1,86,-2
01007,90,0,97,1,90,0
01009,372,5,380,4,383,7
01011,21,0,21,0,21,0
01013,53,-3,54,-2,55,-2
01015,302,-10,317,-8,311,-10
01017,70,-2,72,-2,72,-2
01019,34,1,38,1,37,1
01021,134,4,129,3,140,5
01023,0,0,0,0,0,0
01025,63,0,65,0,64,0
01027,21,-1,22,-1,20,-1
01029,22,-1,22,-1,22,-1
01031,274,4,271,1,281,3
01033,251,-4,251,-6,256,-4
01035,20,0,20,0,21,0
01037,20,0,22,0,21,0
01039,220,4,215,2,226,4
01041,23,0,28,1,25,1
01043,364,1,368,0,367,3
01045,241,3,240,1,241,3
01047,78,-1,76,-1,79,-1
01049,283,5,273,3,288,10
01051,312,-2,320,-1,325,0
01053,47,-2,47,-2,47,-2
01055,306,3,308,1,312,3
01057,33,1,34,1,34,1
01059,86,-1,88,-1,87,-1
01061,105,3,104,2,107,2
01063,5,-1,9,0,6,-1
01065,42,0,43,0,42,0
01067,63,0,64,-1,65,0
01069,473,1,474,1,482,3
01071,139,-2,142,-1,141,-2
01073,7766,104,7698,66,7944,137
01075,21,0,21,0,21,0
01077,275,3,271,2,280,4
01079,47,1,46,1,47,1
01081,691,0,691,-1,713,5
01083,397,-1,395,0,401,3
01085,35,-1,38,0,33,-1
01087,51,-1,54,0,56,0
01089,1368,7,1382,5,1381,11
01091,41,0,41,0,41,0
01093,197,6,186,3,205,7
01095,421,12,403,7,436,13
01097,1024,9,1021,7,1048,14
01099,144,2,142,1,148,3
01101,1285,3,1298,0,1303,5
01103,498,-2,505,0,505,0
01105,14,0,17,-1,9,-1
01107,42,0,47,1,44,1
01109,99,1,96,0,101,1
01111,87,1,85,0,92,1
01113,197,4,184,2,194,5
01115,793,4,817,6,803,5
01117,2520,10,2565,15,2556,18
01119,34,1,35,1,37,2
01121,434,5,436,5,439,8
01123,91,-1,97,0,94,-1
01125,1056,11,1081,9,1102,12
01127,346,8,341,6,350,7
01129,21,0,21,0,21,0
01131,21,0,21,0,21,0
01133,71,2,70,1,71,1
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,1275,35,1242,26,1309,45
02050,125,-5,124,-4,123,-4
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,255,5,256,5,271,6
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,114,2,113,3,116,3
02122,129,2,128,2,132,2
02130,0,0,0,0,0,0
02150,25,0,30,1,24,0
02158,12,-1,13,0,10,-1
02164,0,0,0,0,0,0
02170,191,4,191,4,194,3
02180,34,-3,38,-2,34,-3
02185,69,-1,73,0,67,0
02188,0,0,0,0,0,0
