fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,46,-2,46,-2,46,-2
01003,157,-8,158,-7,155,-8
01005,31,2,27,1,31,2
01007,6,0,10,0,7,1
01009,118,-2,127,-2,116,-2
01011,0,0,0,0,0,0
01013,0,0,0,0,0,0
01015,1120,12,1131,10,1129,16
01017,1,-1,1,-1,1,-1
01019,11,-1,10,-1,11,-1
01021,408,5,413,6,417,5
01023,5,-1,5,-1,5,-1
01025,21,0,21,0,21,0
01027,0,0,0,0,0,0
01029,0,0,0,0,0,0
01031,12,-1,14,0,12,-1
01033,67,-3,70,-2,67,-3
01035,0,0,0,0,0,0
01037,22,1,21,0,23,1
01039,0,0,0,0,0,0
01041,0,0,0,0,0,0
01043,66,-6,70,-5,64,-6
01045,1,-1,1,-1,1,-1
01047,20,0,20,0,17,-1
01049,418,16,416,15,440,18
01051,24,-1,25,-1,25,-1
01053,0,0,0,0,0,0
01055,35,0,39,-1,37,0
01057,47,-7,47,-7,47,-7
01059,18,0,20,0,19,0
01061,12,-1,11,-1,10,-1
01063,0,0,0,0,0,0
01065,3,-1,3,-1,3,-1
01067,0,0,0,0,0,0
01069,64,-4,66,-4,64,-4
01071,143,3,140,3,140,4
01073,15938,1151,13869,675,16086,1189
01075,50,-3,49,-2,49,-3
01077,42,-3,44,-3,43,-3
01079,32,-3,33,-2,33,-3
01081,25,-2,25,-2,26,-2
01083,61,-5,61,-4,57,-5
01085,0,0,0,0,0,0
01087,0,0,0,0,0,0
01089,519,-10,541,-10,529,-11
01091,9,-2,9,-2,9,-2
01093,142,2,141,2,140,1
01095,362,24,327,16,376,27
01097,294,-41,292,-41,294,-41
01099,0,0,0,0,0,0
01101,215,-3,222,-3,217,-3
01103,49,-5,50,-5,51,-5
01105,0,0,0,0,0,0
01107,150,2,152,2,150,3
01109,0,0,0,0,0,0
01111,0,0,0,0,0,0
01113,20,0,19,0,16,0
01115,969,49,896,28,987,55
01117,9317,527,8624,374,9460,575
01119,4,-1,4,-1,4,-1
01121,56,2,54,1,54,2
01123,0,0,0,0,0,0
01125,1377,4,1385,7,1395,8
01127,37,-2,42,-2,37,-2
01129,9,-2,8,-2,9,-2
01131,0,0,0,0,0,0
01133,8,-1,9,-1,8,-1
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
