fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,275,-5,287,-4,274,-4
01003,1415,-1,1460,7,1415,-3
01005,174,-2,178,-1,173,-1
01007,153,-1,157,1,147,-1
01009,306,0,315,3,305,0
01011,23,0,23,0,25,0
01013,140,-1,152,0,141,-2
01015,871,13,870,10,865,10
01017,235,-4,243,-3,236,-4
01019,136,-1,144,0,135,-1
01021,243,1,245,1,242,2
01023,0,0,0,0,0,0
01025,149,-2,154,0,144,-2
01027,68,-3,71,-3,70,-3
01029,28,0,31,0,29,-1
01031,432,-8,455,-6,436,-8
01033,528,-4,551,-2,528,-4
01035,32,-1,35,-1,32,-1
01037,188,9,182,6,187,9
01039,248,3,253,3,246,3
01041,59,-2,61,-2,58,-1
01043,740,3,766,7,738,3
01045,336,-5,362,-3,340,-7
01047,251,-1,264,0,252,-1
01049,489,4,490,4,492,4
01051,516,-6,539,-4,521,-6
01053,280,0,301,2,282,0
01055,584,3,602,6,590,5
01057,237,8,241,8,240,8
01059,161,-2,168,0,160,-2
01061,225,1,231,2,230,3
01063,1,0,0,0,1,0
01065,43,0,43,0,42,0
01067,187,2,192,2,188,2
01069,775,-4,811,0,788,-2
01071,297,-1,307,-2,303,-2
01073,5895,16,6111,36,5937,4
01075,84,-2,90,-1,87,-2
01077,804,-1,830,1,796,-1
01079,274,3,282,3,267,3
01081,1486,25,1467,17,1485,24
01083,588,-3,600,-1,579,-4
01085,5,-1,6,-1,8,-1
01087,116,0,125,0,114,0
01089,3010,12,3121,29,3023,16
01091,71,0,77,1,72,0
01093,173,1,174,-1,175,-1
01095,545,6,553,6,540,6
01097,3117,37,3144,38,3103,29
01099,139,0,144,0,139,1
01101,1400,-18,1451,-10,1400,-23
01103,906,-13,945,-7,919,-12
01105,26,-1,27,-1,26,-1
01107,91,-2,96,0,93,-1
01109,156,-1,167,0,156,-2
01111,69,-1,71,-1,71,-1
01113,418,3,424,3,417,3
01115,960,20,959,14,960,21
01117,1888,30,1888,25,1879,28
01119,55,1,55,1,57,1
01121,53,-1,55,-1,52,-1
01123,21,0,21,0,21,0
01125,1443,-6,1487,-3,1441,-8
01127,624,-4,650,-1,628,-4
01129,27,-1,26,-1,25,-1
01131,46,0,47,0,43,-1
01133,210,-2,216,0,213,-2
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,2230,-38,2347,-20,2247,-39
02050,345,-9,371,-4,348,-9
02060,0,0,0,0,0,0
02068,73,-6,79,-5,74,-6
02070,6,-1,7,-1,6,-1
02090,685,-7,720,-1,684,-5
02100,17,1,20,1,18,1
02105,0,0,0,0,0,0
02110,214,-8,226,-7,212,-9
02122,624,-13,659,-8,630,-14
02130,34,-2,39,-1,34,-2
02150,77,-2,80,-2,75,-3
02158,30,-1,32,-1,30,-1
02164,0,0,0,0,0,0
02170,961,-10,996,-8,966,-12
02180,85,-1,90,0,80,-1
02185,69,-5,77,-3,70,-4
02188,19,-2,23,-2,20,-2
02195,0,0,0,0,0,0
02198,16,-1,20,0,18,-1
02220,80,-4,83,-3,80,-4
02230,0,0,0,0,0,0
02240,29,-1,28,-1,29,-1
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,1123,3,1145,2,1127,3
04003,566,-20,595,-13,565,-20
04005,530,-18,559,-14,533,-18
04007,729,-13,785,-6,740,-13
04009,536,-1,542,1,540,0
04011,46,-1,46,-1,45,-1
04012,56,-3,61,-2,56,-2
04013,20513,-357,21297,-251,20530,-362
04015,908,-30,954,-23,913,-32
04017,564,-35,595,-28,557,-36
04019,5353,-91,5493,-74,5341,-92
04021,1764,-78,1897,-60,1772,-80
04023,391,-9,398,-8,389,-9
04025,827,-21,861,-15,810,-25
04027,961,-14,977,-15,959,-20
05001,168,-2,174,-1,169,-2
05003,106,-1,111,0,108,-1
05005,175,-5,177,-3,179,-5
05007,971,-10,1005,-9,978,-7
05009,219,0,219,-1,218,0
05011,46,-1,47,-1,48,-2
05013,11,0,17,0,15,-1
05015,109,-1,105,-2,102,-1
05017,21,0,21,0,21,0
05019,105,-3,108,-2,107,-3
05021,93,-3,98,-2,95,-2
05023,177,-4,181,-4,176,-4
05025,22,0,23,0,22,0
05027,167,-2,168,-1,165,-1
05029,108,1,109,0,108,1
05031,1167,6,1159,2,1173,9
05033,444,-3,449,-3,443,-3
05035,286,-1,294,-1,280,-1
05037,184,6,178,4,186,6
05039,0,0,0,0,0,0
05041,69,-1,69,0,71,0
05043,102,2,103,1,99,2
05045,800,-13,830,-10,800,-12
05047,54,0,50,0,52,0
05049,45,1,41,0,43,0
05051,505,3,503,1,501,4
05053,71,-1,68,-2,72,0
05055,514,3,509,0,513,3
05057,133,-2,134,-2,134,-2
05059,414,2,418,3,415,0
05061,154,-1,159,-1,154,-2
05063,242,-4,247,-3,242,-5
05065,84,0,84,1,84,0
05067,104,1,111,2,102,1
05069,420,-11,432,-8,419,-11
05071,149,-1,148,-2,152,-1
05073,10,-1,9,-1,9,-1
05075,178,4,167,2,173,4
05077,104,7,92,4,99,7
05079,69,0,71,1,70,1
05081,127,3,127,2,131,3
05083,144,0,142,-1,143,0
05085,360,-13,380,-11,364,-11
05087,144,1,141,1,144,1
05089,58,-1,61,-1,58,-1
05091,321,-1,332,1,319,-1
05093,277,-2,283,-1,273,-3
05095,23,-1,23,-1,25,-1
05097,8,-1,9,-1,8,-1
05099,8,-1,13,-1,11,-1
05101,23,-1,22,-1,24,-1
05103,138,-3,145,-3,138,-4
05105,65,1,65,0,62,0
05107,68,-2,74,-1,69,-2
05109,44,0,43,0,44,0
05111,20,-1,20,-1,22,-1
05113,45,0,44,0,42,0
05115,344,-2,351,-1,343,-1
05117,58,-1,57,0,57,0
05119,2221,-51,2324,-39,2224,-56
05121,75,-3,80,-2,75,-3
05123,96,-3,100,-2,92,-3
05125,723,-6,750,-2,723,-7
05127,46,-1,48,-1,47,-2
05129,20,-1,21,0,21,0
05131,677,-15,706,-10,687,-13
05133,272,-2,291,1,282,0
05135,96,-4,102,-3,100,-4
05137,34,-1,33,-1,35,0
05139,264,-4,276,-5,263,-6
05141,130,4,125,2,136,3
05143,1294,-16,1317,-13,1297,-15
05145,461,-6,475,-4,458,-6
05147,35,-3,38,-2,35,-2
05149,127,1,125,1,129,1
06001,6428,-265,6869,-196,6460,-260
06003,0,0,0,0,0,0
06005,83,-4,91,-3,82,-4
06007,1301,9,1347,17,1301,11
06009,148,-1,147,-2,148,0
06011,67,0,63,-1,67,0
06013,5772,-143,6095,-86,5729,-147
06015,75,-1,81,-1,79,-1
06017,500,-6,519,-4,495,-8
06019,5521,-166,5887,-113,5513,-163
06021,75,0,82,0,81,0
06023,2198,70,2247,70,2207,70
06025,1634,-37,1739,-20,1629,-38
06027,65,0,69,0,64,0
06029,4847,-95,5100,-55,4851,-95
06031,1079,-30,1135,-22,1083,-30
06033,280,-3,278,-3,281,-2
06035,266,-1,281,2,265,-1
06037,46571,-2069,49713,-1588,46598,-2087
06039,1208,-18,1271,-8,1216,-17
06041,1007,-19,1056,-10,1001,-17
06043,62,-2,65,-1,59,-2
06045,310,-10,332,-7,313,-10
06047,1298,-31,1363,-20,1297,-29
06049,0,0,0,0,0,0
06051,29,1,32,1,29,1
06053,2331,-42,2460,-21,2333,-45
06055,734,-9,777,-4,736,-10
06057,322,1,323,1,322,1
06059,12333,-406,13070,-285,12328,-422
06061,1756,10,1766,10,1757,10
06063,37,-1,41,0,35,-1
06065,10978,-394,11705,-287,11031,-391
06067,5594,-170,5881,-124,5572,-174
06069,421,-6,442,-2,416,-7
06071,10339,-359,11027,-257,10367,-351
06073,14646,-606,15508,-468,14635,-611
06075,2986,-122,3181,-87,2969,-121
06077,4017,-74,4271,-36,4044,-67
06079,1816,5,1872,13,1817,7
06081,3361,-107,3568,-73,3359,-110
06083,2015,-70,2164,-46,2018,-66
06085,8350,-304,8906,-212,8327,-301
06087,1459,-42,1519,-31,1450,-43
06089,531,-10,550,-6,529,-9
06091,0,0,0,0,0,0
06093,294,14,274,9,297,14
06095,6150,35,6417,69,6163,42
06097,2102,-42,2204,-29,2084,-44
06099,3565,-36,3744,-10,3567,-30
06101,606,-8,623,-4,610,-7
06103,157,-3,164,-2,158,-2
06105,21,0,22,1,22,1
06107,2926,-36,3110,-8,2926,-39
06109,223,-8,242,-5,230,-8
06111,3889,-78,4080,-50,3884,-84
06113,651,-21,694,-14,653,-22
06115,54,-1,54,-1,53,-2
08001,1393,-40,1457,-31,1384,-40
08003,67,-2,67,-1,62,-2
08005,1751,-63,1825,-51,1743,-66
08007,9,-1,11,-1,10,-1
08009,0,0,0,0,0,0
08011,0,0,0,0,0,0
08013,887,-32,937,-25,897,-33
08014,222,-6,232,-5,221,-6
08015,53,-1,51,0,55,-1
08017,0,0,0,0,0,0
08019,0,0,0,0,0,0
08021,0,0,0,0,0,0
08023,0,0,0,0,0,0
08025,0,0,0,0,0,0
08027,0,0,0,0,0,0
08029,17,-2,22,-1,21,-2
08031,2156,-60,2246,-45,2129,-60
08033,0,0,0,0,0,0
08035,1029,-21,1061,-15,1029,-22
08037,107,-5,102,-6,100,-6
08039,48,-1,49,-2,50,-1
08041,2405,-65,2511,-46,2413,-65
08043,189,-5,194,-5,190,-6
08045,176,-2,190,-1,177,-1
08047,0,0,0,0,0,0
08049,1,0,2,0,1,0
08051,0,0,0,0,0,0
08053,0,0,0,0,0,0
08055,4,-1,9,-1,6,-1
08057,0,0,0,0,0,0
08059,1360,-38,1426,-27,1363,-36
08061,0,0,0,0,0,0
08063,23,0,22,0,21,0
08065,0,0,0,0,0,0
08067,173,-4,177,-2,169,-4
08069,1300,-31,1363,-21,1301,-31
08071,19,0,18,0,19,0
08073,0,0,0,0,0,0
08075,97,-2,103,-2,101,-2
08077,439,-13,457,-10,437,-12
08079,0,0,0,0,0,0
08081,21,0,21,0,21,0
08083,156,-1,156,0,154,0
08085,58,-5,60,-5,59,-5
08087,104,-2,106,-3,106,-3
08089,53,-3,57,-2,54,-2
08091,0,0,0,0,0,0
08093,11,-1,11,-1,10,-1
08095,0,0,0,0,0,0
08097,41,-2,41,-2,40,-2
08099,4,-1,4,-1,3,-1
