fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,684,3,693,5,673,4
01003,2449,23,2466,21,2382,12
01005,205,0,209,1,196,0
01007,103,-2,109,-2,96,-3
01009,505,11,498,9,493,10
01011,63,-1,65,0,61,-1
01013,183,1,189,2,183,1
01015,1224,34,1186,25,1222,32
01017,277,-2,281,-1,272,-3
01019,91,-3,94,-2,92,-3
01021,386,13,377,9,377,13
01023,10,-1,12,-1,9,-1
01025,94,0,103,2,93,0
01027,72,-2,77,0,72,-1
01029,12,1,12,1,12,1
01031,488,2,496,3,485,2
01033,621,-3,635,-2,611,-4
01035,90,0,90,0,92,1
01037,193,10,171,5,178,8
01039,478,6,474,5,469,5
01041,29,-2,32,-2,26,-3
01043,1064,15,1075,9,1044,8
01045,419,0,430,-1,412,-2
01047,530,10,533,10,523,10
01049,706,28,678,19,679,22
01051,1310,28,1313,20,1286,21
01053,483,10,487,9,468,9
01055,790,13,799,11,779,12
01057,99,3,98,2,93,3
01059,79,-3,77,-2,74,-3
01061,313,8,307,6,309,8
01063,23,-2,25,-1,23,-2
01065,99,-2,102,-1,97,-2
01067,0,0,4,1,0,0
01069,854,2,859,2,837,2
01071,311,2,316,3,306,0
01073,6837,23,7018,40,6776,14
01075,40,-3,39,-3,40,-3
01077,826,12,822,11,800,10
01079,186,2,183,2,177,0
01081,1907,71,1826,46,1855,61
01083,944,10,937,8,913,6
01085,61,-4,67,-3,59,-4
01087,113,0,121,1,109,-1
01089,3057,0,3123,2,3021,-7
01091,116,-2,127,0,116,-1
01093,267,6,256,3,255,5
01095,667,14,641,6,650,8
01097,3594,48,3580,32,3529,39
01099,252,9,236,6,247,8
01101,4369,79,4470,81,4290,72
01103,1473,16,1477,16,1452,12
01105,41,0,42,0,36,-1
01107,44,-1,48,-1,43,-2
01109,106,-3,114,-1,102,-3
01111,172,3,166,2,165,2
01113,457,3,446,-1,447,2
01115,1315,49,1234,27,1285,46
01117,2538,79,2477,58,2463,68
01119,17,-2,16,-2,17,-2
01121,55,0,57,0,53,0
01123,22,0,24,0,24,0
01125,878,-19,888,-20,871,-19
01127,781,8,797,9,781,9
01129,58,-1,63,0,58,0
01131,64,-4,67,-3,63,-4
01133,107,0,104,0,106,0
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,3342,-7,3489,11,3293,-16
02050,143,-2,150,-2,141,-3
02060,0,0,0,0,0,0
02068,100,-2,110,0,101,-3
02070,15,0,18,1,12,0
02090,1234,4,1255,5,1214,0
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,347,-11,366,-7,341,-12
02122,682,-4,702,-1,667,-7
02130,102,-4,109,-3,101,-4
02150,95,-1,93,-1,92,-1
02158,108,-2,113,-1,107,-3
02164,37,-4,42,-3,37,-4
02170,894,-1,910,2,882,-4
02180,5,-1,5,-1,5,-1
02185,101,-2,106,-2,98,-3
02188,31,-1,34,-1,31,-1
02195,0,0,0,0,0,0
02198,11,-1,16,0,11,-1
02220,50,-1,53,-1,49,-2
02230,8,-1,8,-1,9,-1
02240,33,-1,36,0,31,-1
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,6258,132,6546,163,6227,126
04003,962,-11,1009,-3,950,-14
04005,1264,1,1303,4,1234,-4
04007,310,-1,316,1,302,-1
04009,168,5,165,2,169,5
04011,14,1,16,1,17,1
04012,28,-2,31,-1,28,-2
04013,32843,251,32941,202,32197,150
04015,1721,14,1738,16,1695,9
04017,1202,-9,1275,4,1189,-9
04019,8408,170,8150,83,8214,136
04021,2086,-60,2238,-41,2066,-64
04023,351,7,333,5,345,6
04025,1811,20,1834,17,1775,16
04027,1308,55,1237,37,1279,51
05001,182,2,182,2,177,1
05003,251,7,245,4,243,5
05005,363,3,361,2,356,3
05007,1631,26,1617,17,1600,19
05009,302,7,284,5,293,7
05011,62,0,63,0,61,0
05013,0,0,0,0,0,0
05015,245,10,223,4,237,9
05017,34,1,34,2,31,1
05019,166,1,165,1,162,0
05021,69,0,73,1,70,1
05023,247,11,236,6,241,8
05025,42,0,41,0,40,0
05027,233,8,222,5,226,7
05029,126,3,117,1,122,2
05031,1615,63,1516,40,1586,66
05033,708,25,694,18,701,24
05035,336,3,338,5,330,5
05037,226,9,205,5,210,8
05039,25,0,30,0,23,0
05041,209,7,198,5,209,5
05043,133,5,122,2,129,5
05045,1017,3,1033,4,1006,2
05047,91,5,82,4,91,6
05049,51,2,47,0,50,2
05051,649,15,627,11,643,14
05053,105,3,101,1,101,2
05055,485,18,455,9,461,12
05057,289,8,279,5,279,8
05059,283,6,276,5,272,7
05061,134,7,126,3,132,6
05063,219,7,214,6,209,4
05065,121,1,117,1,119,2
05067,188,5,181,3,179,3
05069,870,19,853,14,840,17
05071,238,10,227,6,232,9
05073,0,0,0,0,0,0
05075,179,7,168,4,172,5
05077,96,6,81,3,89,6
05079,58,1,55,1,59,1
05081,110,5,100,4,110,6
05083,168,8,158,4,159,5
05085,728,11,734,12,719,10
05087,110,1,112,1,111,1
05089,88,-2,94,-1,89,-2
05091,156,-1,165,0,155,-2
05093,338,7,340,7,330,6
05095,6,0,12,1,5,0
05097,1,0,7,0,2,1
05099,80,3,78,3,79,2
05101,38,2,35,1,39,2
05103,215,3,215,3,212,3
05105,60,1,59,1,57,1
05107,39,-2,42,-1,39,-2
05109,23,1,24,1,25,1
05111,17,1,14,1,15,1
05113,57,1,58,1,53,1
05115,454,19,433,14,443,19
05117,21,0,21,0,21,0
05119,3847,34,3909,33,3787,28
05121,92,-1,95,0,86,-2
05123,166,-2,180,-1,164,-3
05125,1118,23,1100,19,1081,16
05127,44,1,46,1,45,1
05129,20,-1,21,0,20,-1
05131,1511,34,1479,28,1471,32
05133,167,3,168,2,167,1
05135,109,0,111,1,109,1
05137,154,2,156,2,155,1
05139,349,10,341,7,339,9
