fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,87,-1,87,-1,87,0
01003,369,3,362,2,377,4
01005,35,-2,38,-1,34,-2
01007,29,-1,27,-1,28,-1
01009,120,-2,119,-2,120,-1
01011,0,0,0,0,0,0
01013,28,-1,32,-1,27,-1
01015,255,-3,264,-1,259,-3
01017,64,0,64,0,64,0
01019,21,0,21,0,21,0
01021,67,1,69,1,70,1
01023,0,0,0,0,0,0
01025,21,-1,22,-1,21,-1
01027,21,0,22,0,21,0
01029,54,3,49,2,57,3
01031,180,2,177,-1,189,2
01033,196,-1,190,-1,199,-1
01035,9,0,11,0,7,0
01037,6,-1,4,0,6,0
01039,47,-2,46,-2,46,-2
01041,5,-1,5,0,5,-1
01043,134,-3,140,-3,145,-1
01045,134,0,133,-1,136,0
01047,180,6,172,3,178,5
01049,105,-1,99,-1,110,1
01051,112,-3,114,-2,113,-3
01053,46,-1,49,0,48,0
01055,191,-1,194,-1,189,-2
01057,6,1,7,0,8,1
01059,44,-1,43,-1,44,-1
01061,110,2,113,2,111,3
01063,0,0,0,0,0,0
01065,20,-1,20,0,21,0
01067,41,0,41,0,42,0
01069,238,-2,240,-1,248,0
01071,92,-1,95,-1,91,-1
01073,1077,-39,1077,-39,1073,-35
01075,19,0,19,0,21,0
01077,225,1,221,0,231,1
01079,34,0,36,0,31,0
01081,274,-1,279,0,287,-1
01083,235,-3,233,-2,238,-1
01085,4,-1,7,0,4,-1
01087,34,-2,40,-2,34,-2
01089,933,-11,956,-11,956,-6
01091,6,-1,6,-1,5,-1
01093,44,-2,46,-2,45,-2
01095,179,1,170,-1,179,1
01097,869,14,854,10,893,17
01099,25,-1,24,-1,25,-1
01101,521,-17,525,-15,524,-14
01103,295,-5,299,-4,306,-4
01105,0,0,0,0,0,0
01107,26,-1,27,-1,26,-1
01109,42,-1,43,-1,41,-1
01111,44,-1,41,-1,45,-1
01113,115,3,103,2,118,4
01115,192,-8,199,-7,194,-8
01117,270,-15,265,-16,272,-14
01119,15,-1,17,0,16,0
01121,199,-3,207,-2,206,-2
01123,72,-1,72,0,72,-1
01125,484,0,480,-3,495,2
01127,179,0,173,0,178,0
01129,0,0,0,0,0,0
01131,6,-1,10,0,6,-1
01133,31,-1,31,-2,34,-1
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,499,-3,491,-8,506,-5
02050,81,-2,81,-2,76,-2
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,250,3,248,1,258,5
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,81,0,83,0,84,1
02122,113,-1,113,-1,117,1
02130,0,0,0,0,0,0
02150,29,-1,28,-1,29,-1
02158,44,0,46,0,42,0
02164,0,0,0,0,0,0
02170,191,1,197,1,197,1
02180,12,-1,13,-1,13,-1
02185,66,-3,72,-3,68,-3
02188,0,0,0,0,0,0
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,265,3,278,5,273,5
04003,65,0,70,1,67,0
04005,163,-2,167,-1,164,-2
04007,8,0,12,-1,11,-1
04009,0,0,0,0,0,0
04011,0,0,0,0,0,0
04012,0,0,0,0,0,0
04013,4236,32,4341,43,4333,44
04015,253,8,246,5,264,8
04017,210,0,214,0,216,0
04019,1873,33,1908,31,1917,40
