fips,Scenario_1_sum,Scenario_1_diff,Scenario_2_sum,Scenario_2_diff,Scenario_3_sum,Scenario_3_diff
01001,93,1,85,1,94,2
01003,357,7,331,0,359,6
01005,18,1,18,1,18,1
01007,19,0,19,-1,21,0
01009,119,4,107,1,115,4
01011,0,0,0,0,1,0
01013,0,0,0,0,0,0
01015,252,2,251,-1,261,2
01017,42,0,42,0,43,1
01019,40,-1,42,0,43,0
01021,17,0,16,0,13,0
01023,0,0,0,0,0,0
01025,0,0,0,0,0,0
01027,36,-1,34,-2,36,-1
01029,33,-1,33,-1,32,-1
01031,42,0,42,0,43,0
01033,77,-1,81,-2,76,-2
01035,0,0,0,0,0,0
01037,0,0,0,0,0,0
01039,12,-2,12,-2,13,-2
01041,0,0,0,0,0,0
01043,95,-1,98,-1,98,0
01045,41,-1,38,-2,42,-1
01047,9,-2,10,-2,10,-2
01049,93,0,93,-1,99,1
01051,203,5,186,2,208,8
01053,6,-1,6,-1,6,-1
01055,156,-1,162,0,156,0
01057,11,-1,9,-1,11,0
01059,17,-2,15,-2,20,-1
01061,10,-1,10,-1,10,-1
01063,0,0,0,0,0,0
01065,0,0,0,0,0,0
01067,0,0,0,0,0,0
01069,88,1,81,0,85,0
01071,70,0,68,0,67,0
01073,1417,18,1371,6,1462,30
01075,24,0,31,0,25,0
01077,184,-2,178,-3,189,-1
01079,19,0,17,-1,17,0
01081,233,11,205,2,235,9
01083,181,0,184,-1,194,2
01085,0,0,0,0,0,0
01087,0,0,4,1,4,0
01089,924,4,914,0,952,9
01091,0,0,0,0,0,0
01093,44,0,43,-1,45,0
01095,173,3,164,2,175,4
01097,470,15,447,5,502,17
01099,24,1,22,0,26,1
01101,445,9,440,4,457,8
01103,254,0,256,-1,262,2
01105,0,0,0,0,0,0
01107,4,0,4,0,6,0
01109,31,-1,29,-1,30,-1
01111,39,-1,40,-2,37,-2
01113,28,-1,27,-1,30,0
01115,367,7,340,-2,369,10
01117,579,12,554,4,595,14
01119,0,0,0,0,0,0
01121,3,0,5,0,2,1
01123,0,0,0,0,0,0
01125,277,2,280,0,291,2
01127,42,-2,41,-2,40,-1
01129,0,0,0,0,0,0
01131,0,0,0,0,0,0
01133,11,-1,11,-1,11,-1
02013,0,0,0,0,0,0
02016,0,0,0,0,0,0
02020,160,1,158,1,170,3
02050,28,-1,30,-1,29,-1
02060,0,0,0,0,0,0
02068,0,0,0,0,0,0
02070,0,0,0,0,0,0
02090,38,0,38,-1,38,0
02100,0,0,0,0,0,0
02105,0,0,0,0,0,0
02110,25,1,27,0,25,1
02122,19,-2,22,-2,23,-1
02130,0,0,0,0,0,0
02150,0,0,0,0,0,0
02158,0,0,0,0,0,0
02164,0,0,0,0,0,0
02170,25,-1,25,-1,29,-1
02180,0,0,0,0,0,0
02185,0,0,0,0,0,0
02188,22,-3,23,-3,21,-3
02195,0,0,0,0,0,0
02198,0,0,0,0,0,0
02220,0,0,0,0,0,0
02230,0,0,0,0,0,0
02240,0,0,0,0,0,0
02261,0,0,0,0,0,0
02275,0,0,0,0,0,0
02282,0,0,0,0,0,0
02290,0,0,0,0,0,0
04001,2130,18,2174,19,2159,26
04003,705,6,716,8,716,10
04005,876,14,874,13,881,17
04007,416,11,414,9,429,13
04009,66,1,66,0,68,0
04011,37,1,39,1,45,3
04012,0,0,0,0,0,0
04013,24722,1041,23432,681,25354,1158
04015,1015,27,990,21,1034,32
04017,1451,21,1479,22,1466,20
04019,6841,271,6550,193,7031,319
04021,1910,48,1881,45,1949,46
04023,296,13,279,9,305,17
04025,1217,30,1199,23,1256,40
04027,648,28,612,16,675,30
05001,15,-1,14,-1,18,0
05003,22,1,21,0,21,0
05005,23,-1,25,-1,24,-1
05007,490,14,470,8,506,14
05009,66,1,63,0,66,1
05011,0,0,0,0,0,0
05013,0,0,0,0,0,0
05015,21,0,20,0,21,0
05017,0,0,0,0,0,0
05019,9,-1,10,-1,13,0
05021,0,0,0,0,0,0
05023,21,0,22,0,22,0
05025,0,0,0,0,0,0
05027,45,0,45,-1,44,-1
05029,38,0,40,0,42,0
