county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Kings County NY,36047,04/05/20,417,601,680,740,808
Queens County NY,36081,04/05/20,-274,-52,44,126,245
New York County NY,36061,04/05/20,2118,2456,2550,2634,2738
Bronx County NY,36005,04/05/20,551,710,765,803,860
Richmond County NY,36085,04/05/20,128,202,235,262,306
Westchester County NY,36119,04/05/20,-133,217,343,463,597
Bergen County NJ,34003,04/05/20,278,376,423,458,505
Hudson County NJ,34017,04/05/20,96,152,177,198,231
Passaic County NJ,34031,04/05/20,166,202,220,235,248
Putnam County NY,36079,04/05/20,2,25,44,45,45
Rockland County NY,36087,04/05/20,-22,29,53,65,78
Kings County NY,36047,04/06/20,374,581,671,734,807
Queens County NY,36081,04/06/20,-359,-111,6,94,224
New York County NY,36061,04/06/20,2055,2429,2531,2621,2733
Bronx County NY,36005,04/06/20,541,709,765,804,860
Richmond County NY,36085,04/06/20,101,191,227,256,303
Westchester County NY,36119,04/06/20,-133,225,351,470,600
Bergen County NJ,34003,04/06/20,249,364,413,452,502
Hudson County NJ,34017,04/06/20,83,144,173,195,230
Passaic County NJ,34031,04/06/20,157,198,216,232,248
Putnam County NY,36079,04/06/20,1,24,44,45,45
Rockland County NY,36087,04/06/20,-26,28,52,64,78
Kings County NY,36047,04/07/20,321,555,657,727,805
Queens County NY,36081,04/07/20,-473,-180,-41,60,205
New York County NY,36061,04/07/20,1970,2394,2506,2607,2729
Bronx County NY,36005,04/07/20,526,706,764,803,860
Richmond County NY,36085,04/07/20,76,178,218,250,300
Westchester County NY,36119,04/07/20,-143,231,360,478,602
Bergen County NJ,34003,04/07/20,208,348,402,444,498
Hudson County NJ,34017,04/07/20,62,137,168,191,228
Passaic County NJ,34031,04/07/20,147,192,212,229,248
Putnam County NY,36079,04/07/20,-1,23,44,45,45
Rockland County NY,36087,04/07/20,-33,26,51,63,78
Kings County NY,36047,04/08/20,256,522,640,717,804
Queens County NY,36081,04/08/20,-600,-256,-96,18,183
New York County NY,36061,04/08/20,1875,2356,2478,2589,2725
Bronx County NY,36005,04/08/20,505,702,763,803,860
Richmond County NY,36085,04/08/20,41,163,209,242,296
Westchester County NY,36119,04/08/20,-156,233,370,486,603
