county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Queens County NY,36081,04/14/20,-2599,-1427,-919,-610,-239
New York County NY,36061,04/14/20,-961,451,722,991,1248
Bronx County NY,36005,04/14/20,-267,149,257,323,397
Richmond County NY,36085,04/14/20,-642,-182,-77,-5,88
Westchester County NY,36119,04/14/20,-854,-127,75,194,293
Bergen County NJ,34003,04/14/20,-784,-154,-18,83,203
Hudson County NJ,34017,04/14/20,-414,-137,-45,2,70
Passaic County NJ,34031,04/14/20,-181,-39,12,46,96
Putnam County NY,36079,04/14/20,-76,-12,14,23,26
Rockland County NY,36087,04/14/20,-226,-71,-28,1,27
Kings County NY,36047,04/15/20,-1726,-520,-102,81,278
Queens County NY,36081,04/15/20,-3175,-1694,-1083,-706,-283
New York County NY,36061,04/15/20,-1385,304,628,945,1231
Bronx County NY,36005,04/15/20,-391,114,237,314,396
Richmond County NY,36085,04/15/20,-795,-235,-106,-23,81
Westchester County NY,36119,04/15/20,-1018,-163,69,192,293
Bergen County NJ,34003,04/15/20,-1018,-224,-55,62,194
Hudson County NJ,34017,04/15/20,-512,-175,-67,-10,64
Passaic County NJ,34031,04/15/20,-237,-66,-2,35,92
Putnam County NY,36079,04/15/20,-91,-17,12,22,26
Rockland County NY,36087,04/15/20,-276,-87,-38,-4,26
Kings County NY,36047,04/16/20,-2225,-699,-181,35,263
Queens County NY,36081,04/16/20,-3875,-2021,-1276,-813,-336
New York County NY,36061,04/16/20,-1816,127,513,888,1211
Bronx County NY,36005,04/16/20,-548,65,209,300,391
Richmond County NY,36085,04/16/20,-987,-299,-140,-43,73
Westchester County NY,36119,04/16/20,-1245,-208,60,191,292
Bergen County NJ,34003,04/16/20,-1289,-302,-100,37,184
Hudson County NJ,34017,04/16/20,-621,-219,-92,-24,56
Passaic County NJ,34031,04/16/20,-313,-97,-21,23,88
Putnam County NY,36079,04/16/20,-110,-22,9,20,26
Rockland County NY,36087,04/16/20,-335,-107,-50,-9,25
Kings County NY,36047,04/17/20,-2857,-915,-269,-16,242
Queens County NY,36081,04/17/20,-4627,-2408,-1501,-931,-396
New York County NY,36061,04/17/20,-2339,-78,394,827,1200
Bronx County NY,36005,04/17/20,-722,-4,171,280,386
Richmond County NY,36085,04/17/20,-1233,-373,-177,-66,61
Westchester County NY,36119,04/17/20,-1518,-265,45,186,291
Bergen County NJ,34003,04/17/20,-1607,-402,-154,9,174
Hudson County NJ,34017,04/17/20,-770,-274,-121,-42,49
Passaic County NJ,34031,04/17/20,-413,-135,-45,9,81
Putnam County NY,36079,04/17/20,-131,-28,5,18,26
Rockland County NY,36087,04/17/20,-407,-133,-65,-14,24
Kings County NY,36047,04/18/20,-3570,-1186,-379,-72,220
Queens County NY,36081,04/18/20,-5543,-2836,-1769,-1074,-469
New York County NY,36061,04/18/20,-2972,-316,253,756,1179
Bronx County NY,36005,04/18/20,-960,-86,128,257,377
Richmond County NY,36085,04/18/20,-1501,-464,-225,-91,52
Westchester County NY,36119,04/18/20,-1834,-333,21,177,289
Bergen County NJ,34003,04/18/20,-1969,-524,-220,-23,163
Hudson County NJ,34017,04/18/20,-927,-337,-157,-63,43
Passaic County NJ,34031,04/18/20,-518,-182,-71,-9,76
Putnam County NY,36079,04/18/20,-158,-36,0,15,26
Rockland County NY,36087,04/18/20,-486,-163,-81,-22,23
Kings County NY,36047,04/19/20,-4471,-1509,-510,-143,190
Queens County NY,36081,04/19/20,-6685,-3371,-2070,-1235,-530
New York County NY,36061,04/19/20,-3747,-597,89,673,1157
Bronx County NY,36005,04/19/20,-1256,-182,74,228,363
Richmond County NY,36085,04/19/20,-1822,-569,-276,-119,42
Westchester County NY,36119,04/19/20,-2209,-421,-7,166,286
Bergen County NJ,34003,04/19/20,-2387,-662,-298,-59,149
Hudson County NJ,34017,04/19/20,-1145,-411,-195,-85,33
Passaic County NJ,34031,04/19/20,-657,-240,-99,-29,70
Putnam County NY,36079,04/19/20,-186,-46,-6,12,26
Rockland County NY,36087,04/19/20,-584,-204,-101,-31,21
Kings County NY,36047,04/20/20,-5491,-1867,-659,-227,158
Queens County NY,36081,04/20/20,-7996,-3979,-2396,-1416,-607
New York County NY,36061,04/20/20,-4655,-926,-102,583,1129
Bronx County NY,36005,04/20/20,-1615,-307,7,190,351
Richmond County NY,36085,04/20/20,-2181,-690,-338,-153,26
Westchester County NY,36119,04/20/20,-2669,-517,-43,153,282
Bergen County NJ,34003,04/20/20,-2857,-819,-383,-103,136
Hudson County NJ,34017,04/20/20,-1367,-498,-242,-108,18
Passaic County NJ,34031,04/20/20,-829,-305,-133,-48,62
Putnam County NY,36079,04/20/20,-221,-60,-13,9,25
Rockland County NY,36087,04/20/20,-704,-250,-126,-42,18
Kings County NY,36047,04/21/20,-6709,-2321,-831,-337,118
Queens County NY,36081,04/21/20,-9462,-4699,-2770,-1612,-696
New York County NY,36061,04/21/20,-5649,-1299,-315,465,1098
Bronx County NY,36005,04/21/20,-2072,-450,-78,146,339
Richmond County NY,36085,04/21/20,-2548,-832,-405,-194,10
Westchester County NY,36119,04/21/20,-3230,-645,-90,138,275
Bergen County NJ,34003,04/21/20,-3367,-1016,-486,-148,119
Hudson County NJ,34017,04/21/20,-1625,-602,-301,-136,7
Passaic County NJ,34031,04/21/20,-1016,-377,-176,-75,53
Putnam County NY,36079,04/21/20,-258,-76,-21,5,24
Rockland County NY,36087,04/21/20,-864,-308,-154,-54,16
Kings County NY,36047,04/22/20,-8108,-2843,-1053,-445,65
Queens County NY,36081,04/22/20,-11084,-5499,-3192,-1825,-795
New York County NY,36061,04/22/20,-6771,-1731,-572,344,1059
Bronx County NY,36005,04/22/20,-2580,-635,-171,94,323
Richmond County NY,36085,04/22/20,-2944,-998,-480,-240,-5
Westchester County NY,36119,04/22/20,-3834,-793,-143,116,268
Bergen County NJ,34003,04/22/20,-3916,-1235,-604,-201,100
Hudson County NJ,34017,04/22/20,-1933,-722,-370,-167,-6
Passaic County NJ,34031,04/22/20,-1221,-474,-223,-104,40
Putnam County NY,36079,04/22/20,-303,-92,-29,1,23
Rockland County NY,36087,04/22/20,-1016,-375,-184,-68,11
Kings County NY,36047,04/23/20,-9652,-3462,-1313,-567,9
Queens County NY,36081,04/23/20,-12832,-6399,-3693,-2093,-898
New York County NY,36061,04/23/20,-8105,-2232,-852,196,1027
Bronx County NY,36005,04/23/20,-3162,-851,-285,28,302
Richmond County NY,36085,04/23/20,-3385,-1194,-570,-290,-17
Westchester County NY,36119,04/23/20,-4495,-972,-212,88,264
Bergen County NJ,34003,04/23/20,-4548,-1497,-745,-261,82
Hudson County NJ,34017,04/23/20,-2283,-870,-448,-206,-17
Passaic County NJ,34031,04/23/20,-1489,-577,-279,-138,29
Putnam County NY,36079,04/23/20,-358,-111,-38,-4,22
Rockland County NY,36087,04/23/20,-1225,-452,-222,-86,7
Kings County NY,36047,04/24/20,-11392,-4175,-1590,-712,-64
Queens County NY,36081,04/24/20,-14666,-7399,-4254,-2380,-1023
New York County NY,36061,04/24/20,-9476,-2795,-1165,42,981
Bronx County NY,36005,04/24/20,-3863,-1106,-425,-46,284
Richmond County NY,36085,04/24/20,-3839,-1414,-667,-344,-36
Westchester County NY,36119,04/24/20,-5216,-1172,-294,50,252
Bergen County NJ,34003,04/24/20,-5224,-1794,-891,-333,58
Hudson County NJ,34017,04/24/20,-2656,-1047,-533,-257,-33
Passaic County NJ,34031,04/24/20,-1759,-698,-340,-177,12
Putnam County NY,36079,04/24/20,-417,-134,-51,-10,21
Rockland County NY,36087,04/24/20,-1418,-547,-273,-109,0
Kings County NY,36047,04/25/20,-13265,-4999,-1930,-886,-145
Queens County NY,36081,04/25/20,-16568,-8509,-4863,-2717,-1144
New York County NY,36061,04/25/20,-10929,-3427,-1519,-159,927
Bronx County NY,36005,04/25/20,-4685,-1418,-594,-137,258
Richmond County NY,36085,04/25/20,-4273,-1651,-782,-409,-55
Westchester County NY,36119,04/25/20,-6002,-1405,-388,9,237
Bergen County NJ,34003,04/25/20,-5943,-2130,-1075,-422,34
Hudson County NJ,34017,04/25/20,-3058,-1236,-637,-311,-54
Passaic County NJ,34031,04/25/20,-2055,-843,-414,-223,-4
Putnam County NY,36079,04/25/20,-489,-163,-65,-17,19
Rockland County NY,36087,04/25/20,-1656,-661,-327,-133,-9
Kings County NY,36047,04/26/20,-15278,-5920,-2325,-1080,-239
Queens County NY,36081,04/26/20,-18534,-9670,-5548,-3103,-1290
New York County NY,36061,04/26/20,-12518,-4114,-1913,-378,881
Bronx County NY,36005,04/26/20,-5606,-1787,-783,-247,230
Richmond County NY,36085,04/26/20,-4720,-1901,-902,-479,-79
Westchester County NY,36119,04/26/20,-6799,-1669,-506,-39,219
Bergen County NJ,34003,04/26/20,-6723,-2505,-1274,-519,3
Hudson County NJ,34017,04/26/20,-3501,-1453,-750,-370,-77
Passaic County NJ,34031,04/26/20,-2382,-1013,-499,-273,-20
Putnam County NY,36079,04/26/20,-553,-198,-81,-26,17
Rockland County NY,36087,04/26/20,-1918,-785,-386,-158,-20
Kings County NY,36047,04/27/20,-17413,-6976,-2775,-1307,-339
Queens County NY,36081,04/27/20,-20442,-10931,-6287,-3525,-1432
New York County NY,36061,04/27/20,-14128,-4884,-2346,-623,817
Bronx County NY,36005,04/27/20,-6611,-2213,-1003,-372,197
Richmond County NY,36085,04/27/20,-5139,-2189,-1049,-557,-105
Westchester County NY,36119,04/27/20,-7668,-1966,-638,-97,200
Bergen County NJ,34003,04/27/20,-7495,-2915,-1496,-624,-33
Hudson County NJ,34017,04/27/20,-3972,-1693,-880,-438,-100
Passaic County NJ,34031,04/27/20,-2740,-1203,-593,-334,-36
Putnam County NY,36079,04/27/20,-632,-236,-99,-35,14
Rockland County NY,36087,04/27/20,-2196,-927,-463,-188,-30
Kings County NY,36047,04/28/20,-19635,-8092,-3293,-1555,-454
Queens County NY,36081,04/28/20,-22351,-12303,-7126,-3985,-1597
New York County NY,36061,04/28/20,-15757,-5734,-2819,-901,733
Bronx County NY,36005,04/28/20,-7634,-2687,-1256,-522,157
Richmond County NY,36085,04/28/20,-5533,-2482,-1208,-645,-132
Westchester County NY,36119,04/28/20,-8525,-2297,-789,-159,174
Bergen County NJ,34003,04/28/20,-8271,-3384,-1761,-738,-73
Hudson County NJ,34017,04/28/20,-4469,-1962,-1024,-511,-128
Passaic County NJ,34031,04/28/20,-3140,-1412,-697,-397,-58
Putnam County NY,36079,04/28/20,-708,-276,-119,-47,11
Rockland County NY,36087,04/28/20,-2465,-1081,-548,-227,-43
Kings County NY,36047,04/29/20,-21864,-9344,-3894,-1829,-578
Queens County NY,36081,04/29/20,-24153,-13730,-8043,-4463,-1795
New York County NY,36061,04/29/20,-17300,-6642,-3368,-1211,648
Bronx County NY,36005,04/29/20,-8758,-3250,-1556,-693,118
Richmond County NY,36085,04/29/20,-5901,-2777,-1378,-738,-158
Westchester County NY,36119,04/29/20,-9374,-2671,-961,-236,147
Bergen County NJ,34003,04/29/20,-9081,-3903,-2047,-873,-111
Hudson County NJ,34017,04/29/20,-4989,-2257,-1185,-591,-152
Passaic County NJ,34031,04/29/20,-3538,-1647,-819,-477,-83
Putnam County NY,36079,04/29/20,-787,-319,-144,-60,8
Rockland County NY,36087,04/29/20,-2750,-1255,-644,-267,-56
Kings County NY,36047,04/30/20,-23976,-10701,-4528,-2138,-708
Queens County NY,36081,04/30/20,-25941,-15191,-9008,-5008,-1990
New York County NY,36061,04/30/20,-18790,-7583,-3978,-1579,561
Bronx County NY,36005,04/30/20,-9961,-3882,-1888,-882,76
Richmond County NY,36085,04/30/20,-6236,-3091,-1560,-843,-183
Westchester County NY,36119,04/30/20,-10166,-3061,-1151,-325,118
Bergen County NJ,34003,04/30/20,-9870,-4448,-2368,-1006,-158
Hudson County NJ,34017,04/30/20,-5522,-2579,-1362,-686,-190
Passaic County NJ,34031,04/30/20,-3947,-1916,-957,-555,-107
Putnam County NY,36079,04/30/20,-862,-368,-172,-74,3
Rockland County NY,36087,04/30/20,-3036,-1448,-752,-317,-69
Kings County NY,36047,05/01/20,-26013,-12177,-5242,-2502,-868
Queens County NY,36081,05/01/20,-27550,-16655,-10043,-5588,-2192
New York County NY,36061,05/01/20,-20269,-8598,-4632,-1964,448
Bronx County NY,36005,05/01/20,-11113,-4584,-2267,-1102,20
Richmond County NY,36085,05/01/20,-6571,-3413,-1748,-962,-215
Westchester County NY,36119,05/01/20,-10930,-3529,-1371,-428,84
Bergen County NJ,34003,05/01/20,-10630,-5029,-2702,-1166,-210
Hudson County NJ,34017,05/01/20,-6042,-2937,-1570,-795,-232
Passaic County NJ,34031,05/01/20,-4337,-2193,-1107,-647,-135
Putnam County NY,36079,05/01/20,-950,-420,-202,-92,-2
Rockland County NY,36087,05/01/20,-3296,-1662,-866,-370,-84
Kings County NY,36047,05/02/20,-28053,-13712,-6060,-2897,-1039
Queens County NY,36081,05/02/20,-29015,-18093,-11100,-6194,-2429
New York County NY,36061,05/02/20,-21588,-9649,-5335,-2389,317
Bronx County NY,36005,05/02/20,-12253,-5334,-2682,-1346,-30
Richmond County NY,36085,05/02/20,-6888,-3719,-1959,-1081,-257
Westchester County NY,36119,05/02/20,-11680,-4040,-1610,-533,39
Bergen County NJ,34003,05/02/20,-11372,-5637,-3067,-1348,-255
Hudson County NJ,34017,05/02/20,-6540,-3301,-1800,-917,-276
Passaic County NJ,34031,05/02/20,-4737,-2487,-1276,-747,-164
Putnam County NY,36079,05/02/20,-1033,-481,-236,-111,-9
Rockland County NY,36087,05/02/20,-3575,-1873,-998,-427,-101
Kings County NY,36047,05/03/20,-29912,-15281,-6943,-3342,-1231
Queens County NY,36081,05/03/20,-30375,-19504,-12212,-6858,-2662
New York County NY,36061,05/03/20,-22858,-10708,-6073,-2828,178
Bronx County NY,36005,05/03/20,-13342,-6146,-3152,-1634,-93
Richmond County NY,36085,05/03/20,-7165,-4006,-2183,-1215,-297
Westchester County NY,36119,05/03/20,-12397,-4589,-1873,-661,-6
Bergen County NJ,34003,05/03/20,-12070,-6261,-3446,-1551,-316
Hudson County NJ,34017,05/03/20,-7015,-3698,-2034,-1052,-318
Passaic County NJ,34031,05/03/20,-5132,-2809,-1449,-861,-205
Putnam County NY,36079,05/03/20,-1114,-538,-274,-130,-17
Rockland County NY,36087,05/03/20,-3845,-2110,-1146,-492,-122
Kings County NY,36047,05/04/20,-31673,-16885,-7892,-3830,-1457
Queens County NY,36081,05/04/20,-31659,-20854,-13381,-7558,-2913
New York County NY,36061,05/04/20,-24011,-11787,-6813,-3308,22
Bronx County NY,36005,05/04/20,-14393,-7021,-3660,-1925,-157
Richmond County NY,36085,05/04/20,-7412,-4283,-2403,-1353,-330
Westchester County NY,36119,05/04/20,-13117,-5152,-2178,-808,-56
Bergen County NJ,34003,05/04/20,-12697,-6898,-3895,-1750,-379
Hudson County NJ,34017,05/04/20,-7467,-4099,-2292,-1192,-373
Passaic County NJ,34031,05/04/20,-5502,-3141,-1633,-977,-243
Putnam County NY,36079,05/04/20,-1200,-599,-314,-153,-25
Rockland County NY,36087,05/04/20,-4114,-2337,-1307,-565,-145
Kings County NY,36047,05/05/20,-33275,-18499,-8922,-4348,-1698
Queens County NY,36081,05/05/20,-32806,-22112,-14538,-8268,-3196
New York County NY,36061,05/05/20,-25111,-12858,-7600,-3824,-149
Bronx County NY,36005,05/05/20,-15425,-7893,-4200,-2259,-229
Richmond County NY,36085,05/05/20,-7625,-4550,-2624,-1504,-370
Westchester County NY,36119,05/05/20,-13782,-5724,-2511,-966,-110
Bergen County NJ,34003,05/05/20,-13293,-7521,-4348,-1993,-443
Hudson County NJ,34017,05/05/20,-7905,-4500,-2578,-1350,-414
Passaic County NJ,34031,05/05/20,-5847,-3468,-1841,-1107,-281
Putnam County NY,36079,05/05/20,-1270,-663,-357,-179,-33
Rockland County NY,36087,05/05/20,-4371,-2562,-1465,-652,-169
Kings County NY,36047,05/06/20,-34789,-20065,-10005,-4920,-1947
Queens County NY,36081,05/06/20,-33806,-23300,-15656,-9042,-3465
New York County NY,36061,05/06/20,-26054,-13875,-8402,-4347,-321
Bronx County NY,36005,05/06/20,-16384,-8818,-4778,-2630,-300
Richmond County NY,36085,05/06/20,-7809,-4798,-2841,-1662,-411
Westchester County NY,36119,05/06/20,-14450,-6277,-2845,-1136,-170
Bergen County NJ,34003,05/06/20,-13791,-8136,-4829,-2235,-515
Hudson County NJ,34017,05/06/20,-8306,-4894,-2877,-1525,-478
Passaic County NJ,34031,05/06/20,-6207,-3782,-2065,-1251,-327
Putnam County NY,36079,05/06/20,-1339,-725,-402,-207,-44
Rockland County NY,36087,05/06/20,-4612,-2785,-1625,-737,-202
Kings County NY,36047,05/07/20,-36147,-21564,-11171,-5546,-2218
Queens County NY,36081,05/07/20,-34672,-24361,-16742,-9790,-3766
New York County NY,36061,05/07/20,-26909,-14848,-9231,-4910,-502
Bronx County NY,36005,05/07/20,-17318,-9713,-5386,-3047,-387
Richmond County NY,36085,05/07/20,-7944,-5032,-3059,-1820,-461
Westchester County NY,36119,05/07/20,-14982,-6831,-3226,-1335,-237
Bergen County NJ,34003,05/07/20,-14273,-8697,-5292,-2495,-592
Hudson County NJ,34017,05/07/20,-8691,-5285,-3193,-1699,-542
Passaic County NJ,34031,05/07/20,-6526,-4089,-2292,-1415,-383
Putnam County NY,36079,05/07/20,-1408,-786,-451,-237,-54
Rockland County NY,36087,05/07/20,-4828,-2997,-1791,-831,-238
Kings County NY,36047,05/08/20,-37346,-22999,-12348,-6197,-2514
Queens County NY,36081,05/08/20,-35343,-25327,-17713,-10568,-4053
New York County NY,36061,05/08/20,-27591,-15758,-10032,-5490,-691
Bronx County NY,36005,05/08/20,-18205,-10571,-6038,-3478,-483
Richmond County NY,36085,05/08/20,-8073,-5250,-3270,-1980,-505
Westchester County NY,36119,05/08/20,-15446,-7359,-3630,-1544,-303
Bergen County NJ,34003,05/08/20,-14678,-9243,-5754,-2766,-675
Hudson County NJ,34017,05/08/20,-9020,-5651,-3511,-1895,-607
Passaic County NJ,34031,05/08/20,-6806,-4382,-2531,-1590,-439
Putnam County NY,36079,05/08/20,-1469,-844,-501,-263,-66
Rockland County NY,36087,05/08/20,-5019,-3198,-1968,-936,-278
Kings County NY,36047,05/09/20,-38414,-24333,-13493,-6922,-2845
Queens County NY,36081,05/09/20,-35868,-26187,-18584,-11290,-4338
New York County NY,36061,05/09/20,-28230,-16610,-10810,-6101,-886
Bronx County NY,36005,05/09/20,-19022,-11407,-6713,-3933,-567
Richmond County NY,36085,05/09/20,-8149,-5428,-3471,-2141,-544
Westchester County NY,36119,05/09/20,-15881,-7865,-4055,-1772,-381
Bergen County NJ,34003,05/09/20,-15027,-9754,-6206,-3050,-775
Hudson County NJ,34017,05/09/20,-9324,-5988,-3825,-2095,-684
Passaic County NJ,34031,05/09/20,-7053,-4655,-2768,-1781,-501
Putnam County NY,36079,05/09/20,-1522,-897,-552,-296,-76
Rockland County NY,36087,05/09/20,-5204,-3392,-2129,-1041,-327
Kings County NY,36047,05/10/20,-39385,-25562,-14613,-7642,-3184
Queens County NY,36081,05/10/20,-36238,-26931,-19420,-11952,-4661
New York County NY,36061,05/10/20,-28697,-17411,-11577,-6714,-1098
Bronx County NY,36005,05/10/20,-19762,-12227,-7384,-4387,-678
Richmond County NY,36085,05/10/20,-8192,-5595,-3657,-2294,-590
Westchester County NY,36119,05/10/20,-16259,-8354,-4462,-2009,-463
Bergen County NJ,34003,05/10/20,-15332,-10211,-6655,-3342,-870
Hudson County NJ,34017,05/10/20,-9610,-6310,-4127,-2300,-758
Passaic County NJ,34031,05/10/20,-7267,-4913,-3010,-1961,-559
Putnam County NY,36079,05/10/20,-1580,-952,-603,-329,-90
Rockland County NY,36087,05/10/20,-5362,-3568,-2288,-1157,-371
Kings County NY,36047,05/11/20,-40221,-26647,-15727,-8373,-3545
Queens County NY,36081,05/11/20,-36516,-27548,-20155,-12586,-4985
New York County NY,36061,05/11/20,-29030,-18095,-12302,-7282,-1331
Bronx County NY,36005,05/11/20,-20422,-13013,-8063,-4849,-764
Richmond County NY,36085,05/11/20,-8226,-5748,-3823,-2446,-646
Westchester County NY,36119,05/11/20,-16563,-8817,-4860,-2258,-536
Bergen County NJ,34003,05/11/20,-15592,-10634,-7108,-3642,-970
Hudson County NJ,34017,05/11/20,-9844,-6608,-4439,-2521,-857
Passaic County NJ,34031,05/11/20,-7439,-5146,-3250,-2153,-614
Putnam County NY,36079,05/11/20,-1629,-1003,-650,-367,-107
Rockland County NY,36087,05/11/20,-5508,-3721,-2444,-1277,-425
Kings County NY,36047,05/12/20,-40822,-27638,-16790,-9113,-3905
Queens County NY,36081,05/12/20,-36584,-28054,-20764,-13143,-5256
New York County NY,36061,05/12/20,-29275,-18714,-12939,-7850,-1588
Bronx County NY,36005,05/12/20,-21014,-13734,-8714,-5330,-874
Richmond County NY,36085,05/12/20,-8199,-5866,-3973,-2578,-699
Westchester County NY,36119,05/12/20,-16766,-9251,-5287,-2520,-619
Bergen County NJ,34003,05/12/20,-15778,-10997,-7515,-3941,-1069
Hudson County NJ,34017,05/12/20,-10037,-6883,-4714,-2743,-955
Passaic County NJ,34031,05/12/20,-7589,-5364,-3467,-2329,-686
Putnam County NY,36079,05/12/20,-1672,-1052,-693,-400,-116
Rockland County NY,36087,05/12/20,-5625,-3862,-2583,-1392,-459
Kings County NY,36047,05/13/20,-41266,-28536,-17742,-9805,-4279
Queens County NY,36081,05/13/20,-36550,-28437,-21301,-13605,-5494
New York County NY,36061,05/13/20,-29395,-19237,-13503,-8391,-1826
Bronx County NY,36005,05/13/20,-21438,-14404,-9341,-5798,-975
Richmond County NY,36085,05/13/20,-8170,-5946,-4109,-2706,-742
Westchester County NY,36119,05/13/20,-16929,-9662,-5699,-2752,-713
Bergen County NJ,34003,05/13/20,-15891,-11319,-7892,-4206,-1187
Hudson County NJ,34017,05/13/20,-10176,-7113,-4960,-2950,-1058
