county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Queens County NY,36081,05/19/20,-13243,-9650,-7487,-4485,-992
New York County NY,36061,05/19/20,-9655,-7034,-5557,-3560,-131
Bronx County NY,36005,05/19/20,-7811,-4852,-3240,-1936,-161
Richmond County NY,36085,05/19/20,-2884,-1947,-1443,-938,-171
Westchester County NY,36119,05/19/20,-6200,-3892,-2541,-1438,-99
Bergen County NJ,34003,05/19/20,-5430,-3959,-2963,-1787,-425
Hudson County NJ,34017,05/19/20,-3854,-3069,-2536,-1776,-546
Passaic County NJ,34031,05/19/20,-3006,-2119,-1628,-999,-252
Putnam County NY,36079,05/19/20,-644,-417,-275,-168,-22
Rockland County NY,36087,05/19/20,-2006,-1318,-1005,-604,-188
Kings County NY,36047,05/20/20,-14164,-9720,-7299,-4275,-596
Queens County NY,36081,05/20/20,-12980,-9449,-7446,-4505,-973
New York County NY,36061,05/20/20,-9473,-6937,-5521,-3600,-119
Bronx County NY,36005,05/20/20,-7670,-4806,-3356,-2067,-224
Richmond County NY,36085,05/20/20,-2859,-1915,-1434,-942,-184
Westchester County NY,36119,05/20/20,-6087,-3829,-2612,-1499,-111
Bergen County NJ,34003,05/20/20,-5361,-3941,-3011,-1852,-473
Hudson County NJ,34017,05/20/20,-3802,-3030,-2509,-1784,-592
Passaic County NJ,34031,05/20/20,-2967,-2093,-1639,-1050,-279
Putnam County NY,36079,05/20/20,-641,-413,-279,-174,-25
Rockland County NY,36087,05/20/20,-1986,-1310,-1027,-629,-200
