county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Passaic County NJ,34031,04/20/20,-55,22,47,58,81
Putnam County NY,36079,04/20/20,-21,3,4,8,8
Rockland County NY,36087,04/20/20,-51,-4,15,28,31
Kings County NY,36047,04/21/20,-416,68,157,188,249
Queens County NY,36081,04/21/20,-1296,-453,-261,-111,11
New York County NY,36061,04/21/20,-138,364,507,576,699
Bronx County NY,36005,04/21/20,-100,155,203,222,243
Richmond County NY,36085,04/21/20,-260,-17,23,59,87
Westchester County NY,36119,04/21/20,-522,27,91,132,166
Bergen County NJ,34003,04/21/20,-205,12,63,98,124
Hudson County NJ,34017,04/21/20,-120,-7,29,49,75
Passaic County NJ,34031,04/21/20,-68,18,45,56,80
Putnam County NY,36079,04/21/20,-24,2,4,8,8
Rockland County NY,36087,04/21/20,-58,-7,14,28,31
Kings County NY,36047,04/22/20,-463,56,147,181,247
Queens County NY,36081,04/22/20,-1388,-483,-277,-116,8
New York County NY,36061,04/22/20,-197,347,494,570,697
Bronx County NY,36005,04/22/20,-123,147,198,220,242
Richmond County NY,36085,04/22/20,-281,-23,20,57,85
Westchester County NY,36119,04/22/20,-590,12,86,129,165
Bergen County NJ,34003,04/22/20,-233,3,59,97,123
Hudson County NJ,34017,04/22/20,-140,-16,25,47,74
Passaic County NJ,34031,04/22/20,-77,16,43,55,79
Putnam County NY,36079,04/22/20,-26,1,3,8,8
Rockland County NY,36087,04/22/20,-63,-9,13,27,31
Kings County NY,36047,04/23/20,-521,41,140,177,246
Queens County NY,36081,04/23/20,-1493,-510,-296,-115,10
New York County NY,36061,04/23/20,-244,328,480,562,698
Bronx County NY,36005,04/23/20,-147,142,193,219,241
Richmond County NY,36085,04/23/20,-310,-29,18,57,84
Westchester County NY,36119,04/23/20,-660,-1,80,127,164
Bergen County NJ,34003,04/23/20,-256,-4,57,95,123
Hudson County NJ,34017,04/23/20,-163,-22,21,45,74
Passaic County NJ,34031,04/23/20,-98,13,40,55,78
Putnam County NY,36079,04/23/20,-29,0,2,8,8
Rockland County NY,36087,04/23/20,-74,-11,12,27,31
Kings County NY,36047,04/24/20,-591,27,130,172,244
Queens County NY,36081,04/24/20,-1626,-542,-309,-115,13
New York County NY,36061,04/24/20,-277,313,467,560,700
Bronx County NY,36005,04/24/20,-167,134,191,217,241
Richmond County NY,36085,04/24/20,-355,-36,14,56,82
Westchester County NY,36119,04/24/20,-714,-9,74,125,163
Bergen County NJ,34003,04/24/20,-278,-9,54,94,123
Hudson County NJ,34017,04/24/20,-188,-28,18,44,74
Passaic County NJ,34031,04/24/20,-112,9,38,53,78
Putnam County NY,36079,04/24/20,-31,-1,1,8,8
Rockland County NY,36087,04/24/20,-81,-14,10,26,31
Kings County NY,36047,04/25/20,-650,10,122,167,242
Queens County NY,36081,04/25/20,-1769,-565,-315,-120,12
New York County NY,36061,04/25/20,-315,296,454,555,700
Bronx County NY,36005,04/25/20,-208,127,187,215,240
Richmond County NY,36085,04/25/20,-405,-41,12,55,82
Westchester County NY,36119,04/25/20,-792,-17,69,123,162
Bergen County NJ,34003,04/25/20,-296,-16,51,92,121
Hudson County NJ,34017,04/25/20,-213,-37,14,42,74
Passaic County NJ,34031,04/25/20,-120,6,36,52,77
Putnam County NY,36079,04/25/20,-36,-2,0,8,8
Rockland County NY,36087,04/25/20,-89,-14,8,25,31
Kings County NY,36047,04/26/20,-704,-1,112,163,240
Queens County NY,36081,04/26/20,-1921,-583,-324,-121,16
New York County NY,36061,04/26/20,-348,281,446,555,698
Bronx County NY,36005,04/26/20,-230,122,183,212,238
Richmond County NY,36085,04/26/20,-448,-46,10,55,83
Westchester County NY,36119,04/26/20,-888,-26,66,121,161
Bergen County NJ,34003,04/26/20,-314,-24,48,91,119
Hudson County NJ,34017,04/26/20,-242,-44,11,41,74
Passaic County NJ,34031,04/26/20,-131,1,33,51,77
Putnam County NY,36079,04/26/20,-41,-4,-1,8,8
Rockland County NY,36087,04/26/20,-92,-15,7,24,30
Kings County NY,36047,04/27/20,-770,-15,105,160,239
Queens County NY,36081,04/27/20,-2063,-605,-331,-118,16
New York County NY,36061,04/27/20,-372,267,439,552,697
Bronx County NY,36005,04/27/20,-266,117,178,211,237
Richmond County NY,36085,04/27/20,-486,-51,9,55,84
Westchester County NY,36119,04/27/20,-956,-37,61,120,160
Bergen County NJ,34003,04/27/20,-336,-30,43,90,119
Hudson County NJ,34017,04/27/20,-263,-49,7,39,74
Passaic County NJ,34031,04/27/20,-146,-3,31,50,78
Putnam County NY,36079,04/27/20,-46,-6,-2,8,8
Rockland County NY,36087,04/27/20,-98,-16,7,23,30
Kings County NY,36047,04/28/20,-829,-28,100,156,241
Queens County NY,36081,04/28/20,-2161,-629,-337,-112,15
New York County NY,36061,04/28/20,-408,258,428,550,696
Bronx County NY,36005,04/28/20,-302,112,174,210,236
Richmond County NY,36085,04/28/20,-516,-52,8,55,85
Westchester County NY,36119,04/28/20,-1047,-51,55,119,159
Bergen County NJ,34003,04/28/20,-359,-35,40,88,119
Hudson County NJ,34017,04/28/20,-291,-56,4,38,73
Passaic County NJ,34031,04/28/20,-156,-4,30,49,79
Putnam County NY,36079,04/28/20,-49,-7,-2,8,8
Rockland County NY,36087,04/28/20,-102,-18,6,23,30
Kings County NY,36047,04/29/20,-884,-37,90,153,239
Queens County NY,36081,04/29/20,-2274,-648,-342,-111,19
New York County NY,36061,04/29/20,-431,245,426,549,697
Bronx County NY,36005,04/29/20,-327,104,170,208,237
Richmond County NY,36085,04/29/20,-555,-57,6,55,86
Westchester County NY,36119,04/29/20,-1164,-64,49,117,158
Bergen County NJ,34003,04/29/20,-381,-39,38,88,119
Hudson County NJ,34017,04/29/20,-309,-62,3,36,71
Passaic County NJ,34031,04/29/20,-167,-9,27,48,80
Putnam County NY,36079,04/29/20,-55,-7,-2,8,8
Rockland County NY,36087,04/29/20,-107,-20,5,22,30
Kings County NY,36047,04/30/20,-960,-49,81,150,240
Queens County NY,36081,04/30/20,-2393,-666,-349,-106,21
New York County NY,36061,04/30/20,-477,239,424,550,700
Bronx County NY,36005,04/30/20,-359,97,168,207,237
Richmond County NY,36085,04/30/20,-582,-58,6,54,86
Westchester County NY,36119,04/30/20,-1273,-81,45,116,158
Bergen County NJ,34003,04/30/20,-406,-43,36,87,120
Hudson County NJ,34017,04/30/20,-337,-65,1,35,71
Passaic County NJ,34031,04/30/20,-176,-12,26,47,79
Putnam County NY,36079,04/30/20,-57,-7,-2,8,8
Rockland County NY,36087,04/30/20,-116,-21,4,21,30
Kings County NY,36047,05/01/20,-1039,-63,73,150,241
Queens County NY,36081,05/01/20,-2506,-676,-350,-101,26
New York County NY,36061,05/01/20,-558,231,419,555,700
Bronx County NY,36005,05/01/20,-379,87,166,208,237
Richmond County NY,36085,05/01/20,-633,-64,6,54,86
Westchester County NY,36119,05/01/20,-1383,-97,44,114,157
Bergen County NJ,34003,05/01/20,-427,-50,33,86,120
Hudson County NJ,34017,05/01/20,-360,-67,-1,34,70
Passaic County NJ,34031,05/01/20,-193,-14,25,47,80
Putnam County NY,36079,05/01/20,-59,-8,-2,8,8
Rockland County NY,36087,05/01/20,-123,-23,4,21,30
Kings County NY,36047,05/02/20,-1106,-78,69,149,242
Queens County NY,36081,05/02/20,-2602,-693,-351,-99,28
New York County NY,36061,05/02/20,-606,220,417,555,702
Bronx County NY,36005,05/02/20,-412,80,165,206,238
Richmond County NY,36085,05/02/20,-674,-64,5,55,87
Westchester County NY,36119,05/02/20,-1454,-115,41,112,157
Bergen County NJ,34003,05/02/20,-448,-56,29,87,119
Hudson County NJ,34017,05/02/20,-389,-73,-2,34,71
Passaic County NJ,34031,05/02/20,-215,-18,24,47,80
Putnam County NY,36079,05/02/20,-63,-9,-2,8,8
Rockland County NY,36087,05/02/20,-131,-25,3,20,30
Kings County NY,36047,05/03/20,-1166,-97,67,149,244
Queens County NY,36081,05/03/20,-2666,-705,-346,-100,32
New York County NY,36061,05/03/20,-670,209,412,555,703
Bronx County NY,36005,05/03/20,-474,73,162,204,237
Richmond County NY,36085,05/03/20,-700,-66,6,56,87
Westchester County NY,36119,05/03/20,-1553,-135,38,113,157
Bergen County NJ,34003,05/03/20,-462,-63,28,86,118
Hudson County NJ,34017,05/03/20,-424,-79,-5,33,72
Passaic County NJ,34031,05/03/20,-232,-23,23,47,80
Putnam County NY,36079,05/03/20,-67,-11,-2,8,8
Rockland County NY,36087,05/03/20,-133,-27,1,20,30
Kings County NY,36047,05/04/20,-1243,-115,65,148,246
Queens County NY,36081,05/04/20,-2769,-718,-348,-97,37
New York County NY,36061,05/04/20,-738,198,409,557,705
Bronx County NY,36005,05/04/20,-512,68,162,204,238
Richmond County NY,36085,05/04/20,-734,-67,6,56,86
Westchester County NY,36119,05/04/20,-1610,-147,35,111,157
Bergen County NJ,34003,05/04/20,-488,-66,27,87,119
Hudson County NJ,34017,05/04/20,-437,-85,-8,32,72
Passaic County NJ,34031,05/04/20,-247,-25,23,47,81
Putnam County NY,36079,05/04/20,-70,-12,-2,8,8
Rockland County NY,36087,05/04/20,-140,-28,0,20,30
Kings County NY,36047,05/05/20,-1336,-125,61,151,249
Queens County NY,36081,05/05/20,-2876,-724,-341,-93,43
New York County NY,36061,05/05/20,-812,186,404,559,707
Bronx County NY,36005,05/05/20,-564,61,161,204,239
Richmond County NY,36085,05/05/20,-765,-68,5,58,87
Westchester County NY,36119,05/05/20,-1697,-164,32,109,156
Bergen County NJ,34003,05/05/20,-507,-68,26,89,120
Hudson County NJ,34017,05/05/20,-480,-86,-12,31,73
Passaic County NJ,34031,05/05/20,-271,-27,22,47,81
Putnam County NY,36079,05/05/20,-73,-13,-2,8,8
Rockland County NY,36087,05/05/20,-144,-31,-1,19,30
Kings County NY,36047,05/06/20,-1409,-141,56,149,251
Queens County NY,36081,05/06/20,-2977,-723,-337,-89,49
New York County NY,36061,05/06/20,-876,177,406,562,709
Bronx County NY,36005,05/06/20,-614,56,160,203,238
Richmond County NY,36085,05/06/20,-812,-73,4,58,87
Westchester County NY,36119,05/06/20,-1779,-185,30,108,156
Bergen County NJ,34003,05/06/20,-507,-71,25,89,122
Hudson County NJ,34017,05/06/20,-518,-87,-14,30,73
Passaic County NJ,34031,05/06/20,-281,-27,21,47,82
Putnam County NY,36079,05/06/20,-74,-15,-3,8,8
Rockland County NY,36087,05/06/20,-148,-32,0,19,30
Kings County NY,36047,05/07/20,-1478,-156,53,147,254
Queens County NY,36081,05/07/20,-3060,-738,-334,-87,57
New York County NY,36061,05/07/20,-951,164,404,564,711
Bronx County NY,36005,05/07/20,-660,48,161,203,238
Richmond County NY,36085,05/07/20,-853,-74,4,59,88
Westchester County NY,36119,05/07/20,-1876,-204,27,107,156
Bergen County NJ,34003,05/07/20,-513,-73,25,90,122
Hudson County NJ,34017,05/07/20,-551,-90,-16,29,73
Passaic County NJ,34031,05/07/20,-288,-32,19,47,81
Putnam County NY,36079,05/07/20,-78,-16,-4,8,8
Rockland County NY,36087,05/07/20,-160,-34,-2,19,30
Kings County NY,36047,05/08/20,-1526,-168,48,147,253
Queens County NY,36081,05/08/20,-3154,-755,-329,-82,62
New York County NY,36061,05/08/20,-1014,149,403,566,712
Bronx County NY,36005,05/08/20,-727,42,159,203,239
Richmond County NY,36085,05/08/20,-873,-73,4,60,89
Westchester County NY,36119,05/08/20,-1972,-215,24,107,155
Bergen County NJ,34003,05/08/20,-531,-75,26,91,123
Hudson County NJ,34017,05/08/20,-575,-91,-16,30,74
Passaic County NJ,34031,05/08/20,-299,-31,18,46,81
Putnam County NY,36079,05/08/20,-81,-16,-4,8,8
Rockland County NY,36087,05/08/20,-163,-35,-2,19,30
Kings County NY,36047,05/09/20,-1597,-172,48,149,256
Queens County NY,36081,05/09/20,-3303,-766,-325,-77,64
New York County NY,36061,05/09/20,-1084,143,403,569,713
Bronx County NY,36005,05/09/20,-767,40,160,203,240
Richmond County NY,36085,05/09/20,-909,-77,2,60,90
Westchester County NY,36119,05/09/20,-2035,-231,19,107,155
Bergen County NJ,34003,05/09/20,-540,-75,23,90,123
Hudson County NJ,34017,05/09/20,-570,-94,-18,29,74
Passaic County NJ,34031,05/09/20,-317,-30,19,46,80
Putnam County NY,36079,05/09/20,-87,-17,-3,9,8
Rockland County NY,36087,05/09/20,-166,-35,-3,19,30
Kings County NY,36047,05/10/20,-1660,-182,46,147,257
Queens County NY,36081,05/10/20,-3418,-769,-320,-73,67
New York County NY,36061,05/10/20,-1121,134,403,578,716
Bronx County NY,36005,05/10/20,-809,38,159,203,241
Richmond County NY,36085,05/10/20,-909,-82,3,62,90
Westchester County NY,36119,05/10/20,-2113,-246,20,104,155
Bergen County NJ,34003,05/10/20,-558,-74,24,91,124
Hudson County NJ,34017,05/10/20,-585,-95,-19,29,74
Passaic County NJ,34031,05/10/20,-329,-30,19,45,79
Putnam County NY,36079,05/10/20,-90,-17,-3,9,8
Rockland County NY,36087,05/10/20,-169,-36,-3,19,30
Kings County NY,36047,05/11/20,-1742,-201,44,149,257
Queens County NY,36081,05/11/20,-3533,-783,-309,-67,69
New York County NY,36061,05/11/20,-1181,134,403,579,717
Bronx County NY,36005,05/11/20,-862,36,159,204,241
Richmond County NY,36085,05/11/20,-923,-82,1,63,91
Westchester County NY,36119,05/11/20,-2199,-253,16,103,157
Bergen County NJ,34003,05/11/20,-571,-74,24,92,125
Hudson County NJ,34017,05/11/20,-592,-99,-19,29,75
Passaic County NJ,34031,05/11/20,-337,-29,20,46,80
Putnam County NY,36079,05/11/20,-90,-18,-4,9,8
Rockland County NY,36087,05/11/20,-175,-36,-3,20,30
Kings County NY,36047,05/12/20,-1807,-204,42,150,259
Queens County NY,36081,05/12/20,-3647,-784,-311,-62,70
New York County NY,36061,05/12/20,-1206,128,403,581,719
Bronx County NY,36005,05/12/20,-878,33,158,205,242
Richmond County NY,36085,05/12/20,-902,-77,1,66,92
Westchester County NY,36119,05/12/20,-2275,-264,17,102,156
Bergen County NJ,34003,05/12/20,-571,-75,24,91,124
Hudson County NJ,34017,05/12/20,-616,-103,-19,31,75
Passaic County NJ,34031,05/12/20,-360,-29,20,45,80
Putnam County NY,36079,05/12/20,-92,-18,-3,9,8
Rockland County NY,36087,05/12/20,-183,-38,-3,21,30
Kings County NY,36047,05/13/20,-1872,-203,42,151,261
Queens County NY,36081,05/13/20,-3750,-786,-308,-57,73
New York County NY,36061,05/13/20,-1242,120,409,585,720
Bronx County NY,36005,05/13/20,-876,33,159,206,242
Richmond County NY,36085,05/13/20,-898,-79,1,67,92
Westchester County NY,36119,05/13/20,-2328,-286,17,102,156
Bergen County NJ,34003,05/13/20,-568,-73,27,94,124
Hudson County NJ,34017,05/13/20,-636,-104,-17,31,76
Passaic County NJ,34031,05/13/20,-376,-29,23,45,80
Putnam County NY,36079,05/13/20,-88,-18,-3,9,8
Rockland County NY,36087,05/13/20,-188,-37,-1,22,30
Kings County NY,36047,05/14/20,-1916,-206,43,153,262
Queens County NY,36081,05/14/20,-3863,-789,-303,-53,76
New York County NY,36061,05/14/20,-1255,108,412,585,721
Bronx County NY,36005,05/14/20,-900,32,161,207,243
Richmond County NY,36085,05/14/20,-913,-79,1,66,92
Westchester County NY,36119,05/14/20,-2341,-297,15,101,156
Bergen County NJ,34003,05/14/20,-564,-74,28,94,125
Hudson County NJ,34017,05/14/20,-649,-103,-16,31,76
Passaic County NJ,34031,05/14/20,-380,-30,24,46,79
Putnam County NY,36079,05/14/20,-90,-19,-3,9,8
Rockland County NY,36087,05/14/20,-187,-36,-1,21,30
Kings County NY,36047,05/15/20,-1971,-219,39,155,263
Queens County NY,36081,05/15/20,-3951,-786,-290,-53,76
New York County NY,36061,05/15/20,-1256,108,418,586,724
Bronx County NY,36005,05/15/20,-921,31,163,209,243
Richmond County NY,36085,05/15/20,-917,-78,2,66,92
Westchester County NY,36119,05/15/20,-2395,-307,11,99,157
Bergen County NJ,34003,05/15/20,-561,-72,29,95,125
Hudson County NJ,34017,05/15/20,-654,-104,-14,32,76
Passaic County NJ,34031,05/15/20,-379,-30,26,47,79
Putnam County NY,36079,05/15/20,-90,-18,-3,9,8
Rockland County NY,36087,05/15/20,-199,-35,-1,21,30
Kings County NY,36047,05/16/20,-1958,-227,37,154,263
Queens County NY,36081,05/16/20,-4085,-780,-281,-47,80
New York County NY,36061,05/16/20,-1301,110,422,588,725
Bronx County NY,36005,05/16/20,-944,32,164,211,243
Richmond County NY,36085,05/16/20,-902,-83,4,69,92
Westchester County NY,36119,05/16/20,-2397,-316,10,100,157
Bergen County NJ,34003,05/16/20,-559,-69,30,98,125
Hudson County NJ,34017,05/16/20,-656,-100,-12,33,76
Passaic County NJ,34031,05/16/20,-382,-29,26,47,79
Putnam County NY,36079,05/16/20,-93,-18,-2,9,8
Rockland County NY,36087,05/16/20,-200,-31,1,22,30
Kings County NY,36047,05/17/20,-1960,-232,42,154,265
Queens County NY,36081,05/17/20,-4112,-767,-272,-41,80
New York County NY,36061,05/17/20,-1340,113,426,597,728
Bronx County NY,36005,05/17/20,-922,33,165,212,242
Richmond County NY,36085,05/17/20,-888,-82,7,71,92
Westchester County NY,36119,05/17/20,-2388,-327,10,98,158
Bergen County NJ,34003,05/17/20,-565,-67,33,99,126
Hudson County NJ,34017,05/17/20,-661,-97,-11,36,76
Passaic County NJ,34031,05/17/20,-395,-28,27,48,79
Putnam County NY,36079,05/17/20,-91,-19,-2,9,8
Rockland County NY,36087,05/17/20,-202,-31,1,22,30
Kings County NY,36047,05/18/20,-1987,-225,41,157,265
Queens County NY,36081,05/18/20,-4148,-756,-263,-35,83
New York County NY,36061,05/18/20,-1376,116,433,603,732
Bronx County NY,36005,05/18/20,-929,32,168,212,243
Richmond County NY,36085,05/18/20,-870,-83,10,73,93
Westchester County NY,36119,05/18/20,-2359,-332,10,101,159
Bergen County NJ,34003,05/18/20,-566,-66,35,102,127
Hudson County NJ,34017,05/18/20,-664,-98,-7,38,77
Passaic County NJ,34031,05/18/20,-413,-24,27,49,79
Putnam County NY,36079,05/18/20,-85,-20,-2,9,8
Rockland County NY,36087,05/18/20,-210,-31,2,23,30
Kings County NY,36047,05/19/20,-2018,-233,43,157,266
Queens County NY,36081,05/19/20,-4252,-752,-249,-30,84
New York County NY,36061,05/19/20,-1392,117,439,605,733
Bronx County NY,36005,05/19/20,-944,37,168,214,243
Richmond County NY,36085,05/19/20,-861,-82,11,74,94
Westchester County NY,36119,05/19/20,-2314,-334,10,105,159
Bergen County NJ,34003,05/19/20,-547,-62,37,103,127
Hudson County NJ,34017,05/19/20,-673,-95,-6,40,78
Passaic County NJ,34031,05/19/20,-413,-24,29,51,79
Putnam County NY,36079,05/19/20,-86,-19,-2,9,8
Rockland County NY,36087,05/19/20,-219,-31,3,23,30
Kings County NY,36047,05/20/20,-2029,-229,44,160,269
Queens County NY,36081,05/20/20,-4246,-747,-242,-28,87
New York County NY,36061,05/20/20,-1397,123,445,611,734
Bronx County NY,36005,05/20/20,-954,38,169,215,243
Richmond County NY,36085,05/20/20,-833,-81,10,77,94
Westchester County NY,36119,05/20/20,-2254,-330,11,109,159
Bergen County NJ,34003,05/20/20,-537,-58,39,106,128
Hudson County NJ,34017,05/20/20,-661,-90,-4,42,80
Passaic County NJ,34031,05/20/20,-397,-19,31,53,79
Putnam County NY,36079,05/20/20,-87,-19,-1,9,8
Rockland County NY,36087,05/20/20,-214,-30,4,23,30
