0.82778,0.81634,0.80505,0.79431,0.78294,0.77165
1.04,1.0219,1.0039,0.98664,0.96893,0.95176
0.9063,0.89628,0.88653,0.87799,0.86843,0.85858
0.8114,0.79998,0.78846,0.77765,0.76651,0.75511
1.0687,1.0434,1.0188,0.99538,0.96888,0.94474
0.67853,0.6692,0.65995,0.65149,0.64197,0.63219
0.69801,0.6875,0.67707,0.66704,0.65647,0.64595
0.94704,0.95081,0.95478,0.95831,0.96028,0.96255
1.1308,1.118,1.1054,1.0927,1.0793,1.0645
0.71274,0.70289,0.69343,0.68442,0.67469,0.66503
0.96066,0.94194,0.92465,0.90742,0.89015,0.87412
0.73383,0.72531,0.71707,0.70976,0.70178,0.69316
0.3939,0.39055,0.3872,0.38476,0.38198,0.37892
0.93708,0.9425,0.94617,0.951,0.95669,0.96055
0.060383,0.023936,0.0042023,0.0031821,0.0026424,0.0023238
1.0254,1.0094,0.99314,0.97854,0.96268,0.94648
0.95859,0.94548,0.93217,0.91965,0.90621,0.89249
0.74496,0.73754,0.72967,0.72349,0.71659,0.70948
1.1863,1.199,1.2063,1.2156,1.2193,1.22
0.62424,0.61515,0.60635,0.5981,0.58944,0.58039
0.63757,0.62878,0.62026,0.61222,0.6036,0.5953
1.0262,1.0065,0.98831,0.9717,0.95413,0.93793
1.0459,1.0352,1.0253,1.0159,1.0052,0.9942
0.868,0.85564,0.84337,0.83185,0.81939,0.80685
0.99285,0.97776,0.96347,0.95107,0.93777,0.92447
1.2303,1.2242,1.219,1.2163,1.2103,1.1987
0.43557,0.42129,0.40528,0.39164,0.37847,0.36429
1.4167,1.3909,1.3619,1.327,1.2813,1.2246
0.66994,0.66051,0.65137,0.64298,0.63391,0.62481
0.54889,0.54177,0.535,0.52873,0.52196,0.51477
0.88336,0.87137,0.86012,0.85011,0.83948,0.82726
0.69124,0.68076,0.67037,0.66095,0.65138,0.64154
0.57059,0.56308,0.55611,0.54945,0.54263,0.5354
0.12405,0.084327,0.045148,0.0090294,0.0082164,0.0075571
1.0342,1.019,1.0042,0.99095,0.97655,0.9615
0.99383,0.97862,0.96452,0.9512,0.93732,0.92308
0.77296,0.76348,0.75457,0.74642,0.73775,0.72892
0.68597,0.67661,0.66775,0.65958,0.65066,0.64151
0.91992,0.90649,0.89334,0.88109,0.86784,0.85474
0.93121,0.91834,0.90558,0.89344,0.88049,0.86758
0.79119,0.7852,0.77957,0.77453,0.76911,0.76292
0.99455,0.97856,0.96246,0.9471,0.93144,0.91633
0.37892,0.37385,0.36894,0.36436,0.35944,0.35434
1.0001,0.99252,0.98472,0.97817,0.97031,0.96271
0.828,0.81499,0.80248,0.7911,0.77938,0.76749
0.39595,0.38798,0.37995,0.37245,0.36415,0.35635
0.79071,0.77883,0.7675,0.75665,0.74504,0.73379
0.7824,0.77083,0.75988,0.75012,0.73965,0.72912
1.0722,1.0551,1.0382,1.0219,1.0046,0.98694
0.69165,0.68297,0.67511,0.66763,0.65915,0.65059
0.98525,0.97239,0.96029,0.94922,0.93792,0.92632
1.607,1.5621,1.5054,1.4333,1.3313,1.2165
0.69399,0.68578,0.67766,0.67059,0.66246,0.65482
0.62267,0.61316,0.60353,0.59455,0.5848,0.57505
0.51913,0.51242,0.50582,0.49968,0.49321,0.48634
0.96716,0.95831,0.95048,0.94281,0.93514,0.92618
1.0305,1.0128,0.99508,0.97793,0.95982,0.94274
1.0027,0.9987,0.99447,0.99095,0.98584,0.9806
0.90251,0.89386,0.88557,0.87804,0.8698,0.86186
0.71899,0.70939,0.6998,0.69085,0.68167,0.67252
0.0038969,0.0033725,0.0027848,0.0022779,0.0017553,0.0011735
0.0034655,0.0027836,0.0020281,0.0013666,0.00077406,8.6934e-05
0.79404,0.78247,0.77138,0.7611,0.75032,0.73929
0.90641,0.89214,0.87794,0.86498,0.85093,0.83662
0.14746,0.12656,0.10553,0.083967,0.062599,0.042235
0.45957,0.45369,0.44814,0.44294,0.43745,0.43144
0.65979,0.65094,0.64233,0.63433,0.62563,0.61674
0.339,0.3356,0.33173,0.3256,0.31889,0.31217
0.26756,0.26466,0.26142,0.25643,0.25098,0.24537
0.73634,0.72547,0.71468,0.69921,0.6825,0.66544
0.32154,0.31745,0.3131,0.30661,0.29966,0.2926
0.54884,0.54306,0.53729,0.5283,0.51931,0.51033
0.35228,0.34922,0.34592,0.34042,0.33471,0.329
0.28264,0.27952,0.27616,0.2709,0.26504,0.25911
0.78035,0.77064,0.76053,0.74504,0.72787,0.71007
0.35907,0.35575,0.35211,0.34643,0.34006,0.33369
0.54771,0.54485,0.54095,0.53575,0.53029,0.52482
0.7633,0.75338,0.74304,0.7276,0.71073,0.69291
0.68201,0.67328,0.66408,0.65034,0.63524,0.61962
0.3044,0.30078,0.29693,0.29106,0.28459,0.27788
0.31664,0.31255,0.30817,0.30181,0.2948,0.28752
0.29533,0.29195,0.28829,0.28272,0.27653,0.27005
0.24621,0.24425,0.24177,0.23809,0.23357,0.22862
0.67753,0.66796,0.65838,0.64452,0.62939,0.61384
0.32873,0.32442,0.31995,0.31335,0.3063,0.29925
0.30217,0.29823,0.29407,0.28789,0.28117,0.27403
0.27949,0.2763,0.27282,0.26757,0.26158,0.25536
0.28941,0.28658,0.28347,0.27839,0.27289,0.26684
0.34635,0.34266,0.33864,0.33264,0.32604,0.31945
0.37953,0.37508,0.37033,0.36325,0.35587,0.34849
0.37552,0.37355,0.37134,0.36749,0.36363,0.35977
0.2844,0.28049,0.27652,0.27063,0.26399,0.25711
0.54882,0.54461,0.54021,0.53377,0.52703,0.52029
0.36202,0.35874,0.35513,0.34927,0.34295,0.33664
0.27439,0.27498,0.27498,0.27498,0.27262,0.26886
0.25028,0.24675,0.24304,0.23774,0.2319,0.22592
0.63628,0.63621,0.63485,0.63317,0.6291,0.62412
0.72121,0.68625,0.6514,0.61698,0.57749,0.53997
0.7797,0.76743,0.75329,0.73933,0.72271,0.70479
0.56488,0.54937,0.53341,0.51749,0.50006,0.48194
0.52933,0.52201,0.51306,0.50427,0.49415,0.48318
0.72102,0.71079,0.70044,0.69049,0.67786,0.66444
0.60475,0.59246,0.57901,0.56565,0.54976,0.53404
0.83313,0.81863,0.8033,0.78825,0.77074,0.75263
0.76153,0.73758,0.71317,0.68828,0.66265,0.63683
0.14499,0.11418,0.083572,0.053103,0.022864,0.0013879
0.81003,0.79588,0.78083,0.76588,0.74901,0.73153
0.60911,0.55613,0.50198,0.44422,0.38665,0.32654
0.57928,0.57316,0.56516,0.55734,0.5475,0.53811
0.95872,0.93566,0.91133,0.88805,0.86183,0.83562
0.47847,0.46955,0.45972,0.44983,0.43853,0.42669
0.42125,0.40863,0.3971,0.38486,0.37281,0.36077
0.64949,0.63863,0.62748,0.61527,0.60177,0.58776
0.71654,0.70006,0.68448,0.66657,0.64806,0.629
0.90064,0.88599,0.87179,0.85648,0.84023,0.82423
0.96767,0.96223,0.95722,0.95077,0.94378,0.93638
0.50755,0.50126,0.49534,0.48812,0.48027,0.47284
0.67294,0.66519,0.65765,0.64962,0.63966,0.6293
0.51025,0.50397,0.49791,0.49108,0.4834,0.47548
0.66191,0.65572,0.65115,0.64528,0.63766,0.62999
0.36612,0.34939,0.33348,0.31323,0.29401,0.27462
0.43409,0.41836,0.40128,0.38403,0.36643,0.34826
0.89029,0.87846,0.86643,0.85229,0.83744,0.8233
0.57229,0.56547,0.55878,0.55119,0.54277,0.53409
0.71054,0.70002,0.68986,0.67766,0.66472,0.65194
0.50591,0.49918,0.49246,0.48512,0.47694,0.46846
0.87909,0.87963,0.87982,0.88088,0.87926,0.87789
0.8492,0.83608,0.8232,0.80938,0.79382,0.77814
1.188,1.1718,1.1533,1.136,1.1089,1.0837
0.57266,0.56983,0.56707,0.56382,0.5594,0.55513
0.61064,0.60543,0.59985,0.59249,0.58547,0.57851
0.60376,0.59869,0.59345,0.58709,0.57988,0.57244
0.68427,0.67642,0.66846,0.65938,0.64931,0.63904
1.0034,0.9853,0.96828,0.95018,0.93179,0.91365
0.61967,0.61183,0.60419,0.59546,0.58598,0.57621
0.80319,0.8007,0.79907,0.7954,0.79158,0.7858
1.4881,1.461,1.4281,1.3841,1.3386,1.2735
0.74304,0.73056,0.71708,0.70469,0.69232,0.68004
0.98905,0.98603,0.98339,0.97792,0.97093,0.9625
0.76884,0.75983,0.75091,0.7408,0.72961,0.71813
0.63295,0.62635,0.62074,0.6141,0.60672,0.59954
0.58621,0.58231,0.57855,0.57427,0.56842,0.56286
0.86194,0.85076,0.8399,0.82748,0.81386,0.79969
0.63241,0.62791,0.62289,0.6164,0.60885,0.60137
0.71829,0.7153,0.71368,0.71024,0.70569,0.7
0.91387,0.90292,0.89257,0.8804,0.86657,0.85217
0.58923,0.58161,0.57411,0.56571,0.55644,0.54701
0.72999,0.72252,0.71555,0.70711,0.69661,0.68679
0.7512,0.75497,0.75797,0.75956,0.7612,0.76067
0.78617,0.78712,0.78838,0.78799,0.7867,0.78565
0.62379,0.61626,0.60934,0.60096,0.59179,0.58278
0.73124,0.72331,0.71657,0.70799,0.69852,0.68854
0.49039,0.48477,0.47921,0.47295,0.46593,0.45853
0.96668,0.95114,0.93556,0.9189,0.90148,0.88318
0.52043,0.51383,0.50722,0.49983,0.49166,0.48324
0.80516,0.80357,0.80214,0.79786,0.79327,0.78891
1.0384,1.0241,1.0095,0.99397,0.97591,0.95758
0.55898,0.55203,0.54304,0.53389,0.52442,0.51415
0.72486,0.72642,0.72842,0.72902,0.72923,0.72856
0.64735,0.64162,0.63635,0.62986,0.62299,0.61571
0.67817,0.67216,0.66594,0.65963,0.65116,0.64408
0.70499,0.69866,0.69223,0.68513,0.67632,0.66759
0.52256,0.51719,0.51174,0.50586,0.49913,0.49204
0.68021,0.67115,0.6626,0.65287,0.64225,0.63163
0.08554,0.043151,0.00060548,0,0,0
0.72994,0.72554,0.72111,0.71549,0.70857,0.70118
0.0023941,0.0022005,0.0020041,0.0018157,0.0015286,0.0013238
0.55639,0.54203,0.52845,0.51268,0.49645,0.48122
0.78817,0.77911,0.76989,0.7596,0.74814,0.73654
0.52216,0.51881,0.51488,0.50979,0.50438,0.49925
1.3403,1.3114,1.2763,1.2341,1.1913,1.1404
0.060616,0.023739,0.0031624,0.0026285,0.0025096,0.0023984
0.89224,0.88465,0.87639,0.86568,0.85496,0.84343
1.1435,1.1211,1.0986,1.075,1.0497,1.0246
0.54056,0.53466,0.52834,0.52126,0.51402,0.50586
0,0,0,0,0,0
0.92101,0.90997,0.89966,0.88808,0.87504,0.86156
0.43086,0.41846,0.40622,0.39112,0.37817,0.36324
0.7728,0.76447,0.7562,0.7467,0.73581,0.72451
0.71938,0.71345,0.70879,0.70314,0.69596,0.68843
0.73152,0.72095,0.71077,0.69917,0.68629,0.67256
0.67389,0.66956,0.66612,0.66139,0.65507,0.64852
0.70929,0.69991,0.69089,0.68091,0.66989,0.65865
1.2369,1.21,1.1819,1.1499,1.115,1.0751
0.59189,0.58547,0.579,0.57309,0.56514,0.55737
0.48394,0.47767,0.47154,0.46459,0.45694,0.44903
0.56696,0.54673,0.52905,0.50911,0.48645,0.4622
0.18344,0.17542,0.16792,0.16048,0.1514,0.14142
0.65542,0.61959,0.58701,0.55189,0.51127,0.46832
0.89793,0.86737,0.841,0.81174,0.77963,0.74666
0.88042,0.85205,0.82643,0.79736,0.76614,0.73366
0.66903,0.65133,0.63643,0.61958,0.59945,0.57795
0.7071,0.68067,0.65761,0.63186,0.60286,0.57201
0.71794,0.69192,0.66966,0.64456,0.61692,0.58829
0.74225,0.71605,0.69353,0.66811,0.64004,0.61081
0.84464,0.81354,0.78639,0.7558,0.72162,0.68536
0.66601,0.64203,0.6211,0.59718,0.57023,0.54156
1.0258,0.98281,0.94479,0.90352,0.86105,0.81954
0.79382,0.76151,0.73385,0.7035,0.66906,0.63343
0.32179,0.31028,0.30016,0.28873,0.27672,0.2646
0.9119,0.87644,0.84586,0.812,0.77438,0.73461
0.78574,0.7571,0.73212,0.70406,0.67234,0.63846
0.8189,0.79141,0.76725,0.73932,0.70891,0.67805
0.54926,0.52948,0.51217,0.49272,0.4704,0.4466
0.7546,0.72721,0.70329,0.67639,0.64598,0.61351
0.75233,0.72201,0.69474,0.66484,0.63153,0.59579
0.78568,0.7578,0.73335,0.70563,0.67417,0.64052
0.58875,0.56816,0.55017,0.52977,0.50838,0.48712
1.0938,1.0396,0.99007,0.93547,0.87593,0.8154
0.50833,0.49029,0.47451,0.45665,0.43633,0.41459
0.33577,0.32685,0.31987,0.31099,0.30228,0.29331
0.57617,0.5554,0.53712,0.51643,0.49306,0.46877
0.51065,0.49256,0.47665,0.45866,0.4381,0.41609
0.71836,0.69293,0.67055,0.64535,0.6168,0.58605
0.40389,0.39182,0.38157,0.36922,0.35618,0.34287
0.99995,0.96327,0.93093,0.89468,0.85368,0.81001
1.0241,0.99148,0.96341,0.93132,0.89596,0.85988
0.48479,0.4676,0.45257,0.43546,0.41686,0.39794
0.75415,0.72682,0.70322,0.67677,0.64622,0.61361
0.65381,0.63199,0.61328,0.59202,0.56773,0.54172
0.8812,0.84965,0.82187,0.78993,0.75435,0.71652
0.87599,0.84343,0.81547,0.7842,0.74861,0.71074
0.26417,0.25524,0.24735,0.23819,0.22758,0.2162
0.59784,0.57664,0.55806,0.53705,0.51369,0.4893
0.59606,0.57471,0.55598,0.53478,0.51114,0.48589
0.29479,0.28684,0.27985,0.27161,0.26198,0.25165
0.27659,0.26681,0.25826,0.24856,0.23751,0.22575
0.60877,0.57602,0.54592,0.51322,0.47824,0.44273
0.67747,0.65328,0.63204,0.60802,0.58074,0.55154
0.58473,0.56426,0.54614,0.52562,0.50313,0.47992
0.68002,0.65529,0.6338,0.6098,0.58289,0.55459
0.30092,0.28992,0.28033,0.26972,0.2584,0.24718
0.86173,0.83581,0.81393,0.78897,0.76293,0.73642
0.53963,0.52097,0.5048,0.4863,0.46513,0.44249
0.91204,0.87948,0.85105,0.81903,0.78273,0.74412
0.60148,0.57908,0.55979,0.53824,0.51395,0.48809
0.9773,0.97868,0.98389,0.98459,0.98412,0.98353
0.68641,0.66172,0.64005,0.61578,0.58811,0.55848
0.35592,0.34315,0.33194,0.3193,0.30595,0.29247
1.026,0.98596,0.95077,0.91167,0.86848,0.82288
0.558,0.53835,0.52109,0.50152,0.47917,0.45524
0.78104,0.7549,0.73238,0.7068,0.67761,0.64603
0.54689,0.52158,0.49867,0.47221,0.44401,0.41486
0.00022451,0.0001831,0.00015881,0.00013121,9.6427e-05,6.8867e-05
0.5602,0.54117,0.52396,0.50439,0.48135,0.45703
0.8249,0.79772,0.77217,0.74097,0.70494,0.66798
0.6477,0.62501,0.60428,0.58107,0.55401,0.52546
0.7827,0.75636,0.73101,0.70193,0.6685,0.63369
0.2483,0.24027,0.23259,0.22344,0.2126,0.20128
0.26843,0.26047,0.25279,0.24363,0.23266,0.22052
0.40948,0.39721,0.38544,0.3715,0.35475,0.3368
0.47241,0.45829,0.44464,0.42842,0.40902,0.38828
0.77447,0.74954,0.72612,0.69875,0.66627,0.63145
0.21719,0.20939,0.20224,0.19382,0.18415,0.17358
0.60311,0.58421,0.56646,0.54543,0.52126,0.49656
0.39381,0.38249,0.37162,0.35837,0.34273,0.32676
0.25238,0.24418,0.23634,0.22719,0.21663,0.20531
0.15976,0.15563,0.15151,0.14629,0.14073,0.13417
0.42135,0.40929,0.39787,0.38411,0.36891,0.35363
0.53619,0.49605,0.45603,0.41254,0.3641,0.31708
0.29396,0.2851,0.27671,0.26679,0.25483,0.24202
0.26432,0.25608,0.24828,0.23896,0.22837,0.21695
0.4992,0.48334,0.46851,0.45129,0.43074,0.4088
0.54168,0.5261,0.51079,0.49256,0.47065,0.44718
0.75057,0.72488,0.70223,0.67508,0.64319,0.60916
0.61979,0.59702,0.57671,0.55411,0.52802,0.50057
0.83179,0.80425,0.7779,0.74756,0.71175,0.67513
0.65033,0.63083,0.61178,0.58955,0.56271,0.53429
0.84093,0.81077,0.78465,0.75444,0.71795,0.67938
0.53161,0.51874,0.50621,0.49023,0.47089,0.45007
0.61949,0.60646,0.59345,0.57731,0.55748,0.53757
0.38069,0.37564,0.37062,0.36345,0.35342,0.34338
0.31151,0.30282,0.29415,0.28385,0.2718,0.25862
0.27389,0.26445,0.25552,0.24505,0.2341,0.22314
0.50245,0.48608,0.47089,0.45326,0.4323,0.40994
0.24105,0.23239,0.22349,0.21344,0.2021,0.18977
0.31043,0.30243,0.29491,0.2859,0.27506,0.26424
0.65777,0.63729,0.61707,0.59379,0.56633,0.53652
0.56827,0.55091,0.53415,0.51426,0.49061,0.46537
0.5954,0.57643,0.55871,0.5382,0.51394,0.48808
0.45254,0.43899,0.42571,0.41009,0.39262,0.3752
0.31081,0.30135,0.29217,0.28126,0.26902,0.25655
0.47244,0.45919,0.44568,0.43078,0.41196,0.39167
0.95586,0.91163,0.87065,0.82687,0.77952,0.73247
0.14165,0.13629,0.13101,0.12384,0.11543,0.10469
0.087747,0.065183,0.044095,0.022232,0.00051942,0.00029368
0.6495,0.62947,0.60994,0.58715,0.55987,0.53118
1.0517,1.0268,1.0013,0.96973,0.93487,0.89983
