location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Tennessee,47,04/20/20, 27, 29, 33, 43, 50, 52, 61, 64, 70, 74, 79, 84, 94, 98, 105, 124, 143, 148, 178, 219, 270, 344, 356, 4, 5, 5, 6, 7, 7, 8, 9, 9, 10, 10, 11, 11, 12, 12, 14, 15, 17, 19, 21, 24, 30, 40, 73, 85, 92, 106, 110, 113, 117, 122, 128, 130, 138, 148, 157, 167, 174, 179, 191, 198, 211, 242, 290, 342, 390
Texas,48,04/20/20, 163, 187, 197, 230, 241, 257, 270, 289, 308, 325, 349, 382, 392, 436, 464, 509, 554, 580, 646, 782, 927, 1165, 2003, 20, 23, 25, 28, 30, 34, 35, 37, 37, 39, 41, 43, 45, 47, 48, 50, 55, 56, 60, 63, 73, 79, 93, 253, 276, 301, 319, 333, 342, 354, 362, 374, 379, 394, 403, 412, 416, 432, 447, 461, 483, 508, 534, 631, 639, 680
Utah,49,04/20/20, 7, 8, 11, 12, 14, 15, 16, 17, 19, 22, 23, 26, 28, 30, 32, 36, 40, 44, 53, 66, 101, 128, 164, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 5, 6, 7, 9, 11, 23, 21, 24, 25, 30, 32, 36, 39, 43, 46, 52, 55, 59, 62, 65, 67, 71, 73, 86, 92, 107, 133, 148, 193
Vermont,50,04/20/20, 0, 0, 1, 2, 3, 4, 5, 5, 6, 7, 7, 8, 10, 10, 12, 14, 15, 18, 20, 24, 33, 39, 50, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 7, 8, 12, 4, 6, 7, 9, 13, 15, 19, 22, 23, 24, 26, 28, 31, 31, 34, 37, 45, 48, 56, 66, 81, 98, 117
Virginia,51,04/20/20, 117, 126, 130, 142, 152, 157, 164, 178, 197, 209, 219, 232, 240, 246, 254, 270, 303, 332, 360, 387, 422, 512, 615, 5, 6, 7, 8, 10, 10, 11, 12, 13, 13, 14, 15, 15, 16, 17, 18, 19, 19, 21, 22, 28, 39, 52, 51, 64, 70, 76, 81, 84, 89, 94, 104, 107, 118, 126, 131, 142, 145, 151, 162, 174, 192, 206, 228, 240, 279
Washington,53,04/20/20, 35, 39, 47, 58, 70, 74, 87, 89, 102, 109, 124, 135, 143, 161, 168, 177, 205, 224, 244, 301, 439, 460, 661, 8, 9, 12, 13, 14, 16, 17, 19, 19, 21, 23, 24, 24, 25, 26, 28, 31, 33, 35, 40, 46, 51, 68, 471, 474, 489, 509, 522, 542, 552, 559, 563, 573, 581, 587, 605, 625, 638, 663, 711, 738, 758, 839, 890, 915, 973
West Virginia,54,04/20/20, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 13, 16, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 9
Wisconsin,55,04/20/20, 17, 17, 28, 30, 35, 36, 38, 40, 41, 45, 48, 51, 58, 64, 72, 81, 93, 115, 145, 165, 254, 302, 401, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 8, 10, 11, 14, 14, 19, 24, 29, 35, 93, 100, 106, 117, 119, 125, 130, 132, 140, 144, 153, 157, 162, 169, 181, 200, 209, 228, 249, 261, 321, 355, 511
Wyoming,56,04/20/20, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 9, 11, 12, 16, 18, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 4, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 4, 6, 8, 9, 11, 15, 19, 34, 40, 65
US National,US,04/20/20, 7247, 7822, 8562, 9610, 10632, 11079, 11696, 13410, 14674, 15905, 16992, 17481, 18996, 20045, 21379, 23427, 26629, 30145, 32191, 37957, 48536, 54491, 59988, 1365, 1377, 1431, 1629, 1785, 1863, 1937, 2078, 2179, 2367, 2479, 2525, 2570, 2682, 2727, 2999, 3064, 3108, 3288, 3682, 3969, 4888, 5108, 25133, 26030, 26779, 27973, 28685, 29762, 30139, 30819, 31201, 32384, 32609, 33303, 34112, 34757, 35191, 35663, 35875, 36416, 38069, 39199, 41282, 42493, 47058
Alabama,1,04/21/20, 26, 31, 35, 44, 47, 50, 57, 60, 67, 71, 74, 79, 84, 90, 96, 99, 103, 115, 135, 152, 188, 193, 246, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 10, 10, 12, 13, 15, 17, 22, 28, 36, 40, 46, 49, 50, 52, 56, 57, 60, 62, 66, 69, 74, 78, 84, 91, 96, 110, 119, 133, 139, 221
Alaska,2,04/21/20, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 5, 5, 6, 8, 10, 16, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 5, 8, 9, 12, 17, 21, 25, 34
Arizona,4,04/21/20, 21, 23, 27, 32, 32, 34, 37, 38, 40, 42, 43, 45, 48, 50, 54, 59, 66, 75, 92, 122, 168, 200, 380, 3, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 7, 8, 8, 8, 9, 10, 11, 12, 16, 19, 27, 38, 86, 93, 97, 103, 107, 111, 115, 119, 127, 129, 132, 135, 139, 147, 151, 160, 168, 178, 195, 206, 235, 288, 346
Arkansas,5,04/21/20, 6, 7, 8, 10, 11, 14, 15, 18, 21, 23, 25, 26, 27, 30, 32, 35, 39, 43, 47, 53, 65, 65, 87, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 5, 7, 10, 8, 9, 10, 12, 14, 14, 16, 17, 18, 19, 21, 22, 23, 26, 28, 31, 34, 39, 41, 56, 69, 95, 122
California,6,04/21/20, 280, 309, 325, 374, 401, 413, 440, 459, 483, 510, 521, 552, 581, 649, 728, 875, 939, 1103, 1336, 1578, 2254, 2646, 2688, 39, 41, 46, 50, 60, 61, 64, 69, 72, 77, 88, 94, 95, 103, 107, 110, 116, 132, 142, 168, 208, 228, 252, 1016, 1127, 1148, 1213, 1280, 1329, 1361, 1402, 1424, 1479, 1493, 1533, 1557, 1581, 1622, 1637, 1652, 1746, 1833, 1973, 2225, 2382, 2615
Colorado,8,04/21/20, 41, 42, 53, 58, 73, 79, 83, 87, 91, 94, 100, 105, 120, 127, 142, 153, 158, 179, 199, 248, 277, 312, 397, 8, 9, 10, 13, 14, 16, 16, 18, 19, 19, 22, 22, 23, 24, 24, 27, 29, 32, 35, 38, 44, 51, 54, 272, 273, 295, 309, 336, 351, 370, 379, 389, 401, 411, 424, 436, 446, 459, 482, 525, 547, 558, 579, 647, 680, 931
Connecticut,9,04/21/20, 209, 244, 262, 396, 469, 507, 576, 682, 757, 813, 859, 924, 988, 1054, 1105, 1167, 1218, 1287, 1701, 1933, 2257, 2744, 2896, 79, 83, 92, 102, 106, 109, 114, 122, 129, 133, 135, 140, 146, 153, 157, 161, 166, 179, 201, 215, 230, 272, 293, 957, 984, 1064, 1123, 1155, 1190, 1239, 1269, 1289, 1305, 1329, 1350, 1378, 1406, 1428, 1464, 1504, 1553, 1590, 1665, 1850, 2051, 2175
Delaware,10,04/21/20, 32, 38, 43, 49, 56, 62, 67, 73, 83, 89, 96, 111, 128, 137, 143, 152, 160, 180, 194, 214, 275, 409, 558, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 7, 7, 9, 9, 9, 10, 12, 14, 16, 17, 18, 21, 26, 21, 32, 34, 37, 38, 40, 42, 46, 48, 50, 54, 56, 61, 64, 68, 71, 74, 82, 95, 103, 126, 140, 166
Florida,12,04/21/20, 187, 196, 204, 219, 231, 251, 268, 281, 296, 313, 328, 346, 362, 385, 435, 493, 576, 636, 725, 866, 1174, 1917, 2871, 29, 30, 31, 33, 35, 37, 37, 39, 41, 46, 47, 49, 51, 54, 59, 61, 64, 68, 80, 85, 104, 146, 234, 550, 614, 633, 670, 718, 745, 758, 794, 805, 817, 852, 875, 897, 929, 958, 1012, 1097, 1116, 1150, 1270, 1451, 1657, 2116
Georgia,13,04/21/20, 115, 117, 127, 149, 166, 184, 193, 207, 223, 232, 240, 258, 274, 284, 305, 321, 345, 400, 448, 490, 595, 712, 752, 11, 12, 13, 16, 18, 21, 22, 24, 26, 28, 29, 31, 32, 34, 36, 39, 41, 43, 47, 50, 55, 60, 65, 211, 239, 256, 262, 294, 317, 335, 345, 348, 360, 378, 386, 406, 427, 448, 462, 482, 501, 529, 606, 729, 818, 930
Hawaii,15,04/21/20, 1, 2, 2, 3, 4, 4, 4, 4, 5, 5, 5, 5, 6, 6, 7, 8, 9, 9, 10, 11, 15, 28, 60, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 6, 6, 7, 7, 7, 10, 12, 13, 17, 18, 21, 23, 25, 27, 31, 32, 33, 35, 37, 43, 49, 53, 60, 73, 100, 106
Idaho,16,04/21/20, 7, 8, 8, 11, 12, 13, 15, 16, 16, 17, 17, 18, 19, 19, 21, 22, 24, 25, 30, 42, 68, 116, 153, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 7, 10, 18, 9, 12, 12, 14, 15, 16, 17, 18, 20, 20, 22, 23, 25, 27, 28, 32, 33, 35, 41, 52, 75, 79, 118
Illinois,17,04/21/20, 180, 189, 222, 258, 296, 310, 323, 372, 436, 507, 548, 645, 715, 786, 824, 913, 1042, 1295, 1611, 1895, 2323, 3423, 4384, 26, 29, 32, 40, 43, 47, 51, 53, 58, 60, 61, 64, 69, 71, 76, 86, 100, 112, 126, 137, 160, 208, 358, 897, 931, 940, 964, 997, 1016, 1034, 1048, 1069, 1126, 1152, 1183, 1198, 1232, 1266, 1305, 1350, 1375, 1434, 1612, 1879, 2072, 2503
Indiana,18,04/21/20, 75, 79, 82, 95, 102, 107, 116, 131, 145, 155, 167, 185, 194, 216, 230, 245, 276, 303, 416, 490, 574, 671, 708, 11, 11, 13, 15, 16, 19, 20, 23, 24, 26, 27, 29, 30, 31, 34, 37, 39, 44, 49, 52, 60, 67, 76, 195, 198, 228, 245, 266, 273, 279, 285, 292, 299, 307, 320, 324, 344, 361, 372, 392, 408, 431, 486, 557, 570, 612
Iowa,19,04/21/20, 17, 18, 19, 21, 22, 25, 27, 28, 30, 31, 32, 34, 35, 36, 37, 39, 40, 42, 50, 55, 66, 94, 122, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 8, 9, 19, 5, 8, 9, 13, 14, 16, 18, 19, 21, 23, 25, 27, 31, 33, 37, 43, 47, 53, 73, 97, 136, 161, 306
Kansas,20,04/21/20, 7, 8, 10, 10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 25, 26, 30, 33, 36, 40, 51, 63, 70, 80, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 7, 8, 9, 11, 11, 12, 15, 17, 19, 21, 24, 25, 27, 29, 30, 30, 32, 34, 37, 41, 44, 51, 53, 65, 74, 88, 97
Kentucky,21,04/21/20, 8, 10, 12, 14, 16, 16, 17, 19, 20, 22, 23, 25, 26, 29, 32, 35, 38, 41, 55, 62, 74, 86, 93, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 6, 7, 7, 8, 9, 11, 13, 14, 19, 34, 37, 38, 40, 46, 50, 52, 54, 59, 61, 63, 65, 67, 70, 75, 77, 95, 100, 108, 116, 135, 185, 257
Louisiana,22,04/21/20, 89, 100, 108, 129, 145, 157, 165, 169, 179, 195, 203, 222, 258, 268, 285, 323, 342, 407, 460, 518, 775, 1006, 1259, 40, 41, 46, 48, 53, 55, 58, 60, 61, 64, 65, 67, 71, 74, 78, 82, 84, 88, 95, 109, 121, 128, 151, 754, 776, 790, 818, 832, 842, 873, 894, 921, 932, 961, 984, 1016, 1027, 1050, 1072, 1079, 1108, 1146, 1190, 1318, 1379, 1434
Maine,23,04/21/20, 2, 2, 3, 3, 5, 5, 6, 7, 7, 8, 8, 9, 9, 11, 12, 14, 16, 18, 20, 23, 25, 29, 36, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 6, 1, 2, 4, 8, 10, 11, 12, 14, 16, 17, 19, 20, 22, 23, 26, 29, 31, 33, 38, 45, 52, 59, 64
Maryland,24,04/21/20, 235, 273, 291, 338, 361, 405, 436, 472, 506, 549, 610, 624, 663, 684, 719, 747, 812, 861, 946, 1076, 1285, 1397, 1966, 36, 38, 42, 45, 47, 50, 54, 56, 58, 59, 60, 62, 63, 65, 67, 70, 72, 74, 79, 80, 101, 122, 132, 298, 331, 345, 360, 366, 374, 395, 403, 410, 421, 426, 437, 448, 459, 467, 475, 490, 507, 533, 565, 680, 731, 752
Massachusetts,25,04/21/20, 439, 523, 585, 726, 820, 910, 982, 1091, 1249, 1354, 1464, 1515, 1614, 1680, 1796, 1949, 2042, 2241, 2531, 3294, 3992, 4240, 4691, 131, 147, 155, 173, 179, 185, 187, 199, 206, 209, 218, 224, 226, 234, 239, 247, 260, 267, 279, 317, 338, 350, 380, 1545, 1600, 1674, 1713, 1748, 1777, 1803, 1836, 1847, 1891, 1917, 1973, 2006, 2043, 2074, 2115, 2139, 2199, 2250, 2344, 2617, 2761, 2861
Michigan,26,04/21/20, 278, 329, 355, 375, 411, 429, 461, 499, 531, 538, 592, 686, 823, 950, 1150, 1247, 1573, 1920, 2154, 2433, 3870, 5348, 6575, 36, 38, 51, 63, 76, 88, 95, 104, 111, 118, 130, 141, 145, 156, 177, 204, 213, 240, 265, 298, 374, 435, 453, 1476, 1486, 1591, 1686, 1739, 1869, 1902, 1933, 1984, 2029, 2071, 2134, 2165, 2273, 2325, 2369, 2428, 2604, 2646, 2834, 3138, 3526, 4129
Minnesota,27,04/21/20, 20, 25, 31, 33, 35, 38, 40, 43, 46, 49, 51, 53, 54, 58, 60, 63, 68, 70, 78, 87, 114, 155, 167, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6, 7, 8, 10, 13, 15, 23, 25, 28, 30, 32, 37, 40, 41, 44, 46, 49, 50, 55, 60, 66, 68, 78, 87, 101, 139, 153, 163, 198
Mississippi,28,04/21/20, 13, 14, 16, 18, 20, 23, 24, 27, 28, 29, 31, 32, 33, 35, 37, 37, 39, 41, 42, 46, 56, 64, 72, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 7, 0, 0, 1, 2, 4, 5, 6, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 22, 27, 35, 48, 60, 74
Missouri,29,04/21/20, 40, 47, 52, 58, 61, 69, 79, 82, 87, 91, 98, 113, 123, 139, 157, 179, 200, 225, 286, 337, 439, 455, 636, 5, 6, 8, 10, 12, 13, 15, 15, 16, 17, 18, 19, 21, 22, 23, 24, 28, 30, 34, 36, 40, 44, 62, 128, 135, 143, 150, 155, 163, 173, 181, 185, 193, 198, 204, 216, 221, 226, 233, 242, 259, 268, 300, 314, 336, 378
Montana,30,04/21/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 6, 7, 14, 20, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 7, 0, 1, 1, 2, 3, 3, 5, 6, 6, 8, 9, 9, 10, 11, 12, 16, 18, 21, 25, 28, 49, 73, 93
Nebraska,31,04/21/20, 0, 0, 0, 1, 2, 3, 3, 4, 4, 5, 5, 6, 7, 8, 8, 9, 10, 12, 15, 18, 24, 27, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 9, 1, 3, 4, 5, 6, 7, 7, 8, 8, 9, 10, 10, 12, 12, 13, 15, 19, 28, 36, 42, 74, 118, 145
Nevada,32,04/21/20, 0, 1, 2, 3, 4, 5, 7, 8, 10, 10, 11, 12, 13, 15, 16, 19, 22, 25, 34, 40, 67, 114, 271, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 9, 11, 18, 35, 63, 67, 71, 75, 79, 84, 89, 91, 94, 97, 102, 106, 110, 112, 118, 122, 127, 133, 143, 162, 198, 253, 296
New Hampshire,33,04/21/20, 17, 19, 20, 21, 25, 26, 28, 29, 31, 32, 34, 36, 38, 38, 44, 50, 54, 60, 68, 75, 95, 171, 192, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 6, 9, 11, 13, 18, 15, 19, 22, 24, 28, 29, 30, 35, 40, 45, 48, 53, 57, 61, 65, 70, 80, 85, 98, 123, 163, 171, 214
New Jersey,34,04/21/20, 616, 623, 722, 928, 1007, 1133, 1186, 1461, 1579, 1767, 1958, 2097, 2241, 2715, 2972, 3279, 3565, 3882, 4835, 6175, 7665, 8086, 8792, 171, 190, 209, 242, 271, 293, 322, 338, 371, 393, 406, 443, 461, 478, 489, 511, 540, 570, 612, 662, 767, 823, 916, 3475, 3639, 3740, 3957, 4060, 4129, 4263, 4356, 4559, 4674, 4763, 4881, 4960, 5084, 5134, 5310, 5450, 5554, 5759, 5904, 6281, 6473, 7256
New Mexico,35,04/21/20, 2, 2, 4, 4, 5, 6, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 21, 24, 34, 39, 44, 47, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 7, 9, 11, 12, 13, 9, 11, 16, 21, 25, 28, 30, 32, 34, 37, 39, 41, 45, 47, 50, 55, 63, 69, 75, 79, 96, 112, 136
New York,36,04/21/20, 1464, 1531, 1675, 1825, 1985, 2138, 2415, 2752, 3034, 3303, 4143, 4510, 4744, 5793, 6553, 7108, 7907, 9058, 10798, 12982, 14301, 19031, 20254, 286, 307, 329, 389, 433, 470, 518, 595, 617, 639, 734, 787, 862, 911, 946, 968, 987, 1091, 1124, 1252, 1435, 1743, 1804, 10884, 11143, 11324, 11926, 12261, 12743, 12959, 13149, 13411, 13719, 14160, 14349, 14788, 15079, 15254, 15466, 16114, 16558, 17021, 17363, 18239, 18308, 19781
North Carolina,37,04/21/20, 18, 21, 27, 31, 33, 34, 36, 37, 39, 40, 42, 45, 48, 49, 54, 57, 62, 75, 90, 96, 107, 162, 177, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 11, 12, 15, 18, 20, 29, 37, 39, 44, 55, 58, 61, 65, 70, 76, 79, 82, 84, 93, 98, 103, 107, 137, 148, 169, 179, 258, 277, 322
North Dakota,38,04/21/20, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 6, 9, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 19, 25
Ohio,39,04/21/20, 86, 93, 107, 117, 126, 139, 146, 156, 166, 171, 178, 183, 198, 207, 226, 248, 268, 297, 374, 441, 528, 572, 921, 11, 13, 16, 17, 18, 19, 21, 22, 23, 24, 24, 25, 26, 27, 28, 31, 33, 36, 40, 44, 53, 56, 58, 135, 145, 166, 175, 186, 192, 201, 209, 215, 231, 238, 247, 252, 262, 269, 283, 290, 309, 330, 370, 425, 472, 511
Oklahoma,40,04/21/20, 9, 10, 13, 14, 15, 15, 16, 17, 18, 20, 21, 23, 25, 28, 30, 33, 36, 39, 42, 51, 70, 97, 133, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 9, 10, 18, 19, 23, 24, 28, 30, 32, 34, 35, 37, 40, 42, 44, 46, 47, 49, 53, 58, 62, 71, 92, 128, 133, 179
Oregon,41,04/21/20, 6, 7, 8, 9, 10, 11, 13, 15, 16, 16, 19, 20, 24, 26, 28, 33, 38, 45, 52, 58, 68, 76, 135, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 6, 7, 9, 10, 13, 15, 18, 25, 30, 37, 41, 46, 48, 52, 57, 60, 65, 69, 81, 92, 102, 112, 120, 137, 149, 174, 189, 259, 361, 474
Pennsylvania,42,04/21/20, 414, 421, 451, 517, 609, 660, 701, 808, 849, 884, 929, 1010, 1101, 1192, 1259, 1335, 1476, 1623, 2087, 2149, 2519, 3046, 3593, 58, 62, 65, 70, 73, 80, 84, 87, 90, 95, 101, 107, 111, 113, 120, 127, 140, 143, 152, 162, 188, 194, 226, 636, 652, 709, 757, 800, 823, 829, 855, 879, 907, 924, 939, 964, 975, 1011, 1039, 1060, 1105, 1149, 1174, 1271, 1401, 1668
Rhode Island,44,04/21/20, 44, 50, 61, 75, 87, 90, 94, 99, 102, 105, 113, 116, 120, 126, 134, 150, 161, 185, 204, 238, 277, 379, 431, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 7, 7, 9, 14, 15, 21, 7, 9, 12, 13, 15, 17, 19, 22, 23, 26, 28, 30, 32, 33, 38, 41, 46, 53, 58, 70, 123, 135, 175
South Carolina,45,04/21/20, 21, 33, 38, 42, 45, 47, 51, 54, 56, 58, 62, 66, 71, 73, 76, 83, 88, 99, 112, 124, 178, 208, 244, 2, 2, 3, 4, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 12, 15, 16, 18, 19, 28, 48, 51, 65, 74, 78, 86, 91, 98, 103, 111, 118, 124, 126, 133, 143, 147, 154, 170, 189, 201, 277, 300, 339
South Dakota,46,04/21/20, 9, 10, 12, 18, 20, 22, 25, 27, 29, 31, 32, 35, 36, 38, 42, 44, 50, 52, 58, 70, 93, 112, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 8, 8, 0, 0, 1, 2, 3, 3, 4, 5, 6, 6, 8, 10, 14, 19, 24, 29, 33, 37, 51, 58, 68, 78, 119
Tennessee,47,04/21/20, 20, 23, 25, 35, 42, 49, 53, 62, 64, 67, 72, 76, 82, 88, 100, 114, 125, 148, 164, 198, 267, 315, 328, 3, 3, 4, 7, 7, 8, 9, 10, 10, 11, 11, 12, 13, 13, 14, 15, 16, 17, 19, 21, 26, 27, 33, 77, 88, 101, 112, 120, 123, 127, 134, 139, 141, 151, 162, 173, 179, 187, 194, 206, 216, 227, 262, 310, 375, 414
Texas,48,04/21/20, 171, 175, 190, 220, 231, 236, 256, 267, 273, 303, 329, 339, 377, 409, 454, 480, 489, 531, 613, 743, 947, 1138, 2074, 15, 21, 24, 26, 28, 29, 32, 36, 38, 40, 42, 44, 47, 50, 53, 57, 60, 62, 65, 72, 77, 87, 112, 284, 307, 338, 353, 371, 379, 391, 406, 420, 429, 437, 442, 454, 462, 479, 498, 517, 533, 554, 616, 686, 719, 751
Utah,49,04/21/20, 9, 10, 10, 13, 15, 17, 18, 20, 21, 22, 23, 25, 27, 29, 30, 32, 34, 39, 52, 62, 90, 133, 159, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 8, 11, 11, 21, 21, 24, 27, 32, 34, 37, 44, 46, 49, 55, 59, 61, 67, 69, 73, 74, 80, 89, 97, 110, 139, 159, 209
Vermont,50,04/21/20, 0, 0, 1, 2, 2, 3, 3, 4, 4, 5, 6, 7, 7, 8, 10, 11, 13, 14, 16, 22, 26, 36, 44, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 7, 8, 10, 11, 5, 6, 8, 10, 14, 16, 20, 23, 24, 25, 27, 30, 33, 34, 38, 41, 48, 53, 59, 69, 86, 105, 128
Virginia,51,04/21/20, 102, 123, 128, 135, 141, 150, 159, 166, 180, 194, 220, 229, 237, 255, 258, 271, 291, 331, 350, 398, 450, 510, 581, 4, 6, 7, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 30, 33, 41, 58, 72, 81, 86, 93, 100, 102, 109, 117, 128, 131, 142, 148, 157, 166, 170, 179, 195, 211, 228, 249, 280, 313
Washington,53,04/21/20, 32, 34, 36, 56, 62, 65, 76, 79, 82, 92, 97, 104, 120, 129, 144, 153, 167, 190, 209, 263, 409, 484, 659, 7, 8, 10, 13, 15, 17, 18, 18, 21, 22, 23, 24, 25, 27, 28, 29, 31, 33, 37, 41, 51, 58, 71, 498, 499, 504, 534, 542, 558, 578, 583, 585, 595, 600, 613, 626, 645, 664, 691, 740, 761, 792, 867, 941, 961, 1015
West Virginia,54,04/21/20, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 9, 11, 15, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 9
Wisconsin,55,04/21/20, 28, 29, 31, 33, 36, 39, 40, 41, 43, 44, 45, 49, 53, 59, 67, 73, 78, 112, 136, 168, 215, 312, 358, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 4, 5, 7, 8, 9, 9, 12, 15, 17, 21, 30, 35, 96, 103, 107, 118, 122, 128, 134, 137, 143, 149, 157, 161, 167, 178, 194, 207, 221, 237, 259, 276, 327, 372, 537
