location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Colorado,8,04/21/20, 31, 40, 44, 54, 67, 74, 79, 84, 88, 98, 103, 108, 112, 119, 134, 144, 154, 175, 185, 231, 286, 349, 428, 8, 9, 10, 13, 14, 16, 16, 18, 19, 19, 22, 22, 23, 24, 24, 27, 29, 32, 35, 38, 44, 51, 54, 272, 273, 295, 309, 336, 351, 370, 379, 389, 401, 411, 424, 436, 446, 459, 482, 525, 547, 558, 579, 647, 680, 931
Connecticut,9,04/21/20, 196, 234, 257, 389, 429, 495, 587, 683, 747, 795, 835, 912, 989, 1020, 1075, 1114, 1217, 1268, 1634, 1835, 2149, 2676, 2820, 79, 83, 92, 102, 106, 109, 114, 122, 129, 133, 135, 140, 146, 153, 157, 161, 166, 179, 201, 215, 230, 272, 293, 957, 984, 1064, 1123, 1155, 1190, 1239, 1269, 1289, 1305, 1329, 1350, 1378, 1406, 1428, 1464, 1504, 1553, 1590, 1665, 1850, 2051, 2175
Delaware,10,04/21/20, 42, 43, 47, 56, 60, 65, 71, 77, 83, 86, 91, 108, 123, 133, 140, 153, 164, 183, 195, 220, 251, 385, 537, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 7, 7, 9, 9, 9, 10, 12, 14, 16, 17, 18, 21, 26, 21, 32, 34, 37, 38, 40, 42, 46, 48, 50, 54, 56, 61, 64, 68, 71, 74, 82, 95, 103, 126, 140, 166
Florida,12,04/21/20, 181, 195, 199, 212, 229, 248, 265, 282, 292, 304, 328, 351, 365, 386, 406, 484, 566, 609, 693, 785, 1096, 1870, 2785, 29, 30, 31, 33, 35, 37, 37, 39, 41, 46, 47, 49, 51, 54, 59, 61, 64, 68, 80, 85, 104, 146, 234, 550, 614, 633, 670, 718, 745, 758, 794, 805, 817, 852, 875, 897, 929, 958, 1012, 1097, 1116, 1150, 1270, 1451, 1657, 2116
Georgia,13,04/21/20, 120, 127, 131, 151, 167, 179, 193, 203, 217, 230, 241, 260, 268, 276, 292, 310, 333, 414, 440, 488, 559, 698, 776, 11, 12, 13, 16, 18, 21, 22, 24, 26, 28, 29, 31, 32, 34, 36, 39, 41, 43, 47, 50, 55, 60, 65, 211, 239, 256, 262, 294, 317, 335, 345, 348, 360, 378, 386, 406, 427, 448, 462, 482, 501, 529, 606, 729, 818, 930
Hawaii,15,04/21/20, 0, 0, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 5, 6, 7, 7, 8, 8, 9, 11, 16, 23, 52, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 6, 6, 7, 7, 7, 10, 12, 13, 17, 18, 21, 23, 25, 27, 31, 32, 33, 35, 37, 43, 49, 53, 60, 73, 100, 106
Idaho,16,04/21/20, 6, 7, 9, 11, 11, 12, 13, 14, 16, 17, 17, 18, 19, 20, 22, 23, 24, 27, 29, 42, 53, 113, 144, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 7, 10, 18, 9, 12, 12, 14, 15, 16, 17, 18, 20, 20, 22, 23, 25, 27, 28, 32, 33, 35, 41, 52, 75, 79, 118
Illinois,17,04/21/20, 169, 190, 198, 255, 291, 301, 331, 366, 431, 505, 548, 594, 707, 768, 839, 923, 1004, 1301, 1612, 1772, 2277, 3368, 4299, 26, 29, 32, 40, 43, 47, 51, 53, 58, 60, 61, 64, 69, 71, 76, 86, 100, 112, 126, 137, 160, 208, 358, 897, 931, 940, 964, 997, 1016, 1034, 1048, 1069, 1126, 1152, 1183, 1198, 1232, 1266, 1305, 1350, 1375, 1434, 1612, 1879, 2072, 2503
Indiana,18,04/21/20, 70, 78, 81, 88, 97, 108, 117, 133, 143, 159, 176, 185, 195, 213, 231, 251, 262, 311, 415, 490, 539, 605, 648, 11, 11, 13, 15, 16, 19, 20, 23, 24, 26, 27, 29, 30, 31, 34, 37, 39, 44, 49, 52, 60, 67, 76, 195, 198, 228, 245, 266, 273, 279, 285, 292, 299, 307, 320, 324, 344, 361, 372, 392, 408, 431, 486, 557, 570, 612
Iowa,19,04/21/20, 15, 17, 18, 20, 21, 22, 24, 26, 27, 28, 29, 31, 33, 35, 36, 38, 40, 42, 47, 50, 60, 96, 126, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 8, 9, 19, 5, 8, 9, 13, 14, 16, 18, 19, 21, 23, 25, 27, 31, 33, 37, 43, 47, 53, 73, 97, 136, 161, 306
Kansas,20,04/21/20, 5, 6, 9, 10, 11, 14, 16, 16, 18, 19, 21, 22, 23, 24, 26, 30, 36, 40, 47, 51, 62, 66, 70, 0, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 7, 8, 9, 11, 11, 12, 15, 17, 19, 21, 24, 25, 27, 29, 30, 30, 32, 34, 37, 41, 44, 51, 53, 65, 74, 88, 97
Kentucky,21,04/21/20, 7, 8, 10, 12, 14, 16, 17, 17, 18, 19, 21, 22, 26, 29, 31, 33, 36, 45, 52, 60, 68, 81, 92, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 4, 4, 5, 5, 6, 7, 7, 8, 9, 11, 13, 14, 19, 34, 37, 38, 40, 46, 50, 52, 54, 59, 61, 63, 65, 67, 70, 75, 77, 95, 100, 108, 116, 135, 185, 257
Louisiana,22,04/21/20, 83, 86, 111, 128, 138, 146, 161, 170, 181, 187, 201, 216, 235, 256, 272, 318, 351, 389, 435, 511, 749, 1017, 1161, 40, 41, 46, 48, 53, 55, 58, 60, 61, 64, 65, 67, 71, 74, 78, 82, 84, 88, 95, 109, 121, 128, 151, 754, 776, 790, 818, 832, 842, 873, 894, 921, 932, 961, 984, 1016, 1027, 1050, 1072, 1079, 1108, 1146, 1190, 1318, 1379, 1434
Maine,23,04/21/20, 3, 3, 4, 4, 5, 6, 6, 7, 7, 8, 9, 10, 11, 14, 15, 15, 17, 18, 19, 21, 24, 28, 34, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 6, 1, 2, 4, 8, 10, 11, 12, 14, 16, 17, 19, 20, 22, 23, 26, 29, 31, 33, 38, 45, 52, 59, 64
Maryland,24,04/21/20, 227, 259, 295, 321, 347, 400, 439, 474, 521, 533, 578, 632, 654, 679, 708, 739, 775, 860, 929, 1055, 1278, 1335, 1842, 36, 38, 42, 45, 47, 50, 54, 56, 58, 59, 60, 62, 63, 65, 67, 70, 72, 74, 79, 80, 101, 122, 132, 298, 331, 345, 360, 366, 374, 395, 403, 410, 421, 426, 437, 448, 459, 467, 475, 490, 507, 533, 565, 680, 731, 752
Massachusetts,25,04/21/20, 444, 529, 606, 757, 837, 877, 970, 1088, 1281, 1327, 1467, 1505, 1561, 1682, 1757, 1896, 2017, 2173, 2449, 3218, 3914, 4035, 4627, 131, 147, 155, 173, 179, 185, 187, 199, 206, 209, 218, 224, 226, 234, 239, 247, 260, 267, 279, 317, 338, 350, 380, 1545, 1600, 1674, 1713, 1748, 1777, 1803, 1836, 1847, 1891, 1917, 1973, 2006, 2043, 2074, 2115, 2139, 2199, 2250, 2344, 2617, 2761, 2861
Michigan,26,04/21/20, 295, 307, 330, 366, 394, 426, 447, 479, 489, 522, 561, 665, 783, 946, 1094, 1193, 1482, 1794, 2045, 2350, 3719, 4965, 6109, 36, 38, 51, 63, 76, 88, 95, 104, 111, 118, 130, 141, 145, 156, 177, 204, 213, 240, 265, 298, 374, 435, 453, 1476, 1486, 1591, 1686, 1739, 1869, 1902, 1933, 1984, 2029, 2071, 2134, 2165, 2273, 2325, 2369, 2428, 2604, 2646, 2834, 3138, 3526, 4129
Minnesota,27,04/21/20, 24, 26, 29, 33, 36, 37, 40, 42, 44, 47, 50, 52, 54, 57, 61, 64, 66, 73, 80, 91, 109, 151, 173, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5, 6, 7, 8, 10, 13, 15, 23, 25, 28, 30, 32, 37, 40, 41, 44, 46, 49, 50, 55, 60, 66, 68, 78, 87, 101, 139, 153, 163, 198
Mississippi,28,04/21/20, 18, 19, 20, 21, 22, 23, 25, 26, 27, 29, 31, 32, 33, 35, 36, 38, 42, 44, 46, 50, 58, 66, 71, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 7, 0, 0, 1, 2, 4, 5, 6, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 22, 27, 35, 48, 60, 74
Missouri,29,04/21/20, 40, 43, 47, 52, 58, 65, 67, 72, 78, 84, 96, 102, 112, 126, 152, 175, 191, 215, 284, 324, 426, 454, 586, 5, 6, 8, 10, 12, 13, 15, 15, 16, 17, 18, 19, 21, 22, 23, 24, 28, 30, 34, 36, 40, 44, 62, 128, 135, 143, 150, 155, 163, 173, 181, 185, 193, 198, 204, 216, 221, 226, 233, 242, 259, 268, 300, 314, 336, 378
Montana,30,04/21/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 3, 4, 5, 8, 14, 22, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 7, 0, 1, 1, 2, 3, 3, 5, 6, 6, 8, 9, 9, 10, 11, 12, 16, 18, 21, 25, 28, 49, 73, 93
Nebraska,31,04/21/20, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 7, 8, 9, 10, 12, 14, 17, 23, 25, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 9, 1, 3, 4, 5, 6, 7, 7, 8, 8, 9, 10, 10, 12, 12, 13, 15, 19, 28, 36, 42, 74, 118, 145
Nevada,32,04/21/20, 1, 1, 2, 3, 4, 6, 6, 7, 8, 9, 11, 14, 15, 16, 19, 20, 22, 28, 31, 40, 69, 120, 265, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 9, 11, 18, 35, 63, 67, 71, 75, 79, 84, 89, 91, 94, 97, 102, 106, 110, 112, 118, 122, 127, 133, 143, 162, 198, 253, 296
New Hampshire,33,04/21/20, 14, 16, 19, 20, 23, 25, 27, 29, 31, 32, 35, 36, 37, 39, 40, 43, 50, 59, 69, 74, 93, 144, 183, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 6, 9, 11, 13, 18, 15, 19, 22, 24, 28, 29, 30, 35, 40, 45, 48, 53, 57, 61, 65, 70, 80, 85, 98, 123, 163, 171, 214
New Jersey,34,04/21/20, 555, 607, 670, 915, 1029, 1098, 1179, 1387, 1570, 1723, 1926, 2009, 2153, 2575, 2888, 3204, 3408, 3730, 4603, 5836, 7442, 7824, 8331, 171, 190, 209, 242, 271, 293, 322, 338, 371, 393, 406, 443, 461, 478, 489, 511, 540, 570, 612, 662, 767, 823, 916, 3475, 3639, 3740, 3957, 4060, 4129, 4263, 4356, 4559, 4674, 4763, 4881, 4960, 5084, 5134, 5310, 5450, 5554, 5759, 5904, 6281, 6473, 7256
New Mexico,35,04/21/20, 1, 2, 3, 4, 5, 5, 7, 8, 9, 10, 11, 12, 14, 14, 15, 16, 16, 18, 22, 34, 40, 49, 54, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 7, 9, 11, 12, 13, 9, 11, 16, 21, 25, 28, 30, 32, 34, 37, 39, 41, 45, 47, 50, 55, 63, 69, 75, 79, 96, 112, 136
New York,36,04/21/20, 1425, 1510, 1638, 1813, 1935, 2086, 2343, 2678, 3051, 3261, 4050, 4445, 4673, 5660, 6447, 6943, 7659, 8761, 10724, 12581, 14135, 18471, 20005, 286, 307, 329, 389, 433, 470, 518, 595, 617, 639, 734, 787, 862, 911, 946, 968, 987, 1091, 1124, 1252, 1435, 1743, 1804, 10884, 11143, 11324, 11926, 12261, 12743, 12959, 13149, 13411, 13719, 14160, 14349, 14788, 15079, 15254, 15466, 16114, 16558, 17021, 17363, 18239, 18308, 19781
North Carolina,37,04/21/20, 17, 23, 26, 29, 31, 34, 36, 38, 40, 41, 43, 45, 48, 51, 58, 62, 68, 76, 85, 95, 123, 145, 177, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 11, 12, 15, 18, 20, 29, 37, 39, 44, 55, 58, 61, 65, 70, 76, 79, 82, 84, 93, 98, 103, 107, 137, 148, 169, 179, 258, 277, 322
North Dakota,38,04/21/20, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 5, 6, 9, 9, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 19, 25
Ohio,39,04/21/20, 84, 89, 98, 109, 119, 130, 136, 145, 160, 164, 173, 179, 191, 208, 226, 245, 257, 283, 351, 378, 495, 583, 869, 11, 13, 16, 17, 18, 19, 21, 22, 23, 24, 24, 25, 26, 27, 28, 31, 33, 36, 40, 44, 53, 56, 58, 135, 145, 166, 175, 186, 192, 201, 209, 215, 231, 238, 247, 252, 262, 269, 283, 290, 309, 330, 370, 425, 472, 511
Oklahoma,40,04/21/20, 8, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 23, 25, 26, 28, 29, 30, 35, 40, 49, 63, 82, 129, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 9, 10, 18, 19, 23, 24, 28, 30, 32, 34, 35, 37, 40, 42, 44, 46, 47, 49, 53, 58, 62, 71, 92, 128, 133, 179
Oregon,41,04/21/20, 5, 5, 7, 9, 10, 11, 13, 14, 16, 18, 20, 21, 23, 26, 30, 35, 40, 45, 51, 60, 68, 78, 129, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 5, 5, 5, 6, 7, 9, 10, 13, 15, 18, 25, 30, 37, 41, 46, 48, 52, 57, 60, 65, 69, 81, 92, 102, 112, 120, 137, 149, 174, 189, 259, 361, 474
Pennsylvania,42,04/21/20, 400, 437, 454, 505, 603, 641, 700, 785, 835, 868, 939, 1004, 1095, 1155, 1239, 1314, 1409, 1567, 2036, 2124, 2420, 2977, 3474, 58, 62, 65, 70, 73, 80, 84, 87, 90, 95, 101, 107, 111, 113, 120, 127, 140, 143, 152, 162, 188, 194, 226, 636, 652, 709, 757, 800, 823, 829, 855, 879, 907, 924, 939, 964, 975, 1011, 1039, 1060, 1105, 1149, 1174, 1271, 1401, 1668
Rhode Island,44,04/21/20, 45, 52, 66, 76, 82, 88, 91, 101, 105, 108, 114, 116, 120, 130, 135, 144, 159, 173, 196, 216, 272, 396, 431, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 7, 7, 9, 14, 15, 21, 7, 9, 12, 13, 15, 17, 19, 22, 23, 26, 28, 30, 32, 33, 38, 41, 46, 53, 58, 70, 123, 135, 175
South Carolina,45,04/21/20, 26, 32, 39, 42, 46, 48, 50, 51, 54, 57, 60, 65, 70, 73, 82, 88, 92, 97, 108, 125, 180, 220, 239, 2, 2, 3, 4, 5, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 12, 12, 15, 16, 18, 19, 28, 48, 51, 65, 74, 78, 86, 91, 98, 103, 111, 118, 124, 126, 133, 143, 147, 154, 170, 189, 201, 277, 300, 339
South Dakota,46,04/21/20, 11, 11, 15, 18, 20, 22, 24, 26, 28, 29, 32, 34, 35, 39, 41, 44, 48, 51, 56, 67, 92, 106, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 8, 8, 0, 0, 1, 2, 3, 3, 4, 5, 6, 6, 8, 10, 14, 19, 24, 29, 33, 37, 51, 58, 68, 78, 119
Tennessee,47,04/21/20, 23, 27, 30, 36, 40, 45, 55, 60, 66, 68, 70, 74, 80, 85, 101, 110, 125, 141, 161, 214, 258, 300, 341, 3, 3, 4, 7, 7, 8, 9, 10, 10, 11, 11, 12, 13, 13, 14, 15, 16, 17, 19, 21, 26, 27, 33, 77, 88, 101, 112, 120, 123, 127, 134, 139, 141, 151, 162, 173, 179, 187, 194, 206, 216, 227, 262, 310, 375, 414
Texas,48,04/21/20, 180, 183, 195, 207, 217, 234, 254, 262, 274, 297, 326, 348, 374, 404, 443, 463, 485, 548, 589, 772, 891, 1074, 2091, 15, 21, 24, 26, 28, 29, 32, 36, 38, 40, 42, 44, 47, 50, 53, 57, 60, 62, 65, 72, 77, 87, 112, 284, 307, 338, 353, 371, 379, 391, 406, 420, 429, 437, 442, 454, 462, 479, 498, 517, 533, 554, 616, 686, 719, 751
Utah,49,04/21/20, 8, 9, 10, 13, 14, 15, 16, 18, 19, 20, 22, 24, 27, 29, 30, 34, 39, 42, 47, 63, 83, 114, 171, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 5, 6, 6, 8, 11, 11, 21, 21, 24, 27, 32, 34, 37, 44, 46, 49, 55, 59, 61, 67, 69, 73, 74, 80, 89, 97, 110, 139, 159, 209
Vermont,50,04/21/20, 0, 1, 2, 2, 3, 3, 4, 4, 5, 6, 6, 8, 8, 10, 11, 12, 12, 14, 17, 21, 36, 41, 56, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 7, 8, 10, 11, 5, 6, 8, 10, 14, 16, 20, 23, 24, 25, 27, 30, 33, 34, 38, 41, 48, 53, 59, 69, 86, 105, 128
Virginia,51,04/21/20, 92, 119, 124, 133, 144, 155, 160, 171, 182, 196, 211, 218, 231, 246, 255, 272, 299, 313, 349, 386, 433, 505, 559, 4, 6, 7, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 26, 30, 33, 41, 58, 72, 81, 86, 93, 100, 102, 109, 117, 128, 131, 142, 148, 157, 166, 170, 179, 195, 211, 228, 249, 280, 313
Washington,53,04/21/20, 29, 32, 37, 47, 59, 70, 76, 80, 84, 88, 103, 107, 120, 131, 141, 150, 168, 184, 210, 242, 413, 475, 624, 7, 8, 10, 13, 15, 17, 18, 18, 21, 22, 23, 24, 25, 27, 28, 29, 31, 33, 37, 41, 51, 58, 71, 498, 499, 504, 534, 542, 558, 578, 583, 585, 595, 600, 613, 626, 645, 664, 691, 740, 761, 792, 867, 941, 961, 1015
West Virginia,54,04/21/20, 0, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 8, 8, 10, 15, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6, 9
Wisconsin,55,04/21/20, 24, 27, 29, 31, 34, 35, 39, 41, 42, 43, 45, 48, 51, 57, 65, 72, 82, 108, 128, 157, 222, 267, 385, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 4, 5, 7, 8, 9, 9, 12, 15, 17, 21, 30, 35, 96, 103, 107, 118, 122, 128, 134, 137, 143, 149, 157, 161, 167, 178, 194, 207, 221, 237, 259, 276, 327, 372, 537
Wyoming,56,04/21/20, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 8, 9, 10, 14, 16, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 5, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 4, 4, 5, 6, 8, 10, 12, 16, 19, 35, 42, 68
US National,US,04/21/20, 6823, 7106, 7409, 8307, 9541, 10221, 10896, 11513, 13659, 14431, 15260, 15755, 16902, 18883, 20197, 21700, 25201, 27877, 30884, 36091, 49110, 52040, 56839, 1282, 1309, 1379, 1590, 1774, 1848, 1932, 2054, 2187, 2318, 2450, 2543, 2677, 2697, 2950, 3012, 3190, 3294, 3498, 3600, 4383, 5150, 5471, 26973, 27694, 28528, 29806, 30513, 31845, 32604, 33054, 33466, 34644, 34931, 35735, 36665, 37720, 38239, 38654, 39175, 39504, 41274, 42346, 44840, 47817, 51715
Alabama,1,04/22/20, 22, 30, 35, 36, 39, 45, 53, 55, 59, 64, 70, 74, 78, 84, 89, 94, 100, 107, 128, 152, 185, 219, 276, 1, 1, 3, 4, 5, 5, 5, 6, 7, 7, 7, 7, 8, 9, 10, 10, 11, 12, 12, 13, 15, 18, 25, 29, 45, 47, 51, 54, 56, 59, 61, 64, 67, 71, 73, 78, 83, 88, 95, 104, 107, 118, 128, 147, 154, 246
Alaska,2,04/22/20, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 7, 9, 11, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 6, 8, 9, 13, 18, 22, 25, 34
Arizona,4,04/22/20, 18, 22, 24, 27, 29, 31, 32, 34, 37, 38, 41, 42, 45, 48, 51, 53, 58, 67, 89, 108, 156, 188, 342, 3, 3, 3, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 12, 14, 15, 16, 25, 34, 90, 98, 102, 109, 112, 118, 123, 128, 132, 136, 140, 145, 148, 154, 157, 168, 177, 187, 203, 218, 248, 320, 369
Arkansas,5,04/22/20, 5, 7, 9, 11, 12, 13, 15, 17, 18, 24, 25, 26, 28, 29, 34, 35, 38, 40, 43, 51, 60, 73, 79, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 7, 7, 8, 8, 9, 11, 13, 15, 16, 17, 18, 19, 21, 22, 24, 25, 28, 31, 33, 36, 41, 48, 61, 75, 99, 127
California,6,04/22/20, 273, 277, 293, 327, 363, 389, 421, 436, 460, 480, 507, 526, 554, 578, 704, 838, 883, 1073, 1256, 1459, 2194, 2569, 2663, 34, 38, 45, 51, 58, 59, 62, 66, 72, 74, 81, 91, 95, 98, 102, 110, 115, 127, 134, 167, 221, 240, 251, 1091, 1163, 1205, 1310, 1346, 1383, 1434, 1474, 1517, 1558, 1600, 1624, 1651, 1665, 1716, 1747, 1817, 1865, 1939, 2125, 2365, 2483, 2802
Colorado,8,04/22/20, 33, 34, 43, 53, 62, 66, 73, 79, 83, 90, 93, 98, 107, 119, 134, 140, 150, 165, 188, 235, 254, 319, 393, 7, 8, 9, 12, 14, 15, 16, 16, 17, 18, 19, 20, 21, 25, 25, 27, 29, 31, 34, 37, 41, 51, 56, 289, 293, 311, 328, 349, 377, 388, 393, 407, 426, 434, 450, 461, 468, 488, 513, 544, 566, 593, 610, 679, 722, 961
Connecticut,9,04/22/20, 157, 184, 243, 345, 376, 442, 523, 634, 715, 782, 864, 895, 958, 1024, 1091, 1161, 1194, 1288, 1677, 1757, 2316, 2639, 2808, 87, 89, 93, 104, 109, 115, 119, 124, 131, 135, 144, 149, 155, 161, 166, 176, 182, 195, 206, 236, 249, 268, 322, 1048, 1071, 1183, 1223, 1281, 1330, 1370, 1402, 1421, 1448, 1457, 1493, 1505, 1568, 1605, 1648, 1688, 1733, 1802, 1852, 2088, 2366, 2465
Delaware,10,04/22/20, 25, 30, 33, 43, 48, 57, 61, 69, 72, 84, 92, 103, 112, 124, 133, 155, 169, 176, 193, 207, 246, 479, 561, 1, 2, 4, 5, 5, 6, 6, 7, 8, 9, 9, 10, 10, 11, 12, 13, 14, 14, 15, 17, 20, 25, 37, 22, 38, 39, 43, 44, 47, 52, 54, 57, 60, 63, 67, 70, 74, 78, 83, 88, 98, 109, 115, 141, 158, 193
Florida,12,04/22/20, 162, 178, 180, 192, 205, 233, 262, 274, 281, 292, 305, 327, 339, 358, 377, 452, 538, 604, 675, 798, 1070, 1544, 2752, 19, 24, 26, 30, 33, 35, 37, 39, 42, 45, 46, 48, 54, 58, 65, 66, 70, 74, 82, 97, 117, 166, 251, 583, 647, 669, 700, 755, 782, 804, 839, 860, 874, 900, 930, 956, 989, 1025, 1068, 1152, 1177, 1256, 1349, 1549, 1731, 2289
Georgia,13,04/22/20, 103, 106, 123, 141, 157, 167, 179, 193, 214, 225, 237, 252, 260, 269, 276, 310, 329, 356, 455, 477, 524, 671, 779, 13, 13, 15, 19, 20, 22, 23, 25, 27, 28, 30, 31, 32, 35, 36, 38, 40, 41, 47, 52, 57, 63, 68, 227, 257, 274, 282, 330, 342, 361, 368, 383, 393, 407, 415, 441, 465, 479, 507, 523, 534, 566, 645, 766, 865, 985
Hawaii,15,04/22/20, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 9, 11, 12, 14, 20, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 5, 7, 14, 7, 8, 10, 12, 14, 17, 18, 22, 24, 26, 28, 32, 33, 35, 36, 38, 46, 51, 53, 64, 76, 100, 120
Idaho,16,04/22/20, 7, 10, 11, 12, 13, 14, 14, 15, 16, 17, 17, 18, 18, 19, 21, 22, 23, 26, 33, 41, 66, 106, 125, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 5, 7, 11, 14, 10, 12, 13, 14, 15, 17, 18, 20, 21, 22, 23, 24, 27, 28, 30, 33, 35, 39, 43, 57, 81, 93, 126
Illinois,17,04/22/20, 146, 156, 186, 242, 277, 292, 318, 367, 400, 475, 543, 618, 693, 752, 841, 894, 1039, 1244, 1583, 1799, 2471, 3458, 4254, 21, 26, 33, 39, 42, 45, 50, 54, 59, 61, 64, 65, 71, 74, 80, 86, 102, 132, 146, 154, 195, 248, 381, 948, 981, 999, 1014, 1048, 1069, 1085, 1098, 1133, 1175, 1226, 1250, 1275, 1305, 1365, 1417, 1436, 1474, 1514, 1727, 2077, 2253, 2809
