county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Hudson County NJ,34017,05/19/20,-2597,-2197,-1917,-1482,-876
Passaic County NJ,34031,05/19/20,-2102,-1653,-1468,-1182,-459
Putnam County NY,36079,05/19/20,-343,-279,-241,-192,-72
Rockland County NY,36087,05/19/20,-846,-687,-587,-443,-238
Kings County NY,36047,05/20/20,-7176,-6221,-5299,-4111,-1762
Queens County NY,36081,05/20/20,-6899,-5640,-4874,-3733,-1548
New York County NY,36061,05/20/20,-4438,-2830,-2179,-1408,13
Bronx County NY,36005,05/20/20,-3644,-2987,-2292,-1442,-506
Richmond County NY,36085,05/20/20,-1535,-1242,-993,-670,-95
Westchester County NY,36119,05/20/20,-2171,-1815,-1465,-1147,-577
Bergen County NJ,34003,05/20/20,-3299,-2663,-2217,-1624,-621
Hudson County NJ,34017,05/20/20,-2430,-2088,-1792,-1373,-819
Passaic County NJ,34031,05/20/20,-1999,-1523,-1407,-1079,-454
Putnam County NY,36079,05/20/20,-331,-259,-224,-167,-62
Rockland County NY,36087,05/20/20,-802,-637,-531,-404,-211
Kings County NY,36047,05/21/20,-6793,-5876,-4950,-3732,-1515
Queens County NY,36081,05/21/20,-6420,-5246,-4393,-3277,-1359
New York County NY,36061,05/21/20,-4091,-2526,-1845,-1086,253
Bronx County NY,36005,05/21/20,-3376,-2749,-2132,-1284,-460
Richmond County NY,36085,05/21/20,-1441,-1167,-897,-587,-54
Westchester County NY,36119,05/21/20,-2016,-1675,-1354,-1014,-456
Bergen County NJ,34003,05/21/20,-3133,-2540,-2023,-1401,-599
Hudson County NJ,34017,05/21/20,-2311,-1997,-1661,-1256,-676
Passaic County NJ,34031,05/21/20,-1960,-1456,-1311,-966,-454
Putnam County NY,36079,05/21/20,-314,-243,-205,-147,-45
Rockland County NY,36087,05/21/20,-747,-598,-481,-356,-184
Kings County NY,36047,05/22/20,-6434,-5482,-4539,-3371,-1273
Queens County NY,36081,05/22/20,-6203,-4946,-3983,-2915,-1140
New York County NY,36061,05/22/20,-3697,-2209,-1582,-803,483
Bronx County NY,36005,05/22/20,-3101,-2538,-1934,-1122,-366
Richmond County NY,36085,05/22/20,-1364,-1080,-812,-510,-33
Westchester County NY,36119,05/22/20,-1852,-1545,-1215,-875,-360
Bergen County NJ,34003,05/22/20,-2979,-2376,-1857,-1228,-474
Hudson County NJ,34017,05/22/20,-2229,-1899,-1532,-1133,-612
Passaic County NJ,34031,05/22/20,-1912,-1379,-1173,-870,-377
Putnam County NY,36079,05/22/20,-292,-228,-188,-129,-34
Rockland County NY,36087,05/22/20,-700,-553,-429,-319,-166
Kings County NY,36047,05/23/20,-6088,-5142,-4279,-3036,-1093
Queens County NY,36081,05/23/20,-5913,-4574,-3581,-2581,-975
New York County NY,36061,05/23/20,-3327,-1933,-1238,-596,522
Bronx County NY,36005,05/23/20,-2818,-2315,-1678,-920,-281
Richmond County NY,36085,05/23/20,-1364,-996,-728,-415,-1
Westchester County NY,36119,05/23/20,-1726,-1442,-1098,-729,-279
Bergen County NJ,34003,05/23/20,-2843,-2222,-1669,-1107,-352
Hudson County NJ,34017,05/23/20,-2084,-1817,-1424,-1045,-538
Passaic County NJ,34031,05/23/20,-1869,-1323,-1061,-763,-318
Putnam County NY,36079,05/23/20,-274,-214,-171,-110,-25
Rockland County NY,36087,05/23/20,-681,-526,-395,-285,-148
