county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Westchester County NY,36119,05/19/20,-2571,-2244,-1905,-1533,-989
Bergen County NJ,34003,05/19/20,-3691,-3075,-2654,-2038,-890
Hudson County NJ,34017,05/19/20,-2644,-2244,-1964,-1529,-923
Passaic County NJ,34031,05/19/20,-2165,-1716,-1531,-1245,-522
Putnam County NY,36079,05/19/20,-369,-305,-267,-218,-98
Rockland County NY,36087,05/19/20,-854,-695,-595,-451,-246
Kings County NY,36047,05/20/20,-7425,-6470,-5548,-4360,-2011
Queens County NY,36081,05/20/20,-7053,-5794,-5028,-3887,-1702
New York County NY,36061,05/20/20,-5617,-4009,-3358,-2587,-1166
Bronx County NY,36005,05/20/20,-3984,-3327,-2632,-1782,-846
Richmond County NY,36085,05/20/20,-1633,-1340,-1091,-768,-193
Westchester County NY,36119,05/20/20,-2468,-2112,-1762,-1444,-874
Bergen County NJ,34003,05/20/20,-3521,-2885,-2439,-1846,-843
Hudson County NJ,34017,05/20/20,-2477,-2135,-1839,-1420,-866
Passaic County NJ,34031,05/20/20,-2062,-1586,-1470,-1142,-517
Putnam County NY,36079,05/20/20,-357,-285,-250,-193,-88
Rockland County NY,36087,05/20/20,-810,-645,-539,-412,-219
Kings County NY,36047,05/21/20,-7042,-6125,-5199,-3981,-1764
Queens County NY,36081,05/21/20,-6574,-5400,-4547,-3431,-1513
New York County NY,36061,05/21/20,-5270,-3705,-3024,-2265,-926
Bronx County NY,36005,05/21/20,-3716,-3089,-2472,-1624,-800
Richmond County NY,36085,05/21/20,-1539,-1265,-995,-685,-152
Westchester County NY,36119,05/21/20,-2313,-1972,-1651,-1311,-753
Bergen County NJ,34003,05/21/20,-3355,-2762,-2245,-1623,-821
Hudson County NJ,34017,05/21/20,-2358,-2044,-1708,-1303,-723
Passaic County NJ,34031,05/21/20,-2023,-1519,-1374,-1029,-517
Putnam County NY,36079,05/21/20,-340,-269,-231,-173,-71
Rockland County NY,36087,05/21/20,-755,-606,-489,-364,-192
Kings County NY,36047,05/22/20,-6683,-5731,-4788,-3620,-1522
Queens County NY,36081,05/22/20,-6357,-5100,-4137,-3069,-1294
New York County NY,36061,05/22/20,-4876,-3388,-2761,-1982,-696
Bronx County NY,36005,05/22/20,-3441,-2878,-2274,-1462,-706
Richmond County NY,36085,05/22/20,-1462,-1178,-910,-608,-131
Westchester County NY,36119,05/22/20,-2149,-1842,-1512,-1172,-657
Bergen County NJ,34003,05/22/20,-3201,-2598,-2079,-1450,-696
Hudson County NJ,34017,05/22/20,-2276,-1946,-1579,-1180,-659
Passaic County NJ,34031,05/22/20,-1975,-1442,-1236,-933,-440
Putnam County NY,36079,05/22/20,-318,-254,-214,-155,-60
Rockland County NY,36087,05/22/20,-708,-561,-437,-327,-174
Kings County NY,36047,05/23/20,-6337,-5391,-4528,-3285,-1342
Queens County NY,36081,05/23/20,-6067,-4728,-3735,-2735,-1129
New York County NY,36061,05/23/20,-4506,-3112,-2417,-1775,-657
Bronx County NY,36005,05/23/20,-3158,-2655,-2018,-1260,-621
Richmond County NY,36085,05/23/20,-1462,-1094,-826,-513,-99
Westchester County NY,36119,05/23/20,-2023,-1739,-1395,-1026,-576
Bergen County NJ,34003,05/23/20,-3065,-2444,-1891,-1329,-574
Hudson County NJ,34017,05/23/20,-2131,-1864,-1471,-1092,-585
Passaic County NJ,34031,05/23/20,-1932,-1386,-1124,-826,-381
Putnam County NY,36079,05/23/20,-300,-240,-197,-136,-51
Rockland County NY,36087,05/23/20,-689,-534,-403,-293,-156
