county,id,day_to_overload
Kings County NY,36047,15
Queens County NY,36081,9
New York County NY,36061,27
Bronx County NY,36005,15
Richmond County NY,36085,13
Westchester County NY,36119,15
Bergen County NJ,34003,15
Hudson County NJ,34017,13
Passaic County NJ,34031,13
Putnam County NY,36079,14
Rockland County NY,36087,4
