county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Bergen County NJ,34003,05/08/20,-14316,-13468,-12852,-12124,-4462
Hudson County NJ,34017,05/08/20,-9373,-8735,-8332,-7845,-2847
Passaic County NJ,34031,05/08/20,-7716,-7169,-6868,-6454,-2813
Putnam County NY,36079,05/08/20,-1630,-1332,-1097,-735,-461
Rockland County NY,36087,05/08/20,-5321,-4949,-4686,-4404,-2463
Kings County NY,36047,05/09/20,-36544,-29042,-23639,-14509,-7175
Queens County NY,36081,05/09/20,-35629,-30704,-27053,-21705,-8660
New York County NY,36061,05/09/20,-23228,-20603,-19086,-17065,-6545
Bronx County NY,36005,05/09/20,-19356,-17610,-16302,-13584,-3954
Richmond County NY,36085,05/09/20,-6743,-6075,-5625,-5086,-1703
Westchester County NY,36119,05/09/20,-15673,-13714,-11435,-7932,-3298
Bergen County NJ,34003,05/09/20,-14603,-13735,-13117,-12386,-4711
Hudson County NJ,34017,05/09/20,-9629,-8962,-8556,-8060,-3007
Passaic County NJ,34031,05/09/20,-7863,-7296,-6990,-6568,-2955
Putnam County NY,36079,05/09/20,-1672,-1368,-1133,-769,-493
Rockland County NY,36087,05/09/20,-5314,-4942,-4680,-4401,-2527
Kings County NY,36047,05/10/20,-37151,-29853,-24465,-15327,-7728
Queens County NY,36081,05/10/20,-36141,-31230,-27694,-22376,-9188
New York County NY,36061,05/10/20,-23761,-21173,-19653,-17599,-6990
Bronx County NY,36005,05/10/20,-19619,-17922,-16612,-13936,-4250
Richmond County NY,36085,05/10/20,-6884,-6209,-5753,-5209,-1784
Westchester County NY,36119,05/10/20,-15796,-13841,-11645,-8204,-3514
Bergen County NJ,34003,05/10/20,-14825,-13923,-13302,-12572,-4980
Hudson County NJ,34017,05/10/20,-9811,-9130,-8717,-8220,-3170
Passaic County NJ,34031,05/10/20,-7956,-7372,-7064,-6645,-3099
Putnam County NY,36079,05/10/20,-1704,-1397,-1163,-797,-514
Rockland County NY,36087,05/10/20,-5274,-4910,-4647,-4377,-2564
Kings County NY,36047,05/11/20,-37544,-30462,-25150,-16049,-8235
Queens County NY,36081,05/11/20,-36469,-31587,-28151,-22886,-9684
New York County NY,36061,05/11/20,-24152,-21630,-20113,-18006,-7433
Bronx County NY,36005,05/11/20,-19817,-18137,-16826,-14213,-4529
Richmond County NY,36085,05/11/20,-6985,-6313,-5852,-5299,-1885
Westchester County NY,36119,05/11/20,-15822,-13915,-11804,-8437,-3730
Bergen County NJ,34003,05/11/20,-14932,-14033,-13407,-12676,-5183
Hudson County NJ,34017,05/11/20,-9941,-9252,-8834,-8325,-3329
Passaic County NJ,34031,05/11/20,-8028,-7411,-7097,-6681,-3234
Putnam County NY,36079,05/11/20,-1728,-1418,-1188,-826,-529
Rockland County NY,36087,05/11/20,-5225,-4853,-4590,-4322,-2591
