county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Rockland County NY,36087,05/08/20,-2716,-2371,-2183,-1952,-689
Kings County NY,36047,05/09/20,-14567,-8525,-5924,-3099,-1401
Queens County NY,36081,05/09/20,-14626,-10532,-8084,-5554,-1915
New York County NY,36061,05/09/20,-8150,-6244,-5343,-4379,-1288
Bronx County NY,36005,05/09/20,-7514,-6002,-5146,-3587,-820
Richmond County NY,36085,05/09/20,-2306,-1896,-1659,-1391,-366
Westchester County NY,36119,05/09/20,-7147,-5338,-3634,-2030,-686
Bergen County NJ,34003,05/09/20,-5539,-4954,-4569,-4105,-1191
Hudson County NJ,34017,05/09/20,-3392,-2959,-2690,-2402,-663
Passaic County NJ,34031,05/09/20,-3077,-2727,-2508,-2216,-715
Putnam County NY,36079,05/09/20,-642,-445,-328,-216,-89
Rockland County NY,36087,05/09/20,-2745,-2400,-2209,-1981,-692
Kings County NY,36047,05/10/20,-15093,-8979,-6234,-3225,-1444
Queens County NY,36081,05/10/20,-15126,-10983,-8426,-5777,-1992
New York County NY,36061,05/10/20,-8448,-6521,-5588,-4583,-1372
Bronx County NY,36005,05/10/20,-7739,-6219,-5352,-3734,-856
Richmond County NY,36085,05/10/20,-2368,-1957,-1710,-1435,-380
Westchester County NY,36119,05/10/20,-7356,-5515,-3767,-2102,-722
Bergen County NJ,34003,05/10/20,-5732,-5138,-4734,-4253,-1234
Hudson County NJ,34017,05/10/20,-3522,-3080,-2807,-2505,-691
Passaic County NJ,34031,05/10/20,-3183,-2819,-2599,-2300,-741
Putnam County NY,36079,05/10/20,-663,-463,-342,-224,-93
Rockland County NY,36087,05/10/20,-2773,-2426,-2236,-2009,-701
Kings County NY,36047,05/11/20,-15627,-9402,-6530,-3352,-1504
Queens County NY,36081,05/11/20,-15559,-11445,-8791,-6005,-2042
New York County NY,36061,05/11/20,-8753,-6794,-5824,-4785,-1431
Bronx County NY,36005,05/11/20,-7974,-6442,-5548,-3882,-886
Richmond County NY,36085,05/11/20,-2441,-2015,-1759,-1476,-385
Westchester County NY,36119,05/11/20,-7522,-5681,-3902,-2172,-757
Bergen County NJ,34003,05/11/20,-5932,-5316,-4903,-4401,-1292
Hudson County NJ,34017,05/11/20,-3653,-3202,-2923,-2605,-724
Passaic County NJ,34031,05/11/20,-3289,-2915,-2688,-2380,-762
Putnam County NY,36079,05/11/20,-686,-481,-355,-232,-98
Rockland County NY,36087,05/11/20,-2790,-2449,-2257,-2032,-708
