county,id,date,2.5pctl,25pctl,50pctl,75pctl,97.5pctl
Passaic County NJ,34031,05/09/20,-2911,-2561,-2342,-2050,-549
Putnam County NY,36079,05/09/20,-605,-408,-291,-179,-52
Rockland County NY,36087,05/09/20,-2698,-2353,-2162,-1934,-645
Kings County NY,36047,05/10/20,-14500,-8386,-5641,-2632,-851
Queens County NY,36081,05/10/20,-14820,-10677,-8120,-5471,-1686
New York County NY,36061,05/10/20,-6325,-4398,-3465,-2460,751
Bronx County NY,36005,05/10/20,-7092,-5572,-4705,-3087,-209
Richmond County NY,36085,05/10/20,-2142,-1731,-1484,-1209,-154
Westchester County NY,36119,05/10/20,-6855,-5014,-3266,-1601,-221
Bergen County NJ,34003,05/10/20,-5334,-4740,-4336,-3855,-836
Hudson County NJ,34017,05/10/20,-3370,-2928,-2655,-2353,-539
Passaic County NJ,34031,05/10/20,-3017,-2653,-2433,-2134,-575
Putnam County NY,36079,05/10/20,-626,-426,-305,-187,-56
Rockland County NY,36087,05/10/20,-2726,-2379,-2189,-1962,-654
Kings County NY,36047,05/11/20,-15034,-8809,-5937,-2759,-911
Queens County NY,36081,05/11/20,-15253,-11139,-8485,-5699,-1736
New York County NY,36061,05/11/20,-6630,-4671,-3701,-2662,692
Bronx County NY,36005,05/11/20,-7327,-5795,-4901,-3235,-239
Richmond County NY,36085,05/11/20,-2215,-1789,-1533,-1250,-159
Westchester County NY,36119,05/11/20,-7021,-5180,-3401,-1671,-256
Bergen County NJ,34003,05/11/20,-5534,-4918,-4505,-4003,-894
Hudson County NJ,34017,05/11/20,-3501,-3050,-2771,-2453,-572
Passaic County NJ,34031,05/11/20,-3123,-2749,-2522,-2214,-596
Putnam County NY,36079,05/11/20,-649,-444,-318,-195,-61
Rockland County NY,36087,05/11/20,-2743,-2402,-2210,-1985,-661
